,2013-01-31,2013-04-30,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-11-01,2015-01-31,2015-05-02,2015-07-31,2015-10-31,2016-01-30,2016-04-30,2016-07-31,2016-10-29,2017-01-28,2017-04-29
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,200000.000,,,,100000.000,,,,0.000,,,,,,
AllocatedShareBasedCompensationExpense,,,100000.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,-1105596.000,449433.000,24263.000,-11688.000,-78930.000,-23732.000,-31813.000,-372479.000,3612.000,74260.000,-28760.000,320905.000,107012.000,152843.000,136000.000,60000.000,213000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,100000.000,,,,,,,,,,
CapitalizedComputerSoftwareImpairments,,,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-79991.000,,,,-550391.000,,,,692755.000,,,,,,
ComprehensiveIncomeNetOfTax,2079369.000,-647398.000,631601.000,-1304281.000,-121758.000,-750719.000,301013.000,-461856.000,1494917.000,517965.000,297380.000,-835316.000,528000.000,478936.000,885000.000,-285000.000,203000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,44828.000,301671.000,119193.000,56951.000,291953.000,-10181.000,287280.000,-94819.000,72682.000,-73104.000,-225610.000,-195993.000,94145.000,-69542.000,8000.000,-4000.000,32000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,893000.000,-289000.000,235000.000
ContractRevenueCost,5411710.000,6160917.000,5846251.000,5594999.000,6219573.000,7452240.000,5066091.000,5200349.000,4837691.000,8222551.000,5595221.000,4729650.000,3887483.000,4337646.000,4301000.000,5423000.000,3410000.000
CostOfRevenue,,,,,,,,,,,,,,,,9030000.000,9346000.000
CostsAndExpenses,12339950.000,11376594.000,12568742.000,10551698.000,10496666.000,11547927.000,13226677.000,11038316.000,11506854.000,11728324.000,10984110.000,9396974.000,9279146.000,,9410000.000,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,0.050,,,,0.030,,,,0.156,,,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,0.025,,,,0.025,,,,0.025,,,,,,
DeferredIncomeTaxExpenseBenefit,,,110585.000,,,,-12055.000,,,,978519.000,,,,247000.000,,
DepreciationDepletionAndAmortization,600479.000,622208.000,1053954.000,1048538.000,1036010.000,1037299.000,362729.000,401633.000,360964.000,341944.000,294948.000,287144.000,290151.000,270757.000,234000.000,282000.000,265000.000
DividendsCommonStockCash,1018540.000,0.000,0.000,1033551.000,0.000,1033071.000,0.000,1033071.000,0.000,1032664.000,0.000,1033753.000,0.000,861247.000,0.000,859000.000,0.000
EarningsPerShareBasic,0.450,-0.100,0.090,-0.180,-0.080,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.450,-0.100,0.090,-0.180,-0.080,-0.150,0.200,-0.040,0.420,0.210,0.150,-0.110,0.040,0.130,0.210,-0.070,0.060
EarningsPerShareBasicDistributed,0.240,0.000,0.000,0.240,0.000,,,,,,0.000,0.240,0.000,0.200,0.000,,
EarningsPerShareBasicUndistributed,0.210,-0.100,0.090,-0.420,-0.080,,,,,,0.150,-0.350,0.040,-0.070,0.210,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,34078.000,,,,-157803.000,,,,-205413.000,,,,-15000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,0.512,,,,0.421,,,,0.778,,,,0.401,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,31695.000,,,,91849.000,,,,0.000,,,,6000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-69619.000,-23737.000,-10426.000,12916.000,-23971.000,-3308.000,65498.000,61548.000,55825.000,-49168.000,12641.000,99191.000,-94102.000,26270.000,-12000.000,-60000.000,-9000.000
ForeignCurrencyTransactionLossBeforeTax,0.100,100000.000,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,63422.000,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,,100000.000
GainOnBusinessInterruptionInsuranceRecovery,,,,,,,,,,,,,358565.000,,,,0.000
GainsLossesOnSalesOfAssets,,,,,0.000,,140385.000,11700.000,24539.000,9465.000,-20.000,2754.000,-756.000,-136978.000,9000.000,-6000.000,
GeneralAndAdministrativeExpense,11274618.000,10766068.000,10869243.000,10169122.000,10206247.000,10219592.000,9392996.000,8649554.000,7968329.000,9398045.000,7637474.000,7933385.000,8222986.000,7375155.000,7382000.000,7478000.000,7588000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,1419000.000,165000.000,510000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3256731.000,-25943.000,1055792.000,-1290551.000,51036.000,-263667.000,1961664.000,185543.000,3183205.000,2638093.000,2619973.000,-360823.000,788329.000,,,,
IncomeTaxExpenseBenefit,1325589.000,80732.000,540678.000,-646844.000,57624.000,391605.000,825543.000,113462.000,1280081.000,1549335.000,2037266.000,246994.000,653608.000,821132.000,569000.000,504000.000,246000.000
IncomeTaxesPaidNet,,,-23733.000,,,,324003.000,,,,390355.000,,,,164000.000,,
IncreaseDecreaseInAccountsPayable,,,-926165.000,,,,94305.000,,,,-967438.000,,,,964000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-4723.000,,,,47232.000,,,,683985.000,,,,3000.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,-190544.000,,,,469175.000,,,,199558.000,,,,412000.000,,
IncreaseDecreaseInContractReceivablesNet,,,-658931.000,,,,3445154.000,,,,-3791494.000,,,,-1975000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,597287.000,,,,1005508.000,,,,-1815531.000,,,,-1823000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,-164580.000,,,,-670021.000,,,,-297246.000,,,,-261000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,83649.000,,,,37553.000,,,,24717.000,,,,-54000.000,,
IncreaseDecreaseInOtherCurrentAssets,,,675225.000,,,,803556.000,,,,890050.000,,,,694000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,-7988.000,,,,167146.000,,,,-53038.000,,,,5000.000,,
InterestExpense,-101356.000,64475.000,49774.000,44937.000,31912.000,23692.000,18241.000,36631.000,42395.000,18618.000,24078.000,30702.000,52322.000,48898.000,28000.000,53000.000,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,9000.000
InterestPaid,,,48308.000,,,,16698.000,,,,22398.000,,,,26000.000,,
InvestmentIncomeInterest,52692.000,77573.000,43475.000,42764.000,38938.000,29264.000,23039.000,11567.000,22529.000,27835.000,11462.000,22078.000,24868.000,24592.000,30000.000,39000.000,
NetCashProvidedByUsedInFinancingActivities,,,-682203.000,,,,200179.000,,,,-1786766.000,,,,-859000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-682203.000,,,,200179.000,,,,-1786766.000,,,,-859000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-938642.000,,,,-38557.000,,,,-173331.000,,,,-121000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-938642.000,,,,-38557.000,,,,-173331.000,,,,-121000.000,,
NetCashProvidedByUsedInOperatingActivities,,,1506776.000,,,,-554210.000,,,,2858265.000,,,,1784000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1506776.000,,,,-554210.000,,,,2858265.000,,,,1784000.000,,
NetIncomeLoss,1911086.000,-440594.000,380391.000,-784648.000,-322864.000,-655535.000,847160.000,-152331.000,1794176.000,906638.000,664093.000,-481322.000,174603.000,528626.000,888000.000,-318000.000,252000.000
NetIncomeLossAttributableToNoncontrollingInterest,-20056.000,333919.000,134723.000,140941.000,316276.000,263.000,288961.000,224412.000,108948.000,182120.000,-81386.000,-126495.000,-39882.000,-30237.000,-38000.000,-21000.000,12000.000
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,1039574.000,,,,0.000,,,,,,,,,,
OperatingIncomeLoss,3355346.000,-44437.000,952486.000,-1330923.000,98566.000,-227488.000,1753518.000,57216.000,3131420.000,2661848.000,2567237.000,-457487.000,571060.000,1461190.000,1413000.000,245000.000,1130000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,195755.000,-201500.000,235914.000,-601891.000,172777.000,-105000.000,-553428.000,-636207.000,-321492.000,-640843.000,-514166.000,-433467.000,486761.000,-96128.000,54000.000,70000.000,-36000.000
OtherComprehensiveIncomeLossNetOfTax,2124197.000,-345727.000,750794.000,-1247330.000,170195.000,-760900.000,588293.000,-556675.000,1567599.000,444861.000,71770.000,-1031309.000,622145.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-2700.000,-37552.000,-234.000,-1732.000,4006.000,-628.000,5600.000,7451.000,-14033.000,-3054.000,3229.000,9975.000,663.000,7133.000,-11000.000,-20000.000,7000.000
OtherNonoperatingIncomeExpense,19668.000,-34289.000,120031.000,29629.000,-30585.000,-51488.000,-2535.000,80143.000,-8713.000,6731.000,52731.000,3343.000,-18984.000,-6090.000,7000.000,0.000,-70000.000
PaymentsForProceedsFromInvestments,,,,,,,8223.000,,,,5951.000,,,,2000.000,,
PaymentsForProceedsFromProductiveAssets,,,0.000,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,1019955.000,,,,1033071.000,,,,1032665.000,,,,861000.000,,
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,553457.000,,,,0.000,,,,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,124415.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,260770.000,,,,233661.000,,,,317438.000,,,,,,
PaymentsToMinorityShareholders,,,141012.000,,,,0.000,,,,94236.000,,,,3000.000,,
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,,,,,,,,,150000.000,,,,0.000,,
ProceedsFromIssuanceOfLongTermDebt,,,545877.000,,,,0.000,,,,,,,,,,
ProceedsFromLinesOfCredit,,,-28691.000,,,,1530569.000,,,,-351926.000,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,47000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,203327.000,,,,58.000,,,,9000.000,,
ProfitLoss,1931142.000,-106675.000,515114.000,-643707.000,-6588.000,-655272.000,1136121.000,72081.000,1903124.000,1088758.000,582707.000,-607817.000,134721.000,498389.000,850000.000,-339000.000,264000.000
ProvisionForDoubtfulAccounts,,,,,,,-31813.000,,,,-28760.000,,,,121000.000,,
ProvisionForOtherLosses,,,53991.000,,,,300016.000,,,,-360944.000,,,,-692000.000,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,,,42000.000,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,,38422.000,,,,297319.000,,,,307939.000,,,,,,
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,,,,500000.000,,,,,,,,,,,,,
Revenues,36151483.000,32218923.000,34749291.000,29077272.000,31503899.000,33096414.000,33190651.000,28161661.000,30344571.000,35042838.000,30032098.000,24642739.000,25218040.000,25924123.000,25605000.000,24802000.000,24204000.000
SalesRevenueNet,36151483.000,32218923.000,34749291.000,29077272.000,31503899.000,33096414.000,33190651.000,28161661.000,30344571.000,35042838.000,30032098.000,24642739.000,25218040.000,25924123.000,25605000.000,24802000.000,24204000.000
SellingAndMarketingExpense,3169380.000,3337573.000,3458615.000,3043838.000,3446837.000,3066844.000,3388640.000,2814593.000,2539313.000,2690126.000,2953108.000,2753073.000,2967214.000,2627605.000,2865000.000,2344000.000,2465000.000
ShareBasedCompensation,,,89049.000,,,,15088.000,,,,14756.000,,,,0.000,,
UndistributedEarnings,892546.000,-440594.000,380391.000,-1818199.000,-322864.000,-1688606.000,847160.000,-1185402.000,1794176.000,-126026.000,664093.000,-1515075.000,174603.000,-332621.000,888000.000,-1177000.000,252000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,4251200.000,4261674.000,4290193.000,4289900.000,-8557783.000,4288371.000,4288371.000,4287460.000,-8576427.000,4288404.000,4291212.000,4290720.000,-8580343.000,4292733.000,4294102.000,4294102.000
WeightedAverageNumberOfSharesOutstandingBasic,4246371.000,4251200.000,4261674.000,4290193.000,4289900.000,,,,,,,,,,,,
