,2011-09-30,2012-03-31,2012-06-30
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,1000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,1000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,113000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000
BankOwnedLifeInsuranceIncome,122000.000,107000.000,123000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,21430000.000,
CommonStockDividendsPerShareDeclared,0.130,0.130,0.130
ComprehensiveIncomeNetOfTax,1391000.000,1079000.000,879000.000
DeferredIncomeTaxExpenseBenefit,,45000.000,
DepreciationAmortizationAndAccretionNet,,188000.000,
EarningsPerShareBasic,0.270,0.250,0.250
FeesAndCommissionsDepositorAccounts,,345000.000,352000.000
FeesAndCommissionsOther,256000.000,243000.000,259000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,26000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,-378000.000
ForeclosedRealEstateExpense,70000.000,140000.000,365000.000
GainLossOnSaleOfSecuritiesNet,20000.000,33000.000,1000.000
GainsLossesOnSalesOfOtherRealEstate,-58000.000,-22000.000,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,112000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,119000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1393000.000,1209000.000,1259000.000
IncomeTaxExpenseBenefit,238000.000,144000.000,214000.000
IncomeTaxesPaid,,433000.000,
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,,450000.000,
IncreaseDecreaseInDeposits,,20393000.000,
IncreaseDecreaseInOperatingLiabilities,,-1266000.000,
IncreaseDecreaseInOtherOperatingAssets,,283000.000,
InterestAndDividendIncomeOperating,5328000.000,5264000.000,5146000.000
InterestAndFeeIncomeLoansAndLeases,4286000.000,4280000.000,4081000.000
InterestExpense,776000.000,638000.000,576000.000
InterestExpenseDeposits,624000.000,,
InterestExpenseDomesticDeposits,,488000.000,451000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,152000.000,150000.000,125000.000
InterestExpenseOther,,0.000,
InterestIncomeDomesticDeposits,,,15000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3852000.000,4026000.000,4120000.000
InterestIncomeExpenseNet,4552000.000,4626000.000,4570000.000
InterestIncomeFederalFundsSold,,8000.000,
InterestIncomeSecuritiesTaxExempt,624000.000,641000.000,669000.000
InterestIncomeSecuritiesTaxable,418000.000,335000.000,381000.000
InterestPaid,,659000.000,
LaborAndRelatedExpense,1970000.000,1995000.000,1952000.000
NetCashProvidedByUsedInFinancingActivities,,19843000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,19843000.000,
NetCashProvidedByUsedInInvestingActivities,,1899000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,1899000.000,
NetCashProvidedByUsedInOperatingActivities,,-312000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-312000.000,
NetIncomeLoss,1155000.000,1065000.000,1045000.000
NoninterestExpense,3268000.000,3667000.000,3658000.000
NoninterestIncome,809000.000,850000.000,797000.000
NoninterestIncomeOther,87000.000,29000.000,62000.000
OccupancyNet,495000.000,496000.000,518000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,36000.000,40000.000,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,24000.000,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,-17000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,43000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,26000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,-16000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,,,-319000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,-191000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,,,128000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,394000.000,,
