,2011-06-30,2012-06-30,2013-06-30,2014-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,12907000.000,14172000.000,13380000.000,14013000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,8700000.000,6400000.000,20400000.000,5700000.000
AdvertisingExpense,9600000.000,9300000.000,10000000.000,11300000.000
AllocatedShareBasedCompensationExpense,12907000.000,14172000.000,13380000.000,14013000.000
AllocatedShareBasedCompensationExpenseNetOfTax,8390000.000,9212000.000,8697000.000,9108000.000
AmortizationOfFinancingCostsAndDiscounts,3404000.000,1807000.000,1810000.000,5053000.000
AmortizationOfIntangibleAssets,,,10900000.000,42200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,688000.000,574000.000,70000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,-1351000.000,-1394000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-78664000.000,-33752000.000,30547000.000,14219000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-403000.000,,,
ComprehensiveIncomeNetOfTax,,90735000.000,144229000.000,103869000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-238000.000,-1743000.000,1166000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,97788000.000,90497000.000,142486000.000,105035000.000
CostOfGoodsAndServicesSold,184836000.000,226636000.000,228805000.000,298297000.000
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,65600000.000,76100000.000
CostsAndExpenses,606620000.000,700316000.000,761529000.000,987858000.000
CurrentFederalTaxExpenseBenefit,12614000.000,61115000.000,73441000.000,58997000.000
CurrentForeignTaxExpenseBenefit,3245000.000,2902000.000,4299000.000,13325000.000
CurrentIncomeTaxExpenseBenefit,21444000.000,73102000.000,86363000.000,78351000.000
CurrentStateAndLocalTaxExpenseBenefit,5585000.000,9085000.000,8623000.000,6029000.000
DeferredFederalIncomeTaxExpenseBenefit,23984000.000,-7169000.000,-5346000.000,-7013000.000
DeferredForeignIncomeTaxExpenseBenefit,673000.000,-1001000.000,-3934000.000,-5912000.000
DeferredIncomeTaxExpenseBenefit,23738000.000,-9553000.000,-9789000.000,-12277000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-919000.000,-1383000.000,-509000.000,648000.000
DefinedContributionPlanCostRecognized,1900000.000,2200000.000,2400000.000,3100000.000
DepreciationAndAmortization,19845000.000,22775000.000,22733000.000,57568000.000
DepreciationDepletionAndAmortization,,81500000.000,88272000.000,133690000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-403000.000,,,
EarningsPerShareBasic,1.890,2.350,3.530,2.560
EarningsPerShareDiluted,1.810,2.280,3.450,2.520
EffectOfExchangeRateOnCashAndCashEquivalents,669000.000,-2591000.000,-2104000.000,55000.000
