,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-04-06,2013-07-06,2013-10-05,2013-12-31
AccountsPayableCurrent,177100000.000,230200000.000,231400000.000,236200000.000,244700000.000,232700000.000,252200000.000,257500000.000,208200000.000,249600000.000,253000000.000,253300000.000
AccountsPayableTradeCurrentAndNoncurrent,,409200000.000,531200000.000,,495000000.000,,,,,,,
AccountsReceivableGrossCurrent,,,,367900000.000,,352600000.000,520700000.000,408400000.000,482800000.000,341800000.000,499700000.000,378600000.000
AccountsReceivableNetCurrent,506400000.000,378300000.000,490900000.000,339600000.000,458600000.000,327200000.000,486200000.000,381000000.000,446200000.000,312300000.000,461100000.000,347000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,17700000.000
AccruedIncomeTaxesCurrent,,400000.000,400000.000,,11500000.000,4600000.000,17500000.000,1400000.000,0.000,,4200000.000,
AccruedIncomeTaxesNoncurrent,,8700000.000,8800000.000,6700000.000,500000.000,500000.000,300000.000,500000.000,500000.000,300000.000,300000.000,600000.000
AccruedLiabilitiesCurrent,,103300000.000,89100000.000,101000000.000,96200000.000,98700000.000,106400000.000,110800000.000,99900000.000,97300000.000,105400000.000,110100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,570000000.000,579600000.000,597800000.000,605400000.000,596600000.000,590200000.000,572800000.000,565300000.000,579000000.000,579200000.000,589800000.000,595500000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,0.000,,,,100000.000,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,23500000.000,,,,23600000.000,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-6100000.000,,,,5600000.000,,,,
