,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,1100000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,65994000.000,,,,,,44591000.000,,,,42171000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-3297000.000,4359000.000,4069000.000,3628000.000,4620000.000,4001000.000,3918000.000,-2342000.000,-3868000.000,-3854000.000,-1738000.000,-3893000.000,-2402000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7016000.000,726000.000,402000.000,132000.000,2153000.000,2801000.000,3579000.000,-2565000.000,-4009000.000,-4042000.000,-1850000.000,-3938000.000,-2402000.000,305000.000,-2229000.000,-926000.000,-3250000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,3719000.000,3633000.000,3667000.000,3496000.000,2467000.000,1200000.000,339000.000,223000.000,141000.000,188000.000,112000.000,45000.000,,,,,
AdditionalPaidInCapital,111513000.000,111513000.000,110826000.000,110402000.000,110402000.000,110034000.000,110034000.000,110034000.000,188350000.000,188370000.000,188370000.000,188697000.000,195083000.000,195537000.000,,,197498000.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,196415000.000,197000000.000,
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,,,13959000.000,660000.000,20804000.000,40341000.000,58484000.000,21049000.000,40008000.000,58312000.000,2568000.000,20368000.000,37744000.000,54294000.000,2351000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,197500000.000,16500000.000,,,,,,,,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,0.000,0.000,,,,,,,,,,,
Assets,3240867000.000,3197441000.000,3061573000.000,2789452000.000,2665455000.000,2412379000.000,2367583000.000,2344469000.000,2191001000.000,2109824000.000,2121249000.000,2106520000.000,2082379000.000,2094161000.000,2205595000.000,2236845000.000,2248498000.000
AssetsFairValueDisclosure,,,,,206136000.000,201737000.000,182304000.000,145163000.000,122971000.000,95953000.000,74562000.000,63917000.000,86740000.000,74722000.000,47917000.000,55145000.000,44998000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,-4648000.000,3242000.000,1519000.000,2989000.000,1561000.000,4177000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,292008000.000,297140000.000,295805000.000,297001000.000,312633000.000,347375000.000,341453000.000,345342000.000
AvailableForSaleSecurities,470771000.000,195212000.000,184651000.000,242299000.000,241776000.000,261487000.000,266787000.000,288965000.000,292367000.000,287966000.000,295290000.000,291867000.000,294599000.000,312938000.000,345261000.000,341515000.000,341523000.000
