,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,405100000.000,398800000.000,412700000.000,335200000.000,433700000.000,375200000.000,381900000.000,255600000.000,389500000.000,419300000.000,406600000.000,280300000.000,457300000.000,457800000.000,475200000.000,286500000.000,417400000.000,371000000.000,326500000.000,247000000.000,350400000.000,360800000.000,312200000.000,302200000.000,402400000.000
AccountsReceivableNetCurrent,913500000.000,958100000.000,1019500000.000,896200000.000,1044200000.000,1013500000.000,978500000.000,807700000.000,940400000.000,1143500000.000,1073500000.000,983500000.000,1160100000.000,1169200000.000,1253200000.000,1144600000.000,1214100000.000,1117100000.000,1074300000.000,916600000.000,1009000000.000,1036000000.000,1042900000.000,960200000.000,1147700000.000
AccruedIncomeTaxesCurrent,18800000.000,18300000.000,4700000.000,21900000.000,49600000.000,,,,,,,,8400000.000,6700000.000,3000000.000,9200000.000,33200000.000,,,,,,,6200000.000,57600000.000
AccruedInsuranceCurrent,38900000.000,36700000.000,36300000.000,42100000.000,44100000.000,41000000.000,41200000.000,38800000.000,39200000.000,46900000.000,44600000.000,46000000.000,48000000.000,45700000.000,45500000.000,46600000.000,45100000.000,43700000.000,43100000.000,40200000.000,41500000.000,44000000.000,43500000.000,40600000.000,43500000.000
AccruedLiabilitiesCurrent,56800000.000,55200000.000,66900000.000,54000000.000,62600000.000,56700000.000,84100000.000,87400000.000,88900000.000,97400000.000,110400000.000,91100000.000,107800000.000,108100000.000,138100000.000,98200000.000,93800000.000,82700000.000,99900000.000,83000000.000,94700000.000,79900000.000,101800000.000,83700000.000,94700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,626100000.000,639300000.000,658700000.000,680000000.000,701700000.000,726700000.000,748100000.000,764700000.000,790400000.000,815000000.000,842500000.000,872700000.000,906800000.000,942700000.000,977100000.000,1004100000.000,1042300000.000,1078500000.000,1111300000.000,1136800000.000,1177800000.000,1216100000.000,1250500000.000,1272500000.000,1310200000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-100000.000,-400000.000,-400000.000,-200000.000,-400000.000,-200000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,9800000.000,9800000.000,18800000.000,18800000.000,18800000.000,18800000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,17000000.000,16800000.000,-3300000.000,-8800000.000,-1000000.000,-10400000.000,3700000.000,-1500000.000,-11400000.000,-21200000.000,-10200000.000,-6700000.000,-15500000.000,-1300000.000,-18300000.000,-48900000.000,-73700000.000,-66300000.000,-92100000.000,-99700000.000,-84000000.000,-88800000.000,-92000000.000,-104700000.000,-94800000.000
AllowanceForDoubtfulAccountsReceivableCurrent,20100000.000,23000000.000,23400000.000,22200000.000,23300000.000,22700000.000,23500000.000,20500000.000,19800000.000,22900000.000,22200000.000,18900000.000,20000000.000,20600000.000,22000000.000,18300000.000,19900000.000,19400000.000,18700000.000,16300000.000,17200000.000,18200000.000,17200000.000,15300000.000,17200000.000
