,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrentAndNoncurrent,6790000.000,7829000.000,7232000.000,7352000.000,7267000.000,7874000.000,10082000.000,8832000.000,9226000.000,9544000.000,10271000.000,8542000.000,12424000.000,11128000.000,13179000.000,11022000.000,11916000.000,11841000.000,14177000.000,12313000.000,14468000.000,12917000.000,10544000.000,11224000.000
AccountsPayableFairValueDisclosure,,,,,,,,8832000.000,,,,,,,,,,,,,,,,
AccruedIncomeTaxes,4290000.000,233000.000,,,1857000.000,,,,1690000.000,,518000.000,782000.000,4386000.000,1302000.000,1649000.000,,1355000.000,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,11185000.000,12287000.000,12682000.000,13349000.000,13532000.000,14196000.000,16442000.000,16125000.000,16414000.000,16556000.000,16836000.000,15058000.000,13759000.000,11523000.000,11858000.000,12708000.000,14096000.000,12304000.000,13336000.000,11245000.000,15256000.000,12892000.000,16903000.000,13796000.000
AccruedSalariesCurrentAndNoncurrent,,,,,3519000.000,3453000.000,4517000.000,5227000.000,4073000.000,3295000.000,4080000.000,3228000.000,3822000.000,3406000.000,4778000.000,3954000.000,4918000.000,3783000.000,5171000.000,3684000.000,5527000.000,4450000.000,5762000.000,5406000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,11803000.000,12500000.000,13088000.000,13821000.000,14558000.000,15338000.000,16088000.000,15843000.000,16761000.000,17559000.000,18495000.000,19535000.000,20545000.000,21057000.000,21665000.000,22383000.000,23510000.000,24589000.000,25272000.000,26182000.000
AdditionalPaidInCapitalCommonStock,47261000.000,48311000.000,49826000.000,50357000.000,51233000.000,52287000.000,52788000.000,53332000.000,54096000.000,54420000.000,55469000.000,55734000.000,56423000.000,58313000.000,60367000.000,62428000.000,63598000.000,63882000.000,64446000.000,64771000.000,65415000.000,66770000.000,68512000.000,69284000.000
Assets,288030000.000,301023000.000,314513000.000,310940000.000,320604000.000,329858000.000,360064000.000,358265000.000,368910000.000,376465000.000,382831000.000,363297000.000,379936000.000,391574000.000,409696000.000,400361000.000,411712000.000,403663000.000,424283000.000,406296000.000,426701000.000,435239000.000,434651000.000,424258000.000
BankOverdrafts,,,,,1841000.000,2354000.000,3145000.000,1537000.000,2456000.000,2678000.000,1686000.000,1085000.000,3194000.000,1008000.000,,1587000.000,1979000.000,1227000.000,1006000.000,,2088000.000,589000.000,3587000.000,669000.000
BuildingsAndImprovementsGross,,,,,10311000.000,10362000.000,10152000.000,10715000.000,10873000.000,10906000.000,11068000.000,11116000.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,219000.000,330000.000,409000.000,276000.000,199000.000,400000.000,865000.000,272000.000,288000.000,341000.000,256000.000,289000.000,309000.000,257000.000,1564000.000,790000.000,735000.000,1386000.000,590000.000,602000.000,371000.000,170000.000,254000.000,434000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,272000.000,,,,,,,,,,,,,,,,
CommonStockDiscountOnShares,,,,,,,,0.150,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,12278716.000,12326909.000,12367417.000,12371167.000,12373264.000,12398264.000,12403909.000,12414659.000,12418318.000,12421318.000,12449309.000,12452809.000,12471895.000,12543895.000,12609890.000,12688890.000,12708291.000,12708291.000,12724601.000,12726560.000,12731779.000,12786768.000,12875532.000,12927413.000
CommonStockSharesOutstanding,10110166.000,9642717.000,9585024.000,9378346.000,9164597.000,9070289.000,9013774.000,9023290.000,9017929.000,9017329.000,8845320.000,8735842.000,8680245.000,8571720.000,8571248.000,8529223.000,8502624.000,8458966.000,8222763.000,8073820.000,7805947.000,7836335.000,7921954.000,7608471.000
CommonStockValue,123000.000,123000.000,124000.000,124000.000,124000.000,124000.000,124000.000,124000.000,124000.000,124000.000,125000.000,125000.000,125000.000,125000.000,126000.000,127000.000,127000.000,127000.000,127000.000,127000.000,127000.000,128000.000,129000.000,129000.000
ConstructionInProgressGross,,,,,479000.000,997000.000,1397000.000,1246000.000,1706000.000,2566000.000,2294000.000,2344000.000,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,,,0.025,0.025,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.027,,,,,,,,,,,,,,,,
DebtIssuanceCostsLineOfCreditArrangementsNet,,,,,,,,,,,,,,,,,,,,,,,378000.000,449000.000
DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,,,,,44079000.000,44654000.000,47659000.000,51220000.000,53685000.000,53746000.000,53442000.000,52995000.000,54911000.000,56026000.000,56869000.000,59937000.000,61765000.000,60761000.000,62680000.000,66871000.000,72050000.000,74671000.000,73975000.000,79062000.000
DeferredFinanceCostsGross,,,,,,,,,,,,,,,,,,,,396000.000,326000.000,256000.000,576000.000,593000.000
DeferredIncomeTaxLiabilities,13652000.000,15629000.000,16466000.000,16721000.000,16998000.000,17476000.000,18505000.000,25124000.000,18133000.000,18710000.000,16350000.000,23330000.000,16405000.000,,,26227000.000,,,,26028000.000,,,,26655000.000
DeferredRevenue,9264000.000,9767000.000,10132000.000,10745000.000,11302000.000,11544000.000,12359000.000,12910000.000,13371000.000,13454000.000,13664000.000,13233000.000,,,,25236000.000,26290000.000,,,27339000.000,,,,
DeferredTaxAssetsGross,,,,,,,,6957000.000,,,,8086000.000,,,,7049000.000,,,,7748000.000,,,,7737000.000
DeferredTaxAssetsInventory,,,,,,,,180000.000,,,,173000.000,,,,196000.000,,,,149000.000,,,,149000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,4219000.000,,,,4667000.000,,,,4030000.000,,,,4505000.000,,,,3964000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,1524000.000,,,,1602000.000,,,,1872000.000,,,,2069000.000,,,,2371000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,1034000.000,,,,1644000.000,,,,951000.000,,,,1025000.000,,,,1253000.000
DeferredTaxLiabilities,,,,,,,,18167000.000,,,,15244000.000,,17646000.000,19058000.000,19178000.000,19647000.000,18059000.000,18625000.000,18280000.000,19223000.000,19859000.000,19440000.000,18918000.000
DeferredTaxLiabilitiesOther,,,,,,,,22965000.000,,,,21944000.000,,,,25388000.000,,,,24868000.000,,,,26524000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,2159000.000,,,,1386000.000,,,,839000.000,,,,1160000.000,,,,131000.000
FinancingReceivableAllowanceForCreditLosses,,,,,68505000.000,70437000.000,75566000.000,75345000.000,78808000.000,80699000.000,90942000.000,86033000.000,89526000.000,92460000.000,95273000.000,93224000.000,95582000.000,100434000.000,104228000.000,102485000.000,108022000.000,111340000.000,111818000.000,109693000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,,,,,,,,1155000.000,,,,,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,,,,,259012000.000,270853000.000,287553000.000,284441000.000,295971000.000,313006000.000,321511000.000,300478000.000,314969000.000,341555000.000,352969000.000,329329000.000,355263000.000,365346000.000,364453000.000,378631000.000,381685000.000,386962000.000,371078000.000,397341000.000
FurnitureAndFixturesGross,,,,,9218000.000,9385000.000,9699000.000,9956000.000,10269000.000,10549000.000,11078000.000,10293000.000,,,,,,,,,,,,
Goodwill,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000,355000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxReceivable,,,365000.000,1444000.000,,1624000.000,2006000.000,2390000.000,,216000.000,,,,,,645000.000,,250000.000,1083000.000,894000.000,,,,
InterestPayableCurrentAndNoncurrent,,,,,203000.000,223000.000,260000.000,237000.000,226000.000,224000.000,246000.000,212000.000,206000.000,231000.000,245000.000,230000.000,,,,,,,,
InterestReceivable,1375000.000,1401000.000,1577000.000,1428000.000,1581000.000,1698000.000,1934000.000,1784000.000,1973000.000,1945000.000,1920000.000,1830000.000,1969000.000,1827000.000,1763000.000,2002000.000,1810000.000,1699000.000,2042000.000,1716000.000,2157000.000,2268000.000,2318000.000,2098000.000
InventoryNet,26564000.000,27657000.000,29831000.000,27242000.000,27871000.000,27463000.000,35868000.000,32827000.000,31722000.000,30217000.000,34242000.000,30115000.000,33028000.000,32450000.000,38248000.000,34267000.000,38320000.000,34253000.000,42094000.000,29879000.000,33824000.000,32446000.000,32303000.000,30129000.000
Land,,,,,6079000.000,6079000.000,5896000.000,6211000.000,6211000.000,6330000.000,6330000.000,6330000.000,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,13526000.000,13826000.000,14596000.000,15874000.000,16648000.000,17534000.000,18555000.000,19673000.000,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,600000.000,600000.000,600000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
Liabilities,102658000.000,122182000.000,130385000.000,126067000.000,136164000.000,142346000.000,166662000.000,155597000.000,158331000.000,159914000.000,171978000.000,149891000.000,161351000.000,171107000.000,183074000.000,170829000.000,178714000.000,172554000.000,195015000.000,177079000.000,196906000.000,199973000.000,194933000.000,190850000.000
LiabilitiesAndStockholdersEquity,288030000.000,301023000.000,314513000.000,310940000.000,320604000.000,329858000.000,360064000.000,358265000.000,368910000.000,376465000.000,382831000.000,363297000.000,379936000.000,391574000.000,409696000.000,400361000.000,411712000.000,403663000.000,424283000.000,406296000.000,426701000.000,435239000.000,434651000.000,424258000.000
LineOfCredit,,,,,,,,,,,,,94220000.000,106497000.000,112560000.000,102685000.000,105410000.000,104424000.000,122490000.000,107902000.000,117534000.000,124696000.000,118785000.000,117944000.000
LineOfCreditFacilityAmountOutstanding,57477000.000,76437000.000,83873000.000,77900000.000,85208000.000,91256000.000,109274000.000,99563000.000,99497000.000,101650000.000,114339000.000,97032000.000,,,,,,,,,,,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,,0.027,0.027,,0.024,0.024,0.024,0.024,,,,,,,,,,,,
