,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,5268000.000,3327000.000,4517000.000,2069000.000,1745000.000,896000.000,1424000.000,1752000.000,1955000.000,1712000.000,2323000.000,3033000.000,4013000.000,5095000.000
AccountsReceivableGross,,,,,2366000.000,1858000.000,2165000.000,1528000.000,1499000.000,1383000.000,1414000.000,1799000.000,1401000.000,1729000.000
AccountsReceivableNet,,,,,2310000.000,1834000.000,2137000.000,1500000.000,1453000.000,1363000.000,1414000.000,1767000.000,1369000.000,1697000.000
AccountsReceivableNetCurrent,6023000.000,4563000.000,3771000.000,2594000.000,2310000.000,1834000.000,2137000.000,1500000.000,1453000.000,1363000.000,1414000.000,1767000.000,1369000.000,1697000.000
AccruedFeesAndOtherRevenueReceivable,,,,,150000.000,221000.000,238000.000,136000.000,234000.000,18000.000,18000.000,18000.000,18000.000,41000.000
AccruedLiabilitiesCurrent,5020000.000,5214000.000,3681000.000,3609000.000,3398000.000,3239000.000,2221000.000,2352000.000,2450000.000,3280000.000,2336000.000,2127000.000,2012000.000,2117000.000
AccruedProfessionalFeesCurrent,,,,,,,401000.000,,,,397000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,19174000.000,,,,19603000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,461000.000,329000.000,327000.000,393000.000,765000.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,514000.000,142000.000,201000.000,533000.000,310000.000,417000.000,222000.000,461000.000,329000.000,327000.000,393000.000,765000.000,0.000,0.000
AdditionalPaidInCapital,22209000.000,22294000.000,22510000.000,22558000.000,22624000.000,22672000.000,23084000.000,23203000.000,23244000.000,23255000.000,23267000.000,23275000.000,23298000.000,23306000.000
AllowanceForDoubtfulAccountsReceivable,,,,,56000.000,24000.000,28000.000,28000.000,46000.000,20000.000,0.000,32000.000,32000.000,32000.000
Assets,36347000.000,33851000.000,24178000.000,24364000.000,21149000.000,18386000.000,16625000.000,15066000.000,13462000.000,17695000.000,16069000.000,13725000.000,9340000.000,9733000.000
AssetsCurrent,28897000.000,27095000.000,17636000.000,19181000.000,17044000.000,13971000.000,12072000.000,10198000.000,8811000.000,13114000.000,14696000.000,12401000.000,8107000.000,8582000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,0.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,33000.000,0.000,0.000,718000.000,718000.000,0.000,0.000,0.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,0.000,0.000,0.000,0.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,2006000.000,2002000.000,2204000.000,2232000.000,2250000.000,2250000.000,2741000.000,2861000.000,2882000.000,2898000.000,3142000.000,2276000.000,0.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,3535000.000,3041000.000,0.000,0.000
AvailableForSaleSecuritiesNoncurrent,2520000.000,2144000.000,2405000.000,2765000.000,2560000.000,2667000.000,2963000.000,3322000.000,3211000.000,3225000.000,0.000,,,
BilledContractReceivables,,,,,2216000.000,1637000.000,1927000.000,1392000.000,1265000.000,1365000.000,1396000.000,1781000.000,1383000.000,1688000.000
CapitalLeaseObligationsCurrent,47000.000,46000.000,37000.000,28000.000,19000.000,12000.000,13000.000,13000.000,14000.000,11000.000,8000.000,5000.000,1000.000,0.000
CapitalLeaseObligationsNoncurrent,33000.000,24000.000,21000.000,18000.000,15000.000,12000.000,8000.000,5000.000,1000.000,0.000,0.000,,,
CapitalLeasedAssetsGross,,,,,,,0.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5279000.000,2324000.000,4758000.000,8362000.000,7199000.000,5178000.000,3030000.000,2162000.000,1735000.000,5897000.000,3986000.000,2389000.000,985000.000,722000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,8362633.000,8362633.000,8562633.000,8562633.000,8562633.000,8562633.000,9062633.000,9207874.000,9207874.000,9207874.000,9207874.000,9207874.000,9207874.000,9207874.000
CommonStockSharesOutstanding,8362633.000,8362633.000,8562633.000,8562633.000,8562633.000,8562633.000,9062633.000,9207874.000,9207874.000,9207874.000,9207874.000,9207874.000,9207874.000,9207874.000
CommonStockValue,84000.000,84000.000,86000.000,86000.000,86000.000,86000.000,91000.000,92000.000,92000.000,93000.000,93000.000,93000.000,93000.000,93000.000
ConstructionInProgressGross,,,,,,,119000.000,,,,43000.000,,,
CustomerAdvancesAndProgressPaymentsForLongTermContractsOrPrograms,,,,,1029000.000,1045000.000,,,,,,,,
CustomerAdvancesCurrent,,,,,,,1037000.000,937000.000,1175000.000,1046000.000,1433000.000,1525000.000,1851000.000,2301000.000
DeferredCompensationLiabilityClassifiedNoncurrent,2520000.000,2144000.000,2405000.000,2765000.000,2560000.000,2667000.000,2963000.000,3322000.000,3211000.000,3225000.000,0.000,,,
DeferredCompensationLiabilityCurrent,,,,,,,,,,,3535000.000,3041000.000,0.000,0.000
DeferredCostsCurrent,2484000.000,3903000.000,180000.000,65000.000,64000.000,94000.000,185000.000,131000.000,92000.000,92000.000,849000.000,136000.000,27000.000,305000.000
DeferredIncomeTaxLiabilities,,,,,,,200000.000,,,,132000.000,,,
