,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,240196.000,,,,,,
AmortizationOfDebtDiscountPremium,,,,,75664.000,,,,145044.000,,
CashAcquiredFromAcquisition,39.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-214.000,,,,30.000,,,,-69132.000,,
Depreciation,,,,,,,,,,,0.000
DerivativeGainOnDerivative,,,,,36179.000,89103.000,2728893.000,3046385.000,430800.000,,
DilutiveSecurities,,,,,0.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.010,-0.030,-4.320,-0.030,-0.040,4.230,0.000,-0.020,-0.020
EmployeeBenefitsAndShareBasedCompensation,,,,,1250.000,,,,2890.000,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,2.150,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.003,,,,,,
FairValueOfAssetsAcquired,0.000,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,36179.000,89103.000,-2728893.000,-3296949.000,430800.000,-2020087.000,1601729.000
GainLossOnSaleOfEquityInvestments,,,,,,,,,1.000,,
GainsLossesOnExtinguishmentOfDebt,100000.000,,,,,,-601609.000,,44829.000,,
GeneralAndAdministrativeExpense,96636.000,238955.000,669939.000,419263.000,271310.000,979900.000,548007.000,1727142.000,394711.000,287863.000,4088040.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,185800.000,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,100.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,864.000,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,,,,,,,,,,
IncomeTaxesPaidNet,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,84883.000,,,,40741.000,,,,99360.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,150000.000,,,,,,
IncreaseDecreaseInAccruedSalaries,,,,,,,,,177308.000,,
IncreaseDecreaseInInterestPayableNet,2500.000,,,,13187.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-12500.000,,,,,,,,-1000.000,,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,1068.000,,,,,,
InterestExpense,2500.000,3900.000,10000.000,162111.000,129119.000,148711.000,65879.000,-25818.000,,,
InterestExpenseOther,,,,,,,,,182023.000,51862.000,57336.000
InterestPaidNet,0.000,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-1000.000,,,,79350.000,,,,82100.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1000.000,,,,79350.000,,,,82100.000,,
NetCashProvidedByUsedInInvestingActivities,39.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,39.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,747.000,,,,-79320.000,,,,-151232.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,747.000,,,,-79320.000,,,,-151232.000,,
NetIncomeLoss,,,,,,,,,-101205.000,-2359812.000,-3259347.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,257919.000,,,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,748948.000,,,,,,,,,,
NonoperatingIncomeExpense,100000.000,-66197.000,35000.000,-1060461.000,-180178.000,-59608.000,-3396381.000,-3316562.000,293606.000,-2071949.000,828693.000
NotesReduction,240000.000,,,,,,,,,,
OperatingExpenses,96636.000,238955.000,,,,,,,,,
OperatingIncomeLoss,-96636.000,-238955.000,-855739.000,-419263.000,-271310.000,-979900.000,-548007.000,-1727142.000,-394811.000,-287863.000,-4088040.000
OtherExtraordinaryGainLoss,,-62297.000,45000.000,,,,,,,,
PaymentsToAcquireMachineryAndEquipment,,,,,,,,,,,45000.000
ProceedsFromConvertibleDebt,,,,,52500.000,,,,100000.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,25000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,-10000.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,9000.000,,,,,,,,100000.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,26850.000,,,,-5400.000,,
ProfitLoss,864.000,-305152.000,-820739.000,-1477224.000,-451488.000,-1039508.000,-3944388.000,-5043704.000,,,
RepaymentsOfConvertibleDebt,,,,,,,,,12500.000,,
RepaymentsOfSecuredDebt,,,,,,,,,25000.000,,
Revenues,0.000,0.000,0.000,,,0.000,0.000,,,,
SalesRevenueNet,0.000,0.000,0.000,,,0.000,0.000,,,,
StockIssued1,8300.000,,,,34177.000,,,,610.000,,
StockIssuedDuringPeriodSharesAcquisitions,0.000,,,,,,,,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,0.000,,,,,,,,14421000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,2890.000,,
StockIssuedDuringPeriodValueAcquisitions,-747880.000,,,,,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,8300.000,,,,34177.000,,,,14421.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,300000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,69888971.000,,104536.000,35742376.000,88686915.000,-60216592.000,146555195.000,152303983.000,195340074.000
