,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,30700000.000,43200000.000,34700000.000,50000000.000,42200000.000,57600000.000,45900000.000,77100000.000,56800000.000,112600000.000,195200000.000,225000000.000,231800000.000,229300000.000,258200000.000,265200000.000,233400000.000,224300000.000,227800000.000,264400000.000,235000000.000,210300000.000
AccountsPayableOtherCurrent,,,,8700000.000,5100000.000,5100000.000,5000000.000,13000000.000,,,,18600000.000,,,,30000000.000,,,,9000000.000,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,100000.000,,,,,,,,,,
AccountsPayableTradeCurrent,,,,41300000.000,37100000.000,52500000.000,40900000.000,57100000.000,,,,194300000.000,,,,226400000.000,,,,228800000.000,,
AccountsReceivableGrossCurrent,,,,56800000.000,67000000.000,74600000.000,73100000.000,83400000.000,,,,332200000.000,,,,360200000.000,,,,354900000.000,,
AccountsReceivableNetCurrent,,,,56500000.000,66700000.000,74300000.000,72800000.000,83200000.000,84900000.000,185500000.000,404100000.000,413700000.000,409000000.000,348700000.000,399200000.000,366200000.000,367500000.000,386800000.000,367000000.000,385000000.000,410400000.000,484300000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,600000.000,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,3900000.000,4500000.000,4700000.000,5000000.000,4000000.000,,,,5800000.000,,,,19100000.000,,,,9100000.000,,
AccruedAdvertisingCurrent,,,5900000.000,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,5900000.000,,1200000.000,,,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,13800000.000,8400000.000,12000000.000,14800000.000,18900000.000,,,,32400000.000,,,,109000000.000,,,,103900000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,182000000.000,194400000.000,206400000.000,218200000.000,235300000.000,252000000.000,266000000.000,282400000.000,305000000.000,289100000.000,316800000.000,343400000.000,374000000.000,404500000.000,438900000.000,473600000.000,509500000.000,545900000.000,582700000.000,618600000.000
