,2014-02-28,2014-05-31,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-05-31,2016-08-31,2017-03-31
AdvertisingExpense,,,0.000,,,,,,26130.000
AmortizationOfIntangibleAssets,,,,475.000,475.000,,475.000,475.000,60085.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-1028084.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,45415.000
BusinessAcquisitionsPurchasePriceAllocationYearOfAcquisitionNetEffectOnIncome,,,,,,,,,4750000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,750000.000
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,2666666.000
BusinessCombinationConsiderationTransferredOther1,,,,,,,,,1333334.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,2673735.000
CashPeriodIncreaseDecrease,,,4684.000,,,,,,
CostOfRevenue,,,,,,,,,34688.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,206209.000
DepreciationAndAmortization,,,475.000,,,,,,60085.000
EarningsPerShareBasic,,,,0.000,0.000,,0.000,-0.020,
EarningsPerShareBasicAndDiluted,,,,,,,,,-0.130
GeneralAndAdministrativeExpense,349.000,123.000,16.000,54.000,270.000,2189.000,2757.000,2574.000,230942.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-922895.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.010,-0.000,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,0.000
IncomeTaxesPaid,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,-175.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,535201.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,12200.000,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,16187.000
IncreaseDecreaseInInterestPayableNet,723.000,,1553.000,,,,,,
IncreaseDecreaseInPrepaidExpense,5000.000,,,,,,,,38452.000
InterestExpense,-723.000,-1219.000,1553.000,,,,,,211803.000
InterestExpenseDebt,,,,,,,,,196076.000
InterestExpenseRelatedParty,,,,-1743.000,-1972.000,,2359.000,2681.000,
InterestPaid,,,0.000,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,30000.000,,5000.000,,,,,,3780040.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,30000.000,,5000.000,,,,,,3780040.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-920133.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-920133.000
NetCashProvidedByUsedInOperatingActivities,-22450.000,,-316.000,,,,,,-186172.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-22450.000,,-316.000,,,,,,-186172.000
NetIncomeLoss,-27998.000,,-14544.000,-11380.000,-8331.000,-14554.000,-18113.000,-27881.000,-922895.000
OperatingExpenses,27275.000,42503.000,12991.000,9637.000,6359.000,12565.000,15754.000,25200.000,749981.000
OperatingIncomeLoss,,-43722.000,,,,,,,
OtherExpenses,-723.000,-1219.000,1553.000,-1743.000,-1972.000,-5095.000,-2359.000,2681.000,211803.000
PaymentsToAcquireProductiveAssets,,,,,,,,,750000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,42775.000
PaymentsToDevelopSoftware,,,,,,,,,127358.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,3113040.000
ProceedsFromNotesPayable,30000.000,,5000.000,,,,,,667000.000
ProceedsFromRelatedPartyDebt,,,,,,,,,0.000
ProfessionalAndContractServicesExpense,,,300.000,,,,,,
ProfessionalFees,26926.000,42380.000,12200.000,8808.000,5614.000,9001.000,12522.000,20651.000,346257.000
RelatedPartyTransactionAmountsOfTransaction,,,,300.000,4480.000,,,1500.000,
ResearchAndDevelopmentExpense,,,,,,,,,78009.000
Revenues,,,0.000,,,,,0.000,38889.000
SalesRevenueNet,,,0.000,,,,,0.000,38889.000
StockIssuedDuringPeriodValueAcquisitions,,,,,,,,,2666666.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,0.000
StockIssuedDuringPeriodValueOther,,,,,,,,,284914.000
SubordinatedBorrowingInterestRate,,,0.060,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5000000.000,,,,,,,,7263492.000
WeightedAverageNumberOfSharesOutstandingBasic,,5168478.000,5500000.000,5500000.000,1750000.000,-7660959.000,5500000.000,5500000.000,
