,2011-09-30,2011-12-31
AdjustmentForAmortization,204501.000,204501.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,-342096.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-369353.000,
CostOfGoodsSold,13517502.000,8043302.000
Depreciation,29164.000,
EarningsPerShareBasic,0.000,0.010
EarningsPerShareDiluted,0.000,0.010
GrossProfit,1609404.000,1904033.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-23748.000,122210.000
IncomeTaxesPaidNet,12333.000,
IncreaseDecreaseInAccountsPayable,-4981941.000,
IncreaseDecreaseInAccountsReceivable,4362091.000,
IncreaseDecreaseInAccruedLiabilities,40682.000,
IncreaseDecreaseInInventories,3033198.000,
IncreaseDecreaseInOtherOperatingAssets,-48684.000,
InterestExpense,42809.000,44762.000
InterestPaid,33657.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,310696.000,
NetCashProvidedByUsedInFinancingActivities,-2485675.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2485675.000,
NetCashProvidedByUsedInInvestingActivities,-156845.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-156845.000,
NetCashProvidedByUsedInOperatingActivities,2273167.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2273167.000,
NetIncomeLoss,-23748.000,122210.000
OperatingExpenses,1589771.000,1753621.000
OperatingIncomeLoss,19633.000,150412.000
OtherNonoperatingIncomeExpense,-572.000,16560.000
PaymentsToAcquirePropertyPlantAndEquipment,156845.000,
ProceedsFromLinesOfCredit,-2485675.000,
ResearchAndDevelopmentExpense,203448.000,204155.000
Revenues,15126906.000,9947335.000
SalesRevenueNet,15126906.000,9947335.000
SellingGeneralAndAdministrativeExpense,1181822.000,1344965.000
WeightedAverageNumberOfDilutedSharesOutstanding,16876089.000,23161943.000
WeightedAverageNumberOfSharesOutstandingBasic,16876089.000,16978455.000
