,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,70000000.000,113000000.000,97000000.000,112000000.000,70000000.000,78000000.000,76000000.000,69000000.000,60000000.000,57000000.000,87000000.000,76000000.000,59000000.000,51000000.000,65000000.000,32000000.000,62000000.000,92000000.000,62000000.000,41000000.000,49000000.000,59000000.000,37000000.000,33000000.000,40000000.000
AccountsReceivableNetCurrent,333000000.000,360000000.000,322000000.000,407000000.000,481000000.000,416000000.000,427000000.000,452000000.000,408000000.000,476000000.000,441000000.000,474000000.000,384000000.000,384000000.000,395000000.000,405000000.000,354000000.000,447000000.000,263000000.000,262000000.000,245000000.000,256000000.000,210000000.000,232000000.000,243000000.000
AccruedLiabilitiesCurrent,659000000.000,696000000.000,747000000.000,687000000.000,706000000.000,719000000.000,747000000.000,801000000.000,767000000.000,849000000.000,893000000.000,978000000.000,728000000.000,879000000.000,827000000.000,880000000.000,606000000.000,588000000.000,480000000.000,533000000.000,398000000.000,441000000.000,401000000.000,498000000.000,434000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5977000000.000,6166000000.000,6363000000.000,6506000000.000,6737000000.000,6965000000.000,7211000000.000,7444000000.000,7655000000.000,7878000000.000,8110000000.000,8375000000.000,7483000000.000,7691000000.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-8000000.000,,,-7000000.000,-6000000.000,-4000000.000,-4000000.000,-4000000.000,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,2000000.000,,,,1000000.000,,,,1000000.000,,,,2000000.000,,,,3000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9000000.000,-8000000.000,-10000000.000,-10000000.000,-8000000.000,-8000000.000,-8000000.000,-7000000.000,-5000000.000,-4000000.000,-4000000.000,2000000.000,2000000.000,2000000.000,2000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000
AcquisitionCostsCumulative,,,,,,,,,867000000.000,796000000.000,835000000.000,808000000.000,810000000.000,809000000.000,824000000.000,469000000.000,472000000.000,508000000.000,641000000.000,660000000.000,650000000.000,1135000000.000,1113000000.000,1115000000.000,1107000000.000
AdditionalPaidInCapital,,,,,,,,,,,,1539000000.000,1546000000.000,1556000000.000,1564000000.000,1576000000.000,2401000000.000,2415000000.000,2424000000.000,2436000000.000,3221000000.000,3231000000.000,3238000000.000,3247000000.000,3263000000.000
AdditionalPaidInCapitalCommonStock,1459000000.000,1472000000.000,1482000000.000,1495000000.000,1497000000.000,1508000000.000,1512000000.000,1522000000.000,1528000000.000,1536000000.000,1528000000.000,,1546000000.000,1556000000.000,1564000000.000,,2401000000.000,2415000000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,16000000.000,16000000.000,16000000.000,16000000.000
AssetRetirementObligation,113000000.000,118000000.000,120000000.000,145000000.000,144000000.000,147000000.000,149000000.000,142000000.000,146000000.000,147000000.000,150000000.000,,,,,,,,,194000000.000,,,175000000.000,156000000.000,
AssetRetirementObligationCurrent,11000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,6000000.000,10000000.000,9000000.000,7000000.000,6000000.000,54000000.000,4000000.000,5000000.000,5000000.000,3000000.000,2000000.000,1000000.000,3000000.000,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000
AssetRetirementObligationsNoncurrent,102000000.000,108000000.000,110000000.000,135000000.000,134000000.000,137000000.000,143000000.000,132000000.000,137000000.000,140000000.000,144000000.000,201000000.000,107000000.000,108000000.000,105000000.000,183000000.000,183000000.000,187000000.000,192000000.000,192000000.000,193000000.000,204000000.000,173000000.000,154000000.000,160000000.000
Assets,7716000000.000,8481000000.000,8903000000.000,8991000000.000,9037000000.000,9844000000.000,9431000000.000,7912000000.000,7928000000.000,8381000000.000,8743000000.000,9321000000.000,8651000000.000,8956000000.000,9068000000.000,9598000000.000,9678000000.000,7458000000.000,5513000000.000,4768000000.000,4777000000.000,4285000000.000,4213000000.000,4312000000.000,4388000000.000
AssetsCurrent,707000000.000,748000000.000,708000000.000,775000000.000,834000000.000,1412000000.000,859000000.000,866000000.000,672000000.000,759000000.000,773000000.000,901000000.000,587000000.000,528000000.000,906000000.000,940000000.000,1610000000.000,885000000.000,663000000.000,625000000.000,1088000000.000,638000000.000,899000000.000,949000000.000,865000000.000
AssetsFairValueDisclosure,,,,,,,134000000.000,192000000.000,63000000.000,174000000.000,60000000.000,5000000.000,,,466000000.000,618000000.000,1401000000.000,516000000.000,479000000.000,370000000.000,796000000.000,221000000.000,536000000.000,299000000.000,249000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,1266000000.000,1459000000.000,571000000.000,635000000.000,676000000.000,,,,,,,,,,
