,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,2810000.000,2360000.000,4077000.000,6795000.000,3608000.000,3272000.000,2800000.000,3783000.000,4026000.000,4384000.000,4921000.000,4993000.000,4956000.000,5115000.000,5920000.000,5368000.000,6420000.000,8063000.000,6093000.000,7123000.000,6160000.000,5806000.000,6033000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,,,,13375000.000,13584000.000,13229000.000
AccountsReceivableNetCurrent,5737000.000,5625000.000,7129000.000,7605000.000,9384000.000,9348000.000,11098000.000,12460000.000,16254000.000,18100000.000,17815000.000,15733000.000,16268000.000,18176000.000,24600000.000,28652000.000,25514000.000,27576000.000,20701000.000,17939000.000,17282000.000,17668000.000,19234000.000
AccountsReceivableRelatedParties,,,,6472000.000,7248000.000,8180000.000,10969000.000,12326000.000,12977000.000,14791000.000,14526000.000,14942000.000,15471000.000,17288000.000,23540000.000,,,,,,16830000.000,17349000.000,18898000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-1515000.000,-1594000.000,1676000.000,1758000.000,1841000.000,1925000.000,151000.000,343000.000,544000.000,751000.000,972000.000,1192000.000,1415000.000,1668000.000,1978000.000,2294000.000,2646000.000,2981000.000,3261000.000,3617000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-9000.000,-53000.000,-106000.000,-175000.000,-7000.000,-126000.000,247000.000,794000.000,900000.000,-44000.000,98000.000
AdditionalPaidInCapital,161847000.000,163747000.000,170743000.000,173772000.000,176635000.000,177826000.000,180028000.000,182041000.000,182920000.000,184201000.000,180856000.000,188218000.000,198040000.000,209216000.000,204752000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,227975000.000,243410000.000,257960000.000,225860000.000,236444000.000,237378000.000,224739000.000,220858000.000
Assets,37905000.000,42567000.000,51408000.000,59415000.000,60792000.000,63425000.000,76053000.000,97072000.000,118345000.000,141791000.000,159725000.000,180291000.000,202235000.000,220751000.000,217933000.000,265206000.000,292416000.000,292693000.000,237653000.000,247824000.000,248452000.000,249767000.000,231175000.000
AssetsCurrent,27973000.000,32856000.000,40677000.000,49009000.000,50770000.000,51867000.000,64924000.000,85208000.000,105343000.000,123736000.000,124522000.000,147286000.000,169763000.000,189040000.000,180951000.000,228027000.000,250761000.000,240545000.000,184113000.000,200600000.000,201547000.000,177192000.000,164232000.000
