,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,188660000.000,194818000.000,195908000.000,186674000.000,211403000.000,192154000.000,161890000.000,165448000.000,176696000.000,187177000.000,203122000.000,176348000.000,174615000.000,163695000.000,175346000.000,174304000.000
AccountsReceivableNetCurrent,192479000.000,197969000.000,196065000.000,184738000.000,222604000.000,214430000.000,183148000.000,179255000.000,186869000.000,204646000.000,196126000.000,206505000.000,211983000.000,211203000.000,215784000.000,219865000.000
AccruedIncomeTaxesCurrent,,,5308000.000,,,,2335000.000,,,,3211000.000,,,,5896000.000,
AccruedIncomeTaxesNoncurrent,,,,,,,25652000.000,,,,28164000.000,,,,32165000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,88477000.000,90491000.000,84288000.000,99757000.000,85009000.000,106446000.000,97054000.000,108550000.000,93861000.000,99649000.000
AccruedSalariesCurrent,,,,,,,37861000.000,,,,36547000.000,,,,49371000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,498239000.000,505579000.000,525540000.000,537919000.000,557714000.000,577862000.000,467641000.000,475549000.000,484164000.000,486342000.000,487367000.000,500157000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,527000.000,,2064000.000,651000.000,1340000.000,1711000.000,2263000.000,1908000.000,933000.000,2365000.000,-2715000.000,589000.000,1053000.000,542000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,7528000.000,,,,7528000.000,7528000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8822000.000,8390000.000,8055000.000,9046000.000,5464000.000,6877000.000,8868000.000,9239000.000,9791000.000,9436000.000,8461000.000,5163000.000,4813000.000,6939000.000,6475000.000,6986000.000
AdditionalPaidInCapitalCommonStock,2380099000.000,2381960000.000,2383910000.000,2386429000.000,2380147000.000,2382847000.000,2385522000.000,2388728000.000,2390712000.000,2393092000.000,2394268000.000,2395412000.000,2397388000.000,2398983000.000,2401505000.000,2402145000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,2360000.000,,,,3647000.000,,,,2578000.000,
Assets,801828000.000,821207000.000,839249000.000,823926000.000,1188390000.000,1168125000.000,1106181000.000,1104811000.000,1101028000.000,1120238000.000,1118417000.000,1108034000.000,1147537000.000,1135298000.000,1135505000.000,1126772000.000
AssetsCurrent,397556000.000,409269000.000,418083000.000,398423000.000,491411000.000,470151000.000,407831000.000,411026000.000,412673000.000,430562000.000,411177000.000,410953000.000,458550000.000,459902000.000,464637000.000,464032000.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,26283000.000,,24440000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,56792000.000,56792000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,95866000.000,,96813000.000,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,629000.000,630000.000,565000.000,
CapitalLeasedAssetsGross,,,,,,,12007000.000,,,,12007000.000,,,,12007000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,1016000.000,,,,917000.000,,,,786000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,127000.000,,,,131000.000,,,,131000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,127000.000,,,,131000.000,,,,131000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,127000.000,,,,131000.000,,,,131000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,127000.000,,,,131000.000,,,,131000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,127000.000,,,,131000.000,,,,131000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,381000.000,,,,262000.000,,,,131000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,340000.000,,,,281000.000,,,,221000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,676000.000,,,,636000.000,,,,565000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,7205000.000,,,,8405000.000,,,,9606000.000,
CashAndCashEquivalentsAtCarryingValue,71187000.000,68540000.000,71281000.000,57846000.000,85092000.000,94387000.000,74816000.000,83609000.000,73870000.000,61671000.000,54738000.000,39065000.000,76461000.000,74954000.000,71964000.000,81632000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20392604.000,20393437.000,20390009.000,20561352.000,20612589.000,20626755.000,20624255.000,20706364.000,20764110.000,20760775.000,20759014.000,20799047.000,20920808.000,20922368.000,20921111.000,20903142.000
CommonStockSharesOutstanding,20392604.000,20393437.000,20390009.000,20561352.000,20612589.000,20626755.000,20624255.000,20706364.000,20764110.000,20760775.000,20759014.000,20799047.000,20920808.000,20922368.000,20921111.000,20903142.000
CommonStockValue,204000.000,204000.000,204000.000,206000.000,206000.000,206000.000,206000.000,207000.000,208000.000,208000.000,208000.000,208000.000,209000.000,209000.000,209000.000,209000.000
ConstructionInProgressGross,,,,,,,,,,27813000.000,26874000.000,15261000.000,10586000.000,,,
DebtAndCapitalLeaseObligations,,,,,,,,,,,572895000.000,582441000.000,635245000.000,634648000.000,614008000.000,613482000.000
DebtCurrent,,,,,,,,,,,,,21167000.000,21161000.000,1093000.000,1134000.000
DebtInstrumentInterestRateStatedPercentage,0.105,0.105,,,0.120,0.120,,,,,,,,,,
DebtInstrumentUnamortizedPremium,,,,,,,,,,,,,,,3008000.000,2835000.000
DeferredFinanceCostsGross,,,,,,,,,,,,,,,3404000.000,
DeferredFinanceCostsNet,,,,,,,2342000.000,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,6599000.000,6096000.000,5592000.000,5359000.000,16577000.000,16054000.000,15304000.000,14579000.000,13855000.000,13130000.000,12593000.000,11957000.000,14722000.000,13960000.000,13115000.000,12356000.000
DeferredIncomeTaxLiabilities,,,,,,,49104000.000,,,,42034000.000,,,,39551000.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,111550000.000,,,,103583000.000,,,,95282000.000,
DeferredTaxAssetsGross,,,,,,,535347000.000,,,,530291000.000,,,,528338000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,6322000.000,,,,7238000.000,,,,9044000.000,
DeferredTaxAssetsNet,,,,,,,55426000.000,,,,49272000.000,,,,48595000.000,
DeferredTaxAssetsNetCurrent,,,3142000.000,,,,7806000.000,,,,9361000.000,,,,10010000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,370340000.000,,,,378143000.000,,,,372038000.000,
DeferredTaxAssetsOther,,,,,,,878000.000,,,,1119000.000,,,,713000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,7775000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,13116000.000,,,,11824000.000,,,,13247000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,14128000.000,,,,9989000.000,,,,15988000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,479921000.000,,,,481019000.000,,,,479743000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,38844000.000,,,,35641000.000,,,,33417000.000,
DeferredTaxLiabilitiesOther,,,,,,,84000.000,,,,515000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,7298000.000,,,,1530000.000,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,7182000.000,,,,10120000.000,
DerivativeAssetNotionalAmount,,,,,2382532000.000,,,,,,,,,,,
DerivativeAverageForwardExchangeRate1,,,,,6.350,,,,,6.240,6.180,6.100,6.230,6.250,6.280,6.280
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,11522000.000,,,,10260000.000,,,,8423000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,25219000.000,,,,31933000.000,,,,38100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,73589000.000,,,,68140000.000,,,,62690000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,6709000.000,,,,6154000.000,,,,5511000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,5454000.000,,,,5460000.000,,,,5466000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,5459000.000,,,,5471000.000,,,,5488000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,5467000.000,,,,5475000.000,,,,5499000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,6139000.000,,,,5483000.000,,,,5504000.000,
FiniteLivedIntangibleAssetsGross,,,,,,,128036000.000,,,,128116000.000,,,,128258000.000,
FiniteLivedIntangibleAssetsNet,8234000.000,7810000.000,7404000.000,7019000.000,,,102817000.000,101145000.000,99486000.000,97840000.000,96183000.000,94523000.000,92872000.000,91487000.000,90158000.000,88797000.000
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,,,,,1427000.000,470000.000,,,,,,,,,,
Goodwill,97589000.000,97589000.000,97589000.000,97589000.000,,,151283000.000,151283000.000,151283000.000,151283000.000,151283000.000,151283000.000,151283000.000,151283000.000,151283000.000,151283000.000
IntangibleAssetsNetIncludingGoodwill,,,,,260530000.000,258867000.000,,,,,,,,,,
InterestPayableCurrent,,,,,,,7382000.000,,,,7302000.000,,,,7914000.000,
InventoryFinishedGoods,,,,,52139000.000,38421000.000,34744000.000,33100000.000,37136000.000,39638000.000,44140000.000,43333000.000,49723000.000,46221000.000,52096000.000,46383000.000
InventoryNet,102031000.000,110814000.000,116457000.000,112962000.000,135939000.000,118780000.000,111029000.000,109045000.000,114371000.000,120655000.000,122182000.000,125369000.000,134837000.000,134806000.000,138195000.000,130864000.000
InventoryRawMaterials,,,,,50288000.000,47896000.000,42149000.000,44962000.000,43325000.000,44840000.000,42538000.000,47297000.000,49900000.000,48692000.000,44582000.000,42535000.000
InventoryWorkInProcess,,,,,33512000.000,32463000.000,34136000.000,30983000.000,33910000.000,36177000.000,35504000.000,34739000.000,35214000.000,39893000.000,41517000.000,41946000.000
LeaseholdImprovementsGross,,,,,,,,,,86533000.000,91662000.000,93945000.000,96371000.000,,,
