,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,5540139.000,4605.000,7405707.000,4069903.000,10423947.000,21724190.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,0.000,0.000,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,462330.000,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,-368433.000,-242893.000,-816509.000,-1653016.000
AmortizationOfDeferredLeasingFees,,,,,12920.000,
AmortizationOfFinancingCosts,64479.000,194012.000,712642.000,887216.000,1474276.000,3595429.000
AmortizationOfFinancingCostsAndDiscounts,,-194012.000,,,,
AmortizationOfIntangibleAssets,,0.000,,4115016.000,10603708.000,
BusinessCombinationAcquisitionRelatedCosts,1680432.000,912.000,1529166.000,3518540.000,4186092.000,7607737.000
CapitalExpendituresIncurredButNotYetPaid,32486.000,27891.000,67201.000,38740.000,226892.000,353401.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4525745.000,,6206922.000,-6067161.000,-673665.000,9882182.000
CommonStockDividendsPerShareCashPaid,,0.545,,,,
CommonStockDividendsPerShareDeclared,,,0.605,0.655,0.728,0.818
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,30000000.000,,,,
CostOfReimbursableExpense,,984970.000,,2882283.000,5885242.000,10398711.000
CostsAndExpenses,13222106.000,7974788.000,26887309.000,44553325.000,92221248.000,171535258.000
DeferredRevenueRevenueRecognized,,,,872513.000,829969.000,
DeferredRevenueRevenueRecognized1,,,,,,872335.000
Depreciation,2698305.000,3590693.000,7844423.000,12258812.000,27672387.000,56415608.000
DepreciationAndAmortization,8238444.000,3595298.000,13299934.000,16328715.000,38096334.000,78139798.000
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,,106641.000,202545.000,671250.000
DividendsCommonStockCash,1940078.000,2851973.000,6544714.000,-11747328.000,16196324.000,19940730.000
DividendsPreferredStock,,450807.000,,,,41080645.000
DividendsPreferredStockCash,,-450806.000,3272670.000,7382320.000,18751934.000,41080645.000
EarningsPerShareBasic,,,,-0.310,-0.950,-2.110
EarningsPerShareBasicAndDiluted,-2.230,-0.120,-1.590,,,
EntityWideRevenueMajorCustomerAmount,,2000000.000,,,,
ExtinguishmentOfDebtAmount,,,-56594389.000,-13653331.000,,
FinitelivedIntangibleAssetsAcquired1,,,,3564244.000,,
GainLossOnDispositionOfAssets1,,,,-2804.000,0.000,4271506.000
GainsLossesOnExtinguishmentOfDebt,,,,0.000,0.000,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,4271506.000
GeneralAndAdministrativeExpense,141078.000,178922.000,559185.000,1051849.000,2285789.000,4557990.000
GeneralInsuranceExpense,167689.000,166757.000,,,,
IncomeLossAttributableToNoncontrollingInterest,,0.000,222404.000,33714.000,-25321.000,-310291.000
IncomeLossBeforeGainOrLossOnSaleOfPropertiesExtraordinaryItemsAndCumulativeEffectsOfAccountingChanges,,,,,,-14114920.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-2937724.000,2127203.000,-2425989.000,-9843414.000
IncomeLossFromContinuingOperationsPerBasicShare,,,-1.450,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-1267768.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.140,,,
IncreaseDecreaseInAccountsAndNotesReceivable,,-554016.000,-4308310.000,-6680951.000,-12502579.000,-31096618.000
IncreaseDecreaseInAccountsPayable,,-57884.000,-346221.000,673651.000,616681.000,1789109.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,340844.000,,,,,
IncreaseDecreaseInAccountsReceivable,23811.000,-12358.000,375738.000,1723648.000,2341649.000,4331216.000
IncreaseDecreaseInDeferredRevenue,238.000,16275.000,-17149.000,,,
IncreaseDecreaseInEarnestMoneyDepositsOutstanding,,,,,-660400.000,-839600.000
IncreaseDecreaseInFinanceReceivables,,,0.000,,,
IncreaseDecreaseInInterestPayableNet,161020.000,25944.000,50734.000,120236.000,362625.000,818083.000
IncreaseDecreaseInLeasingReceivables,,-158456.000,-96577.000,-29292.000,-170763.000,-328191.000
IncreaseDecreaseInOtherOperatingAssets,-6327.000,71596.000,,-1124078.000,-4866996.000,-3112553.000
IncreaseDecreaseInOtherReceivables,,,450000.000,,,
IncreaseDecreaseInRestrictedCash,1631.000,-27114.000,230473.000,492778.000,3920995.000,3344721.000
IncreaseDecreaseInSecurityDeposits,6578.000,7989.000,,,,
InterestExpense,1514581.000,2504679.000,4582350.000,10188187.000,21315731.000,44284144.000
InterestExpenseLongTermDebt,,,3540826.000,8182976.000,19970498.000,40383450.000
InterestIncomeOperating,250245.000,2259576.000,9214039.000,18531899.000,23207610.000,28840857.000
InterestIncomeRelatedParty,,,516629.000,,,
InterestPaid,1287240.000,2335033.000,4110780.000,8509477.000,19154375.000,38950463.000
LineOfCreditFacilityInterestRateDuringPeriod,,0.080,,,,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,0.005,0.004,0.004,0.004,0.004
LoansAndLeasesReceivableRelatedPartiesAdditions,,,,-14981065.000,-18634237.000,
LoansAssumed1,,,82428389.000,0.000,0.000,49033530.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,600.000,-64728.000,-106641.000,202545.000,671250.000
MortgageLoansOnRealEstateCollectionsOfPrincipal,,,-12103027.000,,,
MortgageLoansOnRealEstateNewMortgageLoans,,29106197.000,88385483.000,,,
MortgageLoansOnRealEstateOtherAdditions,,,-1136230.000,,,
MortgageLoansOnRealEstateOtherDeductions,,,345492.000,,,
NetCashProvidedByUsedInFinancingActivities,97682696.000,,135246586.000,334920519.000,497615123.000,1074804307.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,97682696.000,,135246586.000,334920519.000,497615123.000,1074804307.000
NetCashProvidedByUsedInInvestingActivities,-93684911.000,-32536608.000,-137725734.000,-356423742.000,-533510211.000,-1126583594.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-93684911.000,-32536608.000,-137725734.000,-356423742.000,-533510211.000,-1126583594.000
NetCashProvidedByUsedInOperatingActivities,527960.000,4178941.000,8686070.000,15436062.000,35221423.000,61661469.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,527960.000,4178941.000,8686070.000,15436062.000,35221423.000,61661469.000
NetIncomeLoss,-8495424.000,-146630.000,-3983088.000,2093489.000,-2400668.000,-9533123.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-614530.000,-14992930.000,-5312921.000,-21171858.000,-50629611.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,73000000.000,73000000.000
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,599341.000,,,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,103892635.000,,
OperatingCostsAndExpenses,1591962.000,2370398.000,2846576.000,4887903.000,10878872.000,19981640.000
OperatingExpenses,,,,44220980.000,90415770.000,169949691.000
OperatingIncomeLoss,-6071403.000,4516447.000,1644626.000,12315390.000,18889742.000,30169224.000
OperatingLeasesIncomeStatementLeaseRevenue,6199946.000,9102757.000,16887410.000,30762423.000,69128280.000,137330774.000
OtherCostAndExpenseOperating,109655.000,150931.000,945847.000,,,
OtherExpenses,,,,1903833.000,3568356.000,6172972.000
OtherNonoperatingIncomeExpense,-236310.000,82298.000,,,,
OtherRealEstateRevenue,700512.000,1128902.000,1913857.000,3946222.000,9495522.000,19302548.000
OwnedPropertyManagementCosts,276358.000,410046.000,744931.000,1347502.000,3014801.000,5980735.000
PaymentsForCapitalImprovements,458272.000,334401.000,1341777.000,2118349.000,4239725.000,10263736.000
PaymentsForProceedsFromOtherInvestingActivities,,3530544.000,14587092.000,11704662.000,19339695.000,9887486.000
PaymentsOfDebtIssuanceCosts,,323918.000,,,,
PaymentsOfDividends,1293162.000,2727272.000,4864633.000,10501589.000,15578760.000,18515113.000
PaymentsOfDividendsMinorityInterest,,,,98380.000,174686.000,529528.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,370938.000,3611351.000,6913550.000,17373097.000,38940901.000
PaymentsOfLoanCosts,616139.000,420279.000,-1719030.000,5291302.000,4481004.000,19130246.000
PaymentsOfStockIssuanceCosts,691718.000,2330380.000,2460843.000,1843485.000,2300855.000,4685367.000
PaymentsToAcquireLoansReceivable,6000000.000,29072112.000,86401588.000,54939135.000,114026945.000,151027549.000
PaymentsToAcquireNotesReceivable,,-1080544.000,-2661809.000,-6327396.000,-15350624.000,
PaymentsToAcquireRealEstate,87449341.000,0.000,34173631.000,299506416.000,420700550.000,1010111945.000
PaymentsToMinorityShareholders,,,47610.000,,,
PreferredStockDividendRatePerDollarAmount,,5.000,,,,
PreferredStockDividendRatePercentage,,0.060,0.060,0.060,0.060,0.060
PreferredStockDividendsAndOtherAdjustments,,450806.000,3963146.000,,,
PreferredStockDividendsPerShareCashPaid,,5.000,,,,
ProceedsFromIssuanceOfCommonStock,46117663.000,0.000,30737306.000,48995741.000,5381848.000,22956604.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,292684309.000,438113630.000
ProceedsFromIssuanceOfSecuredDebt,55637000.000,,59045000.000,227556000.000,256865500.000,622394000.000
ProceedsFromIssuanceOrSaleOfEquity,,17830828.000,63213966.000,93651581.000,264454768.000,390904255.000
ProceedsFromLinesOfCredit,,-16763853.000,-88184149.000,-96433305.000,-295800000.000,470136020.000
ProceedsFromMinorityShareholders,,0.000,,,,
ProceedsFromOtherEquity,,,37000000.000,,,
ProceedsFromPaymentsToMinorityShareholders,,,,,,450000.000
ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,,,,13857393.000,18772024.000,36672482.000
ProceedsFromRepaymentsOfNotesPayable,,,,,,12895101.000
ProceedsFromSaleOfProductiveAssets,,,,4773.000,0.000,10000.000
ProceedsFromSaleOfRealEstateHeldforinvestment,,,,,,10606386.000
ProceedsFromShortTermDebt,,,,44250000.000,32000000.000,46000000.000
ProceedsFromWarrantExercises,,,,,,21503490.000
ProfessionalFees,380382.000,339681.000,705430.000,,,
ProfitLoss,-8495424.000,-146630.000,-4205492.000,2127203.000,-2425989.000,-9843414.000
RealEstateAccumulatedDepreciationPeriodIncreaseDecrease,,,,-11743.000,,-559888.000
RealEstateAccumulatedDepreciationRealEstateSold,,,,,,5960197.000
RealEstateCostOfRealEstateSold,,,,,,39384475.000
RealEstateImprovements,,,,2024207.000,,7972176.000
RealEstateInsurance,111900.000,173270.000,,,,
RealEstateOtherAcquisitions,,,,289947272.000,,988070717.000
RealEstateOtherAdditions,,,,66647.000,,2102882.000
RealEstateOtherDeductions,,,,4167.000,65785.000,559888.000
RealEstateTaxExpense,519500.000,753737.000,1920860.000,3587287.000,9934412.000,21594369.000
RecognitionOfDeferredRevenue,8887.000,87596.000,440837.000,904144.000,868615.000,994809.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,1540219.000,5170298.000,8724615.000,14136392.000,29649873.000
RepaymentsOfLinesOfCredit,,1962656.000,73595345.000,101323306.000,285800000.000,377136020.000
