,2011-01-31,2011-04-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,,,800000.000,4300000.000,1300000.000,1400000.000,1400000.000,4100000.000,1400000.000,1400000.000,1400000.000,4700000.000,2200000.000,1600000.000,1300000.000,5600000.000,1300000.000,1300000.000,1100000.000,3300000.000,1200000.000,1100000.000,1100000.000,3800000.000,1300000.000
AmortizationOfIntangibleAssets,,,1500000.000,,,,1400000.000,,,,1400000.000,,,,1900000.000,,,,1500000.000,,,,1500000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,493532.000,522186.000,11606.000,35811.000,923042.000,1171544.000,29800.000,-2101767.000,9935.000,822500.000,855242.000,-803539.000,884900.000,874222.000,1814149.000,-2595447.000,3430274.000,4219359.000,3219019.000,-7704493.000,1500000.000,1600000.000,0.000
AssetImpairmentCharges,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
BasicEarningsPerShareProForma,,,,0.360,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,28719000.000,,,,-21019000.000,,,,23392000.000,,,,-103964000.000,,,,8000000.000,,,,19000000.000,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,-333000.000,,,,399000.000,,,,-41000.000,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.130,0.130,0.150,0.150,0.080,,0.090,0.090,0.100,,0.130,0.140,0.140,,0.165,0.165,0.165,,0.170,0.170,0.170,,0.175,0.175,0.175
ComprehensiveIncomeNetOfTax,,,19784000.000,34575000.000,84997000.000,-16970000.000,87267000.000,75957000.000,72506000.000,76062000.000,77840000.000,44190000.000,97351000.000,32506000.000,19048000.000,3361000.000,45585000.000,23937000.000,26300000.000,2800000.000,94000000.000,24100000.000,49000000.000,39100000.000,71500000.000
CostOfGoodsSold,347562000.000,385407000.000,393361000.000,380066000.000,419008000.000,427050000.000,390654000.000,397059000.000,397870000.000,404238000.000,384990000.000,379974000.000,400773000.000,429903000.000,387458000.000,391469000.000,376040000.000,407662000.000,359900000.000,346400000.000,374700000.000,384500000.000,358800000.000,362700000.000,396700000.000
DeferredIncomeTaxExpenseBenefit,,,-6759000.000,,,,-4282000.000,,,,-433000.000,,,,-1988000.000,,,,-900000.000,,,,-800000.000,,
DefinedBenefitPlanActuarialGainLoss,,,,,,,-2572000.000,-2577000.000,-2563000.000,-2650000.000,-1848000.000,-1850000.000,-1853000.000,-1852000.000,,-1854000.000,-1836000.000,,-2100000.000,-2100000.000,-2100000.000,-2200000.000,-1800000.000,-1800000.000,-1800000.000
DefinedBenefitPlanActuarialNetGainsLosses,,,1443000.000,1438000.000,1393000.000,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,,,-1832000.000,,,,,,,,,,
