,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,,,,,,,1241000.000,879000.000,,,954000.000,,,1220000.000,808000.000,1255000.000,1130000.000,1036000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,,972000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,404146.000,,543245.000,831603.000,938850.000,-1410435.000,811774.000,934394.000,931932.000,-1780899.000,637105.000,139421.000,532304.000,-937029.000,882957.000
AssetImpairmentCharges,,565000.000,,,,,,,,,11549000.000,6890000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-22082000.000,,,,10330000.000,,,,6737000.000,,,,23011000.000,,,,-8490000.000
ComprehensiveIncomeNetOfTax,,16103000.000,12420000.000,2701000.000,-588000.000,10561000.000,-23217000.000,-27932000.000,-17220000.000,-7096000.000,-54726000.000,-31090000.000,8266000.000,8109000.000,13049000.000,3525000.000,5209000.000,-8541000.000
CostOfGoodsAndServicesSold,168525000.000,210182000.000,181880000.000,154382000.000,189797000.000,264947000.000,189207000.000,140312000.000,194308000.000,209176000.000,130765000.000,138023000.000,155340000.000,130060000.000,134193000.000,143146000.000,149144000.000,99579000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,-25000.000,,,,32000.000
DepreciationDepletionAndAmortization,,12709000.000,,13434000.000,,14418000.000,14740000.000,28884000.000,112000.000,12821000.000,13687000.000,12756000.000,12116000.000,11474000.000,,,,9838000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,,,-50000.000,,,,,,,,,,,
EarningsPerShareBasic,0.370,0.570,0.510,0.160,0.000,0.350,-1.000,-1.320,-0.770,-0.390,-2.180,-1.190,0.260,0.370,0.490,0.560,0.430,-0.400
EarningsPerShareDiluted,0.360,0.560,0.500,0.160,0.000,0.350,-1.000,-1.320,-0.770,-0.390,-2.180,-1.190,0.260,0.360,0.470,0.540,0.420,-0.400
EffectOfExchangeRateOnCashAndCashEquivalents,,434000.000,,,,-274000.000,,,,-245000.000,,,,89000.000,,,,109000.000
FreightCosts,,,,,,,552000.000,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,1101000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,-13000.000,,,,-6000.000,,,,1058000.000,,,,1096000.000,,,,-239000.000
GeneralAndAdministrativeExpense,3800000.000,5064000.000,5484000.000,4223000.000,5068000.000,5672000.000,4295000.000,2647000.000,4504000.000,3343000.000,3634000.000,4163000.000,4281000.000,5492000.000,4640000.000,4857000.000,4848000.000,6532000.000
GoodwillImpairmentLoss,,,,,,,,7537000.000,,,,,,,,,,
GrossProfit,23313000.000,29162000.000,26083000.000,15656000.000,11790000.000,24703000.000,-15533000.000,-4246000.000,-6054000.000,2496000.000,-12972000.000,-7219000.000,17544000.000,19039000.000,18572000.000,22544000.000,19901000.000,1667000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,10346000.000,15672000.000,,-9490000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10975000.000,16241000.000,14641000.000,4810000.000,9000.000,10405000.000,-26204000.000,-31476000.000,-17346000.000,-7827000.000,-47108000.000,-25148000.000,7642000.000,10587000.000,,,,
IncomeTaxExpenseBenefit,2157000.000,2697000.000,2537000.000,984000.000,-2000.000,2057000.000,-2325000.000,53000.000,1125000.000,1452000.000,5308000.000,3612000.000,1719000.000,1491000.000,-1529000.000,1983000.000,1827000.000,256000.000
IncreaseDecreaseInAccountsPayable,,2599000.000,,,,30182000.000,,,,12220000.000,,,,-41164000.000,,,,-25246000.000
IncreaseDecreaseInAccountsReceivable,,42525000.000,,,,51707000.000,,,,14963000.000,,,,-45230000.000,,,,-19035000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,3257000.000,,,,553000.000,,,,938000.000,,,,-83000.000,,,,-718000.000
IncreaseDecreaseInAccruedLiabilities,,-1875000.000,,,,6674000.000,,,,958000.000,,,,-19953000.000,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,3000.000,,,,50000.000,,,,65000.000,,,,,,,,
IncreaseDecreaseInInventories,,-13079000.000,,,,-20606000.000,,,,-8417000.000,,,,-14370000.000,,,,-5389000.000
IncreaseDecreaseInOtherCurrentAssets,,179000.000,,,,4473000.000,,,,2460000.000,,,,-2940000.000,,,,-930000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,-1598000.000
IncreaseDecreaseInOtherNoncurrentAssets,,-742000.000,,,,-22000.000,,,,-127000.000,,,,67000.000,,,,-180000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,1777000.000,,,,639000.000,,,,2000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,,,,-1487000.000,,,,-6000.000
InterestExpense,123000.000,154000.000,81000.000,206000.000,114000.000,111000.000,138000.000,112000.000,126000.000,122000.000,217000.000,19000.000,139000.000,91000.000,94000.000,97000.000,85000.000,88000.000
InventoryWriteDown,,,,,,,1719000.000,,,,,,,,,,,
InvestmentIncomeInterest,213000.000,292000.000,353000.000,419000.000,288000.000,70000.000,86000.000,248000.000,323000.000,209000.000,246000.000,170000.000,400000.000,354000.000,421000.000,490000.000,457000.000,440000.000
NetCashProvidedByUsedInFinancingActivities,,-8608000.000,,,,-1940000.000,,,,61000.000,,,,-78000.000,,,,-1904000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-8608000.000,,,,-1940000.000,,,,61000.000,,,,-78000.000,,,,-1904000.000
NetCashProvidedByUsedInInvestingActivities,,-19647000.000,,,,-15913000.000,,,,-1358000.000,,,,2829000.000,,,,-6054000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-19647000.000,,,,-15913000.000,,,,-1358000.000,,,,2829000.000,,,,-6054000.000
NetCashProvidedByUsedInOperatingActivities,,5739000.000,,,,28457000.000,,,,8279000.000,,,,20171000.000,,,,-641000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,5739000.000,,,,28457000.000,,,,8279000.000,,,,20171000.000,,,,-641000.000
NetIncomeLoss,,,,,,,,,,,-52416000.000,-28760000.000,,9096000.000,11875000.000,13689000.000,10422000.000,-9746000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,7147000.000,,,,6056000.000,,,,3606000.000,,,,1331000.000,,,,5463000.000
OperatingExpenses,12689000.000,13530000.000,13047000.000,11117000.000,11749000.000,14242000.000,10789000.000,27439000.000,12263000.000,10706000.000,34281000.000,18791000.000,10538000.000,9653000.000,9699000.000,9139000.000,9369000.000,10790000.000
OperatingIncomeLoss,10624000.000,15632000.000,13036000.000,4539000.000,41000.000,10461000.000,-26322000.000,-31685000.000,-18317000.000,-8210000.000,-47253000.000,-26010000.000,7006000.000,9386000.000,8873000.000,13405000.000,10532000.000,-9123000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3573000.000,2559000.000,316000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-1125000.000,,2213000.000,662000.000,3597000.000,1251000.000,2183000.000,-2310000.000,-2330000.000,2343000.000,-987000.000,1174000.000,-10164000.000,-5213000.000,1205000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,12391000.000,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,261000.000,471000.000,1333000.000,58000.000,-206000.000,-15000.000,170000.000,73000.000,774000.000,296000.000,116000.000,711000.000,375000.000,938000.000,1146000.000,1874000.000,1345000.000,-719000.000
OtherRestructuringCosts,,,,,,,,,,,3382000.000,899000.000,,,,,,
PaymentsForRepurchaseOfCommonStock,,7860000.000,,,,1232000.000,,,,,,,,,,,,
PaymentsForRestructuring,,,,,,,,,,,5280000.000,,,1508000.000,,,,54000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,800000.000,,,,737000.000,,,,5000.000,,,,78000.000,,,,1904000.000
PaymentsToAcquirePropertyPlantAndEquipment,,20346000.000,,,,15913000.000,,,,6563000.000,,,,3890000.000,,,,6106000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,699000.000,,,,,,,,1054000.000,,,,6719000.000,,,,52000.000
ProceedsFromStockOptionsExercised,,52000.000,,,,29000.000,,,,66000.000,,,,,,,,
ProfitLoss,8818000.000,13544000.000,12104000.000,3826000.000,11000.000,8348000.000,-23879000.000,-31529000.000,-18471000.000,-9279000.000,,,,,,,,
ProvisionForDoubtfulAccounts,,1799000.000,,,,1932000.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,2378000.000,2079000.000,2231000.000,1900000.000,1405000.000,2033000.000,1782000.000,1997000.000,1964000.000,1455000.000,1496000.000,1720000.000,1270000.000,1374000.000,1226000.000,1258000.000,1204000.000,1169000.000
RestructuringAndRelatedCostIncurredCost,,,,,,,,,,,13249000.000,1471000.000,,,,,,
RestructuringCharges,,,,,,,,,,,13051000.000,,,205000.000,,,,1000.000
RestructuringCostsAndAssetImpairmentCharges,,,-1171000.000,-732000.000,,0.000,,7537000.000,,,24798000.000,8361000.000,,,,,,
RestructuringReserveTranslationAdjustment,,,,,,,,,,,,,,-309000.000,,,,14000.000
Revenues,191838000.000,239344000.000,207963000.000,170038000.000,201587000.000,289650000.000,173674000.000,136066000.000,188254000.000,211672000.000,117793000.000,130804000.000,172884000.000,149099000.000,152765000.000,165690000.000,169045000.000,101246000.000
SalesRevenueNet,191838000.000,239344000.000,207963000.000,170038000.000,201587000.000,289650000.000,173674000.000,136066000.000,188254000.000,211672000.000,117793000.000,130804000.000,172884000.000,149099000.000,152765000.000,165690000.000,169045000.000,101246000.000
