,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsAndOtherReceivablesNetCurrent,9390000.000,10636000.000,15874000.000,12258000.000,11427000.000,13583000.000,12876000.000,11620000.000,12379000.000,14526000.000,15136000.000,11969000.000,13873000.000,15660000.000,14531000.000,12308000.000,19467000.000,22520000.000,24047000.000,26824000.000,24173000.000,32494000.000,29770000.000,21342000.000
AccountsPayableRelatedPartiesCurrent,48990000.000,37240000.000,34150000.000,41660000.000,48777000.000,42031000.000,27830000.000,39989000.000,49876000.000,43363000.000,25869000.000,39049000.000,55316000.000,47093000.000,51227000.000,60211000.000,92004000.000,85890000.000,79065000.000,96950000.000,130452000.000,125918000.000,135155000.000,134441000.000
AccountsPayableTradeCurrent,46546000.000,34518000.000,42203000.000,47508000.000,43039000.000,45308000.000,51651000.000,50081000.000,49240000.000,46279000.000,43579000.000,52309000.000,54281000.000,49477000.000,58640000.000,58458000.000,79327000.000,78872000.000,82937000.000,95023000.000,125261000.000,117247000.000,116821000.000,135027000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,,,268110000.000,271661000.000,293291000.000
AccountsReceivableNetCurrent,126228000.000,109173000.000,105515000.000,123927000.000,120706000.000,111153000.000,103524000.000,111423000.000,121296000.000,114068000.000,105610000.000,118205000.000,133509000.000,121466000.000,125726000.000,144356000.000,192600000.000,175930000.000,184009000.000,206292000.000,285442000.000,,,
AccountsReceivableRelatedPartiesCurrent,26153000.000,17663000.000,8439000.000,20823000.000,22301000.000,20437000.000,15521000.000,20804000.000,25114000.000,24549000.000,17849000.000,25816000.000,30755000.000,33074000.000,22741000.000,30639000.000,41324000.000,42349000.000,28564000.000,53092000.000,51620000.000,52047000.000,67591000.000,76179000.000
AccruedIncomeTaxes,,,,,5000000.000,5500000.000,,4811000.000,0.000,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,0.000,2515000.000,8270000.000,0.000,0.000,0.000,567000.000,,,,,,,,
AccruedInsuranceCurrent,,,,,19589000.000,21629000.000,21458000.000,20605000.000,21390000.000,21571000.000,21132000.000,21937000.000,21503000.000,21603000.000,21055000.000,21831000.000,22877000.000,22795000.000,24353000.000,25916000.000,25509000.000,27711000.000,28248000.000,31233000.000
AccruedLiabilitiesCurrent,,,,,,,,,72162000.000,73858000.000,77622000.000,78106000.000,73088000.000,73856000.000,68775000.000,80446000.000,97268000.000,93098000.000,104168000.000,111218000.000,129652000.000,132429000.000,133885000.000,150749000.000
AccruedMarketingCostsCurrent,,,,,14546000.000,12918000.000,12506000.000,8730000.000,12932000.000,12463000.000,13613000.000,11098000.000,12944000.000,14122000.000,16141000.000,14161000.000,20147000.000,19359000.000,24959000.000,18810000.000,31620000.000,28794000.000,24714000.000,26861000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,629130000.000,636948000.000,639650000.000,645408000.000,649005000.000,651100000.000,654650000.000,662630000.000,670960000.000,678525000.000,685978000.000,696555000.000,701413000.000,712709000.000,725819000.000,742164000.000,759824000.000,781879000.000,798453000.000,822376000.000
