,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableCurrent,1080000000.000,1122000000.000,1009000000.000,1174000000.000,918000000.000,1052000000.000,925000000.000,1599000000.000
AccountsReceivableNetCurrent,1636000000.000,1578000000.000,1633000000.000,1525000000.000,1449000000.000,1635000000.000,1604000000.000,1614000000.000
AccruedEmployeeBenefitsCurrent,312000000.000,331000000.000,350000000.000,384000000.000,258000000.000,288000000.000,313000000.000,331000000.000
AccruedIncomeTaxesCurrent,412000000.000,399000000.000,482000000.000,558000000.000,442000000.000,436000000.000,508000000.000,543000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11345000000.000,11593000000.000,11803000000.000,11839000000.000,12086000000.000,12336000000.000,12434000000.000,12600000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,-38000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-408000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1518000000.000,-1433000000.000,-1436000000.000,426000000.000,405000000.000,389000000.000,367000000.000,385000000.000
AcquiredFiniteLivedIntangibleAssetAmount,126000000.000,,,,,,,
AdditionalCollateralAggregateFairValue,23000000.000,49000000.000,48000000.000,,,,,
AdditionalPaidInCapitalCommonStock,9779000000.000,9782000000.000,9782000000.000,9765000000.000,9754000000.000,9756000000.000,9758000000.000,9769000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,38000000.000,,,,,,,
AssetRetirementObligation,,,,,,,,1599000000.000
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,,,2204000000.000
AssetRetirementObligationsNoncurrent,1443000000.000,1459000000.000,1473000000.000,1497000000.000,1522000000.000,1548000000.000,1574000000.000,1599000000.000
Assets,47866000000.000,47596000000.000,46661000000.000,47326000000.000,47691000000.000,48048000000.000,48738000000.000,50406000000.000
AssetsCurrent,4646000000.000,4118000000.000,3591000000.000,3355000000.000,3477000000.000,3608000000.000,3709000000.000,3768000000.000
AssetsHeldForSaleAtCarryingValue,,,402000000.000,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,490000000.000,502000000.000,,,,,,
