,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,127000.000,77000.000,7000.000
AccruedLiabilitiesCurrent,351000.000,455000.000,346000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,157000.000,65000.000,66000.000
AdditionalPaidInCapital,263323000.000,263364000.000,263395000.000
Assets,3266000.000,5357000.000,4025000.000
AssetsCurrent,3250000.000,2524000.000,1540000.000
CashAndCashEquivalentsAtCarryingValue,3024000.000,2326000.000,1470000.000
CommitmentsAndContingencies,,0.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,35525000.000,35525000.000,35481000.000
CommonStockSharesOutstanding,35466000.000,35466000.000,35422000.000
CommonStockValue,355000.000,355000.000,355000.000
DepositsAssetsCurrent,28000.000,14000.000,10000.000
Liabilities,537000.000,3389000.000,2853000.000
LiabilitiesAndStockholdersEquity,3266000.000,5357000.000,4025000.000
LiabilitiesCurrent,537000.000,3389000.000,2853000.000
OtherLiabilitiesCurrent,59000.000,32000.000,22000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,2000000.000,0.000
PreferredStockSharesOutstanding,0.000,2000000.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseCurrent,152000.000,109000.000,60000.000
PropertyPlantAndEquipmentNet,16000.000,8000.000,7000.000
ReceivablesNetCurrent,46000.000,75000.000,0.000
RestrictedCashAndInvestmentsNoncurrent,0.000,2825000.000,2478000.000
RetainedEarningsAccumulatedDeficit,-260603000.000,-261405000.000,-262232000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2729000.000,1968000.000,1172000.000
TemporaryEquityCarryingAmount,,2825000.000,2478000.000
TreasuryStockShares,59000.000,59000.000,59000.000
TreasuryStockValue,346000.000,346000.000,346000.000
