,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-09-30
AccountsPayableTrade,,,20924.000,,,,,,,,
AccountsPayableTradeCurrent,11329.000,5445.000,,7528.000,31592.000,55502.000,46024.000,57849.000,58856.000,64933.000,106530.000
AdditionalPaidInCapital,3520909.000,3570859.000,3605824.000,3915764.000,4270850.000,4313223.000,4313223.000,4553223.000,4553223.000,4204273.000,4736904.000
Assets,11690705.000,11689362.000,10437617.000,10960660.000,11083921.000,10919607.000,10825108.000,11004689.000,10971232.000,6856067.000,5217955.000
AssetsNet,11574082.000,11562927.000,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,0.000
Cash,32392.000,,15146.000,46509.000,47321.000,112449.000,57063.000,51529.000,74144.000,25881.000,32599.000
CashAndCashEquivalentsAtCarryingValue,32392.000,11462.000,15146.000,46509.000,47322.000,112449.000,57063.000,,,,
CommitmentsAndContingencies,,,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010,0.010,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-15100.000,-15100.000,-13300.000,-13300.000,-13300.000,-13300.000,-13300.000,-13300.000,-13300.000,-13300.000,-13300.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,11741899.000,11791899.000,11826899.000,11886899.000,36800697.000,36928197.000,36928197.000,36928197.000,36928197.000,36928197.000,39787001.000
CommonStockSharesOutstanding,11741899.000,11791899.000,11826899.000,11886899.000,36800697.000,36928197.000,36928197.000,36928197.000,36928197.000,36928197.000,39787001.000
CommonStockValue,11742.000,11792.000,11827.000,11887.000,36801.000,36928.000,36928.000,36927.000,36928.000,35877.000,39787.000
CostMethodInvestments,,,,437409.000,446135.000,452467.000,466644.000,469078.000,489679.000,,541917.000
DeferredTaxLiabilitiesCurrent,0.000,0.000,0.000,,,,,,,,
DepositsAssetsNoncurrent,4600.000,8600.000,8600.000,8600.000,,,,,,,
DerivativeLiabilities,,,,,,,49731.000,39785.000,43756.000,,
DerivativeLiabilitiesCurrent,,,,,,,,,,78320.000,9101.000
DueFromAffiliateCurrent,,,,,,,,,,250.000,
DueFromRelatedParties,,,,,,,,,,,28800.000
DueFromRelatedPartiesCurrent,,,,,,,,,11000.000,,
DueToRelatedPartiesCurrent,175000.000,120990.000,121727.000,115430.000,106591.000,87923.000,62425.000,36262.000,28279.000,1761.000,583207.000
EmployeeRelatedLiabilitiesCurrent,,,148194.000,274814.000,417633.000,551453.000,680775.000,814543.000,957853.000,1216367.000,636232.000
FiniteLivedComputerSoftwareGross,,,,,350000.000,332500.000,315000.000,297500.000,280000.000,0.000,
InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,11273975.000,,,10260637.000,10068829.000,9900626.000,9890262.000,9887927.000,9887975.000,,4439246.000
Investments,11641151.000,11659497.000,10404827.000,10698046.000,10514964.000,10353093.000,10356906.000,10357006.000,10372654.000,6711792.000,4981164.000
InvestmentsFairValueDisclosure,,,,10698046.000,10514964.000,10353093.000,10356906.000,,,,
Liabilities,116623.000,126435.000,290845.000,402611.000,560749.000,796861.000,868201.000,1050292.000,1288120.000,1634179.000,1432588.000
LineOfCredit,,,,,,,,,,24578.000,21248.000
LoansPayableCurrent,,,,,,100000.000,0.000,41200.000,41200.000,66200.000,74200.000
NotesPayable,,,,,,,29246.000,60653.000,158175.000,,2069.000
NotesPayableCurrent,,,,4839.000,4933.000,1983.000,,,,182019.000,
OtherAssets,,,,,8600.000,0.000,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,111850.000,87199.000,290542.000,226133.000,112463.000,171198.000
PrepaidExpenseCurrent,,,,199098.000,152464.000,,,,,,
PrepaidExpenseNoncurrent,2000.000,,,,,,,,,,
PropertyPlantAndEquipmentNet,10562.000,9803.000,9044.000,8407.000,10572.000,9715.000,8940.000,8112.000,7301.000,5681.000,4195.000
RetainedEarningsAccumulatedDeficit,-2873199.000,-2908872.000,-3091008.000,-3268714.000,-3491783.000,-3766506.000,-3921981.000,-4162156.000,-4428488.000,-4845166.000,-5069046.000
SecurityOwnedNotReadilyMarketableFairValue,,,,,,,,10357006.000,10372654.000,,4981163.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,,,0.000,0.000
