,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,11194000.000,11306000.000,10417000.000,12282000.000,11125000.000,18887000.000,11951000.000,10946000.000,8476000.000,16778000.000,14131000.000,14613000.000
AccountsPayableInterestBearingNoncurrent,,,,,,2559000.000,,,,1575000.000,,
AccountsReceivableNetCurrent,1668000.000,2002000.000,4553000.000,4702000.000,5152000.000,6767000.000,7062000.000,11660000.000,16554000.000,21436000.000,25640000.000,31019000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,2741000.000,,,,,,
AccruedIncomeTaxes,,,,,,679000.000,,,,747000.000,,
AccruedLiabilitiesCurrent,,,,,,,,,,29122000.000,32800000.000,38574000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,26256000.000,,,,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,981000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,27739000.000,,,,29498000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,116000.000,71000.000,-17000.000,132000.000,63000.000,55000.000,-42000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,385000.000,-170000.000,-279000.000,566000.000,711000.000,655000.000,799000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26000.000,215000.000,1284000.000,1221000.000,571000.000,501000.000,-99000.000,-296000.000,698000.000,774000.000,710000.000,757000.000
AdditionalPaidInCapital,1029477000.000,1139312000.000,1149964000.000,1155311000.000,1159255000.000,1163700000.000,1312425000.000,1350736000.000,1354905000.000,1450937000.000,1731539000.000,1781544000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,34000.000,38000.000,36000.000,20000.000,0.000,0.000,,,,,,
Assets,280695000.000,509449000.000,434985000.000,444103000.000,401994000.000,363466000.000,501683000.000,450877000.000,407906000.000,462633000.000,687488000.000,644020000.000
AssetsCurrent,257544000.000,481102000.000,404574000.000,413647000.000,371641000.000,331651000.000,465713000.000,416415000.000,373605000.000,429168000.000,655507000.000,613428000.000
AvailableForSaleSecurities,,,,,,,,290275000.000,244491000.000,252477000.000,448845000.000,408986000.000
AvailableForSaleSecuritiesAmortizedCost,,,240444000.000,286567000.000,266686000.000,216796000.000,356201000.000,290292000.000,244359000.000,,,409031000.000
AvailableForSaleSecuritiesCurrent,183243000.000,284861000.000,229556000.000,258390000.000,256301000.000,197238000.000,272955000.000,229206000.000,219959000.000,195574000.000,206865000.000,351623000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,240444000.000,286567000.000,266686000.000,216796000.000,356201000.000,290292000.000,244359000.000,252414000.000,448790000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,197980000.000,241665000.000,227602000.000,216796000.000,165717000.000,228233000.000,189027000.000,230435000.000,419518000.000,207523000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,198019000.000,241697000.000,227743000.000,216912000.000,165721000.000,228257000.000,189112000.000,230490000.000,419584000.000,207540000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,240518000.000,286611000.000,266834000.000,216912000.000,356272000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,29000.000,35000.000,1000.000,,18000.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,103000.000,79000.000,149000.000,116000.000,89000.000,,,,,
Cash,,,,,,,,,,134500000.000,157600000.000,151200000.000
CashAndCashEquivalentsAtCarryingValue,62495000.000,183319000.000,147680000.000,135339000.000,95103000.000,110748000.000,168984000.000,157525000.000,117285000.000,191433000.000,399562000.000,208562000.000
CashCashEquivalentsAndShortTermInvestments,,,900000.000,500000.000,900000.000,500000.000,800000.000,500000.000,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,16880825.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,,100000000.000,100000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,,,,,,66050000.000,81684000.000,81887000.000,81973000.000,89608000.000,98879000.000,102918000.000
CommonStockSharesOutstanding,,,,,,66050000.000,81684000.000,81887000.000,81973000.000,89608000.000,98879000.000,102918000.000
CommonStockValue,61000.000,66000.000,65000.000,66000.000,66000.000,66000.000,82000.000,82000.000,82000.000,90000.000,99000.000,103000.000
ConcentrationRiskPercentage,,,0.100,,,,,,,,,
ConvertibleLongTermNotesPayable,85000000.000,240250000.000,240250000.000,240250000.000,240250000.000,240250000.000,260808000.000,262156000.000,263611000.000,265102000.000,248271000.000,216118000.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,18360000.000,18360000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,0.025,0.025,0.025
DeferredRentCreditNoncurrent,29000.000,71000.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,282231000.000,,,,341058000.000,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,5573000.000,,,,4089000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-1000.000,,,,227000.000,,
DeferredTaxAssetsNet,,,,,,,,,,10181000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,153329000.000,,,,195511000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,481000000.000,,,,466200000.000,,
DeferredTaxAssetsOther,,,,,,6173000.000,,,,3769000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,2893000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,112784000.000,,,,130395000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,4372000.000,,,,4401000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,282231000.000,,,,330877000.000,,
DeferredTaxLiabilities,,,,,,1000.000,,,,9954000.000,,
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,0.000,0.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,,,28129000.000,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,,28129000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,7467000.000,10076000.000,9688000.000,7577000.000,9752000.000,11528000.000,7443000.000,10263000.000,13479000.000,17148000.000,12565000.000,16166000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,0.500,,,,0.500,,
FIFOInventoryAmount,,,,,,,,,,11125000.000,11152000.000,10992000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,1000000.000,1250000.000,1500000.000,1750000.000,,,,2750000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,1000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,1000000.000,1000000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,1000000.000,1000000.000,1000000.000,,,,1000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,1000000.000,1000000.000,1000000.000,,,,1000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,1000000.000,1000000.000,1000000.000,,,,1000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,1000000.000,1000000.000,1000000.000,,,,1000000.000,,
FiniteLivedIntangibleAssetsGross,,,20000000.000,20000000.000,20000000.000,20000000.000,,,,20000000.000,,
FiniteLivedIntangibleAssetsNet,,,19000000.000,18750000.000,18500000.000,18250000.000,,,,17250000.000,17000000.000,16750000.000
InventoryFinishedGoods,,,,,,1613000.000,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,860000.000,494000.000,1084000.000,2212000.000,2252000.000,2022000.000
InventoryNet,4941000.000,6359000.000,8809000.000,9152000.000,9134000.000,10020000.000,10191000.000,9829000.000,10423000.000,,,
InventoryRawMaterials,,,,,,7310000.000,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,,7861000.000,7877000.000,7878000.000,6962000.000,5562000.000,5653000.000
InventoryWorkInProcess,,,,,,1097000.000,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,1470000.000,1458000.000,1461000.000,1951000.000,3338000.000,3317000.000
LiabilitiesAndStockholdersEquity,280695000.000,509449000.000,434985000.000,444103000.000,401994000.000,363466000.000,501683000.000,450877000.000,407906000.000,462633000.000,687488000.000,644020000.000
LiabilitiesCurrent,31194000.000,32871000.000,37764000.000,41076000.000,41031000.000,56671000.000,47914000.000,48652000.000,49006000.000,63048000.000,77856000.000,87713000.000
LiabilitiesFairValueDisclosure,,,,,,,28129000.000,,,,,
NoncurrentAssets,,,,,,4332000.000,4355000.000,4049000.000,4618000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,9984000.000,,,,14002000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,3220000.000,,,,4968000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,213000.000,,,,393000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,1045000.000,,,,1130000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,2350000.000,,,,2358000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,3001000.000,,,,4293000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,155000.000,,,,860000.000,,
OperatingLossCarryforwards,,,,,,376500000.000,,,,486100000.000,,
OtherAccruedLiabilitiesCurrent,12533000.000,11489000.000,17659000.000,21217000.000,20154000.000,26256000.000,28520000.000,27443000.000,27051000.000,10976000.000,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,6555000.000,,,,,,
OtherAssetsNoncurrent,2580000.000,7673000.000,7989000.000,7588000.000,7819000.000,9233000.000,13615000.000,12663000.000,12183000.000,11509000.000,10357000.000,8933000.000
OtherLiabilitiesNoncurrent,,,157000.000,185000.000,207000.000,228000.000,249000.000,242000.000,221000.000,200000.000,178000.000,143000.000
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,,,,,,,,,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,5197000.000,4561000.000,13976000.000,6064000.000,5951000.000,6878000.000,6521000.000,8195000.000,9384000.000,9600000.000,12288000.000,11232000.000
PropertyPlantAndEquipmentGross,,,,,,32071000.000,,,,34204000.000,,
PropertyPlantAndEquipmentNet,821000.000,1174000.000,3422000.000,4118000.000,4034000.000,4332000.000,4355000.000,4049000.000,4618000.000,4706000.000,4624000.000,4909000.000
