,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,99508.000,97150.000
AccountsReceivableNetCurrent,62924.000,63274.000
AdditionalPaidInCapital,99375619.000,99377816.000
Assets,10156808.000,10001782.000
CashAndCashEquivalentsAtCarryingValue,4776537.000,5036126.000
CommonStockParOrStatedValuePerShare,0.002,0.002
CommonStockSharesAuthorized,10000000.000,10000000.000
CommonStockSharesIssued,3555488.000,3555488.000
CommonStockSharesOutstanding,3555488.000,3555488.000
CommonStockValue,7111.000,7111.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,76372.000,145940.000
IntangibleAssetsNetExcludingGoodwill,2078124.000,2008556.000
InventoryBuildingsAndImprovements,1623141.000,1589859.000
Land,1280000.000,1280000.000
Liabilities,850958.000,832455.000
LiabilitiesAndStockholdersEquity,10156808.000,10001782.000
LoansReceivableCommercialMortgage,321290.000,
OffMarketLeaseUnfavorable,751450.000,735305.000
OtherAssets,5500.000,5500.000
PreferredStockParOrStatedValuePerShare,0.002,0.002
PreferredStockSharesAuthorized,2000000.000,2000000.000
PrepaidExpenseAndOtherAssetsCurrent,9292.000,18467.000
RealEstateAccumulatedDepreciation,36538.000,69820.000
RetainedEarningsAccumulatedDeficit,-90076880.000,-90215600.000
StockholdersEquity,9305850.000,9169327.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9305850.000,9169327.000
