,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableTradeCurrent,1330000.000,1864000.000,1682000.000,1170000.000,1368000.000,1909000.000,1427000.000,857000.000,886000.000,739000.000,774000.000,1249000.000,793000.000,901000.000,1287000.000,1067000.000
AccountsReceivableNetCurrent,2137000.000,3044000.000,1588000.000,1408000.000,1496000.000,2018000.000,2055000.000,1436000.000,696000.000,606000.000,385000.000,631000.000,456000.000,255000.000,264000.000,293000.000
AccruedLiabilitiesCurrent,1495000.000,1648000.000,895000.000,978000.000,1109000.000,1207000.000,1278000.000,448000.000,316000.000,444000.000,328000.000,342000.000,361000.000,398000.000,484000.000,503000.000
AccruedProfessionalFeesCurrent,,,,,127000.000,139000.000,192000.000,102000.000,47000.000,146000.000,49000.000,82000.000,97000.000,117000.000,84000.000,68000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,10138000.000,10320000.000,10605000.000,60000.000,180000.000,498000.000,834000.000,1232000.000,1530000.000,1798000.000,1991000.000,2314000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16000.000,-39000.000,-24000.000,-5000.000,-19000.000,-32000.000,-46000.000,-55000.000,-64000.000,-154000.000,-247000.000,-186000.000,-288000.000,-424000.000,-561000.000,-502000.000
AdditionalPaidInCapital,261987000.000,262097000.000,262201000.000,262278000.000,262335000.000,262402000.000,262463000.000,262483000.000,262501000.000,262502000.000,262505000.000,262506000.000,262507000.000,262508000.000,262508000.000,263108000.000
AllowanceForDoubtfulAccountsReceivable,,,,,800000.000,700000.000,300000.000,,,,,,,,700000.000,800000.000
Assets,32697000.000,32888000.000,30112000.000,27442000.000,25300000.000,23176000.000,18865000.000,15844000.000,13664000.000,11646000.000,9680000.000,8224000.000,6216000.000,4756000.000,4490000.000,4670000.000
AssetsCurrent,25275000.000,25935000.000,26951000.000,24555000.000,22252000.000,20213000.000,18365000.000,15426000.000,9905000.000,7574000.000,5593000.000,3851000.000,2266000.000,1291000.000,1093000.000,1534000.000
