,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1872000.000,2963000.000,2388000.000
AllocatedShareBasedCompensationExpense,,3144000.000,2698000.000
AmortizationOfIntangibleAssets,10639000.000,5284000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4500000.000,1200000.000
AssetImpairmentCharges,,10343000.000,
BusinessCombinationAcquisitionRelatedCosts,,6898000.000,12000.000
CapitalLeasesIncomeStatementAmortizationExpense,,600000.000,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,6262000.000,2576000.000,-3652000.000
ComprehensiveIncomeNetOfTax,-24822000.000,-32668000.000,7286000.000
CostOfGoodsSold,49650000.000,41462000.000,45359000.000
CurrentFederalTaxExpenseBenefit,,146000.000,153000.000
CurrentForeignTaxExpenseBenefit,,70000.000,35000.000
CurrentStateAndLocalTaxExpenseBenefit,,20000.000,41000.000
DefinedContributionPlanCostRecognized,,400000.000,400000.000
DepreciationDepletionAndAmortization,3510000.000,2993000.000,2086000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,3450000.000,297000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-27476000.000,240000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-88000.000,39000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,2947000.000,
EarningsPerShareBasic,-0.560,-0.730,0.160
EarningsPerShareDiluted,-0.560,-0.730,0.150
EffectOfExchangeRateOnCashAndCashEquivalents,-63000.000,-74000.000,-47000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,,100000.000,300000.000
FairValueInputsDiscountRate,,0.400,
FederalIncomeTaxExpenseBenefitContinuingOperations,,146000.000,153000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,70000.000,35000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,-877000.000,
GrossProfit,66139000.000,58786000.000,59131000.000
IncomeLossFromContinuingOperations,,-5201000.000,7136000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-8510000.000,5133000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,3545000.000,2232000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-24677000.000,-4965000.000,7365000.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.120,0.160
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.120,0.150
IncomeLossFromDiscontinuedOperationsNetOfTax,,-27388000.000,201000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-27388000.000,201000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.610,
