,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,1224056.000,1586396.000,719956.000,955514.000,1026813.000,553271.000,590000.000,536460.000,1262314.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,100000.000
AccountsReceivableNet,,,,559336.000,,,,,
AccountsReceivableNetCurrent,232698.000,304661.000,361082.000,,335495.000,57129.000,221785.000,499667.000,390859.000
AccruedInsuranceCurrent,,,,,66211.000,32322.000,,,
AccruedLiabilitiesCurrent,,,,1515334.000,1879241.000,2304339.000,2440066.000,1720867.000,
AccruedProfessionalFeesCurrent,,,,21388.000,13900.000,34000.000,200047.000,9500.000,
AccruedRentCurrent,,,,39674.000,42994.000,42565.000,42135.000,41705.000,496.000
AccruedSalesCommissionCurrent,,,,,,,,,760987.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,488525.000,,,,501275.000,-511820.000
AdditionalPaidInCapital,36863263.000,37231025.000,38020537.000,38679627.000,38746486.000,38803246.000,39983621.000,39372962.000,39507309.000
Assets,2821298.000,1160831.000,2803186.000,2590702.000,1724129.000,4865047.000,4324211.000,2407755.000,2212955.000
AssetsCurrent,2564522.000,907868.000,2614982.000,2461174.000,1587798.000,4747930.000,4199876.000,2286173.000,1951380.000
CapitalLeasedAssetsGross,,,,,,,,,50722.000
CapitalizedComputerSoftwareGross,,,,,,,,,102882.000
Cash,,,,,,,,,229537.000
CashAndCashEquivalentsAtCarryingValue,1527136.000,145735.000,1672059.000,926447.000,333378.000,3922421.000,2370358.000,786509.000,229537.000
CashFDICInsuredAmount,,,,,,,,250000.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,2125000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,7843724.000,7843724.000,8163488.000,8507374.000,8507374.000,8507374.000,8507374.000,8507374.000,8507374.000
CommonStockSharesOutstanding,7843724.000,7843724.000,8163488.000,8507374.000,8507374.000,8507374.000,8507374.000,8507374.000,8507374.000
CommonStockValue,78437.000,78437.000,81635.000,85074.000,85074.000,85074.000,85074.000,85074.000,85074.000
CustomerDepositsCurrent,,,,79384.000,237434.000,125539.000,45440.000,105816.000,566800.000
DebtInstrumentCarryingAmount,,,434128.000,379311.000,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,-200000.000,
DeferredCosts,,,,,,,,,4718.000
DeferredFinanceCostsNoncurrentNet,27376.000,60253.000,6472.000,6128.000,5784.000,5439.000,5095.000,4906.000,
DeferredRevenueCurrent,54121.000,30613.000,10010.000,244081.000,5000.000,25000.000,25000.000,130119.000,270622.000
DeferredTaxAssetsGrossCurrent,,,,503752.000,,,,432174.000,
DeferredTaxAssetsGrossNoncurrent,,,,10194656.000,,,,12208794.000,
DeferredTaxAssetsNet,,,,0.000,,,,,
DeferredTaxAssetsNetCurrent,,,,0.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,8580265.000,,,,10464281.000,
DeferredTaxAssetsOther,,,,56523.000,,,,47565.000,
DeferredTaxAssetsOtherTaxCarryforwards,,,,1143.000,,,,10949.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,302196.000,,,,203937.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1613248.000,,,,1733564.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,55613.000,,,,46190.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,89420.000,,,,134482.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,503752.000,,,,432174.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,10194656.000,,,,12208794.000,
DueToAffiliateCurrent,,,,,,,,,328158.000
EmployeeRelatedLiabilitiesCurrent,,,,635039.000,565267.000,885931.000,731368.000,679556.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,600000.000,,,,1300000.000,
FurnitureAndFixturesGross,,,,,,,,,78025.000
InterestPayableCurrent,,,,265719.000,386541.000,548020.000,759746.000,240958.000,
InventoryFinishedGoods,,,,334026.000,241455.000,217030.000,211561.000,288068.000,224339.000
InventoryFinishedGoodsNetOfReserves,,76899.000,180449.000,,,,,,
InventoryNet,651523.000,341513.000,523811.000,926236.000,753532.000,625222.000,632721.000,708862.000,1005604.000
InventoryRawMaterials,,,,659149.000,579016.000,506174.000,528754.000,426996.000,795468.000
InventoryRawMaterialsNetOfReserves,,311839.000,396849.000,,,,,,
InventoryValuationReserves,,182698.000,179893.000,163505.000,163505.000,194548.000,204160.000,131871.000,-139872.000
LeaseholdImprovementsGross,,,,,,,,,92119.000
Liabilities,5911673.000,6221982.000,10130764.000,10298057.000,10417419.000,14773605.000,14907438.000,14901026.000,16395323.000
LiabilitiesAndStockholdersEquity,2821298.000,1160831.000,2803186.000,2590702.000,1724129.000,4865047.000,4324211.000,2407755.000,2212955.000
LiabilitiesCurrent,4973479.000,3238669.000,2613543.000,3094240.000,3277615.000,2937443.000,3078566.000,7410946.000,8775585.000
LongTermDebt,,481111.000,434128.000,-379311.000,,,,,
LongTermDebtCurrent,2637405.000,328690.000,281025.000,379311.000,366561.000,54833.000,23500.000,23500.000,23500.000
LongTermDebtNoncurrent,176603.000,152421.000,153103.000,,,,,,
MachineryAndEquipmentGross,,,,,,,,,402889.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,5000000.000,5000000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,6767162.000
NotesPayableRelatedPartiesNoncurrent,,2340793.000,6681669.000,6698386.000,6715102.000,11731818.000,11748535.000,6757848.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,956133.000,,,,768204.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,209751.000,,,,134513.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,188005.000,,,,103574.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,184403.000,,,,101543.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,180872.000,,,,99552.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,177410.000,,,,97600.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,15692.000,,,,231422.000,
OperatingLossCarryforwards,,,,25500000.000,,,,30000000.000,
OtherAccruedLiabilitiesCurrent,,,,211130.000,285894.000,251836.000,277204.000,259206.000,2119149.000
OtherAssetsCurrent,,,,,,,,88342.000,
OtherAssetsNoncurrent,28987.000,16987.000,15992.000,15991.000,15892.000,15892.000,15892.000,15893.000,19491.000
OtherInventory,,,,96566.000,96566.000,96566.000,96566.000,125669.000,
OtherLiabilitiesNoncurrent,121269.000,274648.000,489855.000,443623.000,386900.000,77967.000,66665.000,730515.000,851336.000
PostemploymentBenefitsLiabilityCurrent,,,,400000.000,,,,600000.000,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.050,0.050
PreferredStockSharesAuthorized,,,,,,,,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,0.000
PreferredStockSharesOutstanding,,,,,,,,,0.000
PreferredStockValue,,,,,,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,153165.000,115959.000,58030.000,49155.000,165393.000,143158.000,975012.000,291135.000,325380.000
PrepaidExpenseCurrent,,,,,,,,34025.000,
PrepaidInsurance,,,,,,,,,44625.000
ProductWarrantyAccrual,,,,263000.000,,,,384126.000,
ProductWarrantyAccrualClassifiedCurrent,,,,263000.000,281000.000,384126.000,384126.000,384126.000,384126.000
PropertyPlantAndEquipmentGross,,,,595934.000,,,,602058.000,749186.000
PropertyPlantAndEquipmentNet,200413.000,175723.000,165740.000,107409.000,114655.000,95786.000,103348.000,100783.000,237366.000
PropertyPlantAndEquipmentOther,,,,,,,,,18680.000
RestructuringReserve,,73000.000,13000.000,879000.000,,,,,
RestructuringReserveNoncurrent,,,,444000.000,,,,,
RetainedEarningsAccumulatedDeficit,-40032075.000,-42370613.000,-45429750.000,-46472056.000,-47524850.000,-48796878.000,-50651922.000,-51951307.000,-53774751.000
SalesRevenueGoodsNetPercentage,,,,1.000,1.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,859721.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,0.020,0.020,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,3412000.000,,
