,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,,250944.000,326630.000,424651.000,,432764.000,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,1125077.000,,,,357150.000,,269372.000,378146.000,435049.000,345460.000,472249.000,272947.000,339409.000,379047.000,551745.000,219723.000,320589.000,319710.000,382333.000,278239.000,342731.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,-1582483.000,,,,,,,-1989299.000,,,,-2058691.000,,,,-2063442.000,
AdditionalPaidInCapital,14261304.000,14519949.000,14528320.000,14692570.000,14673054.000,14720918.000,14720919.000,14724619.000,14908657.000,13750033.000,13507070.000,13380145.000,13139338.000,13217982.000,13210620.000,13384498.000,13384498.000,13484498.000,13634498.000,13873669.000,13976669.000
AssetRetirementObligation,,,,,,,,,,,,,,,306200.000,,,,,,
AssetRetirementObligationCurrent,,,,,,,,,,,,,878000.000,,,,,,,,
AssetRetirementObligationsNoncurrent,,314282.000,316925.000,322211.000,324854.000,327603.000,330352.000,333101.000,638708.000,641566.000,644424.000,347282.000,350255.000,353228.000,356200.000,359173.000,362265.000,365357.000,368448.000,371540.000,374755.000
Assets,4367334.000,3337877.000,2916179.000,2624781.000,1663952.000,2124344.000,1616906.000,1385857.000,1118297.000,1798727.000,1684766.000,1186851.000,1245957.000,1906781.000,1291217.000,850988.000,793043.000,754637.000,857123.000,790878.000,807200.000
AssetsCurrent,1796210.000,747875.000,393978.000,208930.000,482034.000,965856.000,527049.000,368611.000,259061.000,988369.000,907275.000,432074.000,515003.000,1197018.000,598097.000,220936.000,171618.000,141592.000,250390.000,121535.000,142606.000
CashAndCashEquivalentsAtCarryingValue,1473935.000,585694.000,213259.000,15104.000,44395.000,643164.000,367445.000,195794.000,59187.000,801749.000,696462.000,206025.000,91954.000,1023708.000,403296.000,78609.000,7745.000,18967.000,84994.000,30080.000,37814.000
