,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,199649000.000,223838000.000,207798000.000,217294000.000,213188000.000,237417000.000,276149000.000,312480000.000,299733000.000,356851000.000,335349000.000,288801000.000,297685000.000,255681000.000,379787000.000,400076000.000,321215000.000,218633000.000,191341000.000,160407000.000,147994000.000,142501000.000,160142000.000,168411000.000,183305000.000,183554000.000
AccountsPayableOtherCurrent,,9298000.000,5692000.000,3917000.000,6153000.000,5284000.000,5506000.000,6339000.000,5131000.000,5407000.000,5395000.000,6838000.000,6531000.000,5149000.000,17583000.000,6102000.000,5511000.000,5659000.000,4357000.000,10925000.000,4341000.000,7605000.000,5357000.000,4902000.000,2837000.000,3470000.000
AccountsPayableTradeCurrent,,24758000.000,18570000.000,18253000.000,14052000.000,25406000.000,17511000.000,22977000.000,11006000.000,19134000.000,24295000.000,26023000.000,56956000.000,43789000.000,53938000.000,54949000.000,68891000.000,37627000.000,33312000.000,30038000.000,28942000.000,23573000.000,26439000.000,27355000.000,27881000.000,32574000.000
AccountsReceivableGrossCurrent,,109924000.000,98661000.000,111306000.000,91742000.000,82915000.000,99753000.000,165070000.000,167405000.000,193695000.000,173096000.000,215361000.000,242367000.000,211559000.000,190328000.000,227835000.000,182863000.000,130729000.000,114154000.000,116772000.000,97205000.000,115463000.000,118840000.000,185594000.000,189244000.000,176840000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,12432000.000,,16904000.000,6078000.000,10349000.000,,17780000.000,8686000.000
AccruedEmployeeBenefitsCurrent,,8475000.000,15921000.000,26035000.000,5858000.000,11375000.000,16360000.000,16011000.000,17346000.000,20779000.000,32870000.000,43599000.000,24645000.000,26699000.000,18798000.000,22815000.000,10819000.000,12871000.000,12501000.000,13870000.000,8725000.000,6670000.000,8040000.000,14153000.000,6746000.000,12164000.000
AccruedIncomeTaxesCurrent,,,,,,,,1667000.000,3878000.000,3969000.000,,31591000.000,14312000.000,8239000.000,8161000.000,0.000,7808000.000,,2448000.000,,97000.000,380000.000,,,1837000.000,
AccruedLiabilitiesCurrent,36975000.000,53108000.000,49204000.000,70918000.000,46296000.000,54116000.000,47412000.000,49789000.000,42553000.000,58571000.000,59234000.000,73601000.000,47203000.000,59734000.000,44843000.000,63669000.000,34579000.000,57465000.000,39123000.000,24923000.000,17826000.000,19344000.000,18199000.000,21492000.000,14299000.000,20841000.000
AccruedRoyaltiesCurrent,,47956000.000,43025000.000,48113000.000,39574000.000,47094000.000,47699000.000,66321000.000,71028000.000,81743000.000,75896000.000,79150000.000,83902000.000,79274000.000,102933000.000,97298000.000,93316000.000,75759000.000,75976000.000,75106000.000,69776000.000,73153000.000,70631000.000,85449000.000,92562000.000,83750000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1992969000.000,2095952000.000,1870772000.000,1978260000.000,2093127000.000,2200848000.000,2207239000.000,2348502000.000,2475788000.000,2609955000.000,2525972000.000,2667626000.000,2822378000.000,2976368000.000,3902506000.000,4071992000.000,4207028000.000,4335773000.000,4596221000.000,3327413000.000,3378767000.000,3504496000.000,3720330000.000,3831391000.000,2975894000.000
