,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-708000.000,,,,-474000.000,,,,-213000.000,,,,-219000.000,,,,-201000.000
AccretionExpense,-24000.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,171000.000,,,,199000.000,,,,439000.000,,,,795000.000,,,,854000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,36300.000,100000.000,1000.000,254700.000,0.000,466000.000,123000.000,50000.000,7000.000,17000.000,770000.000,,450000.000,132000.000,3538000.000,,69000.000
AllowanceForLoanAndLeaseLossesWriteOffs,2462000.000,643000.000,4339000.000,13000.000,852000.000,5505000.000,1220000.000,1944000.000,0.000,0.000,1486000.000,,0.000,1543000.000,0.000,,
AmortizationOfFinancingCosts,,,,,,,,,51000.000,,,,51000.000,,,,51000.000
AmortizationOfIntangibleAssets,,,,,130000.000,390000.000,389000.000,390000.000,389000.000,390000.000,390000.000,,390000.000,438000.000,463000.000,,463000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,435500.000,59000.000,61500.000,-387000.000,61500.000,67000.000,799000.000,-147768.000,2345393.000,707893.000,635893.000,-2967286.000,626893.000,421661.000,31500.000,-954554.000,5000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,217000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,2132000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,1915000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,800000.000,0.000,0.000,0.000,1015000.000,414000.000,,,34000.000,0.000,,,1000.000,19000.000,14000.000,0.000,
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,0.000,0.000,25000.000,1000.000,0.000,,,17000.000,0.000,,,0.000,3000.000,0.000,0.000,2000.000
BankOwnedLifeInsuranceIncome,156000.000,,,,314000.000,,,,391000.000,,,,441000.000,,,,450000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.180,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.180,,,,,,,,,,,,
