,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesCurrent,14530.000,50782.000,140823.000
AdditionalPaidInCapitalCommonStock,24137.000,5232937.000,5092075.000
Assets,821880.000,311435911.000,311239237.000
AssetsCurrent,,1435911.000,879726.000
Cash,171834.000,1040068.000,486200.000
CommonStockParOrStatedValuePerShare,0.000,,0.000
CommonStockSharesAuthorized,220000000.000,,220000000.000
DeferredOfferingCosts,650046.000,,
DueToAffiliateCurrent,300000.000,,
FDICIndemnificationAsset,250000.000,250000.000,250000.000
InterestReceivableNoncurrent,,,359511.000
Liabilities,,11328360.000,10990823.000
LiabilitiesAndStockholdersEquity,821880.000,311435911.000,311239237.000
LiabilitiesCurrent,852584.000,478360.000,140823.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PrepaidExpenseCurrent,,395843.000,393526.000
RestrictedInvestmentsNoncurrent,,310000000.000,310000000.000
RetainedEarningsAccumulatedDeficit,-55704.000,-233860.000,-92997.000
StockholdersEquity,-30704.000,5000001.000,5000004.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,300107551.000,300248414.000
TemporaryEquityCarryingAmountAttributableToParent,,295107550.000,295248410.000
TemporaryEquityParOrStatedValuePerShare,,0.000,0.000
TemporaryEquitySharesIssued,,29510755.000,29490640.000
TemporaryEquitySharesOutstanding,,29510755.000,29490640.000
UnrecognizedTaxBenefits,0.000,0.000,0.000
