,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,174382.000,,56915.000,,,,-126959.000,,,,-3956665.000,,,,-431681.000,,
ComprehensiveIncomeNetOfTax,-228764.000,273374.000,-642926.000,-117822.000,-872401.000,287074.000,-514583.000,-7707.000,-979159.000,-357145.000,-389493.000,-3149742.000,-481162.000,2123210.000,-523175.000,364106.000,553847.000,-432298.000,1102601.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-12667.000,-18470.000,,-32847.000,-42592.000,-46243.000
CostOfCoalProductsAndServices,,,,,,,,,,,,,,,2421.000,,6427.000,8439.000,11309.000
CostOfGoodsAndServicesSold,1551447.000,1470298.000,1582709.000,1604868.000,1675799.000,1317666.000,1512466.000,1945684.000,1638170.000,1601041.000,1452039.000,1598056.000,1541680.000,1243357.000,1315549.000,1521380.000,1362054.000,1093667.000,1205071.000
CostOfRealEstateSales,0.000,0.000,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,42691.000,26045.000,22224.000,22742.000,4631.000,3427.000,5741.000,4791.000,4511.000,5555.000,7750.000,6321.000,5015.000,5081.000,2092.000,2447.000,2207.000,9739.000,3134.000
DepreciationDepletionAndAmortization,,,882815.000,,807389.000,,,,815536.000,,,,815139.000,,,,770292.000,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,1292882.000,1107951.000,999801.000,1270284.000,1141670.000,1067750.000,1206346.000,1630758.000,1141627.000,1381259.000,1165388.000,1367458.000,1106711.000,1040826.000,954121.000,981966.000,901129.000,907609.000,950919.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,0.000,0.000,57854.000,321.000,58579.000,19889.000,,6487.000,0.000,,,0.000,0.000,,26761.000,0.000,0.000
EarningsPerShareBasic,-0.020,0.020,-0.050,-0.010,-0.070,0.020,-0.040,0.000,-0.080,-0.030,-0.040,-0.260,-0.040,0.150,0.000,0.070,0.030,0.020,0.080
EarningsPerShareDiluted,-0.020,0.020,-0.050,-0.010,-0.070,0.020,-0.040,0.000,-0.080,-0.030,-0.040,-0.260,-0.040,0.150,0.000,0.070,0.030,0.020,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,,-67423.000,,20349.000,,,,-166224.000,,,,-68404.000,,,,-2680.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,-13070.000,
GeneralAndAdministrativeExpense,321283.000,354490.000,468237.000,455021.000,558543.000,446080.000,448016.000,376230.000,452152.000,376462.000,405898.000,3170479.000,373151.000,354668.000,389532.000,338202.000,435061.000,452189.000,499613.000
GrossProfit,304056.000,323351.000,390130.000,404580.000,65428.000,980240.000,267922.000,-70292.000,617029.000,277852.000,386097.000,415908.000,360198.000,830441.000,450997.000,726471.000,480598.000,821757.000,742018.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-423263.000,-948011.000,42694.000,,,-350416.000,-404052.000,-514370.000,-3044582.000,-463812.000,2031392.000,-13741.000,1101546.000,646920.000,325383.000,1700182.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-575120.000,-92662.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,4729.000,,478517.000,272738.000,
IncomeTaxExpenseBenefit,0.000,,,0.000,,,,,,,0.000,,0.000,0.000,0.000,230991.000,209404.000,102870.000,513501.000
IncomeTaxesPaid,,,0.000,,,,,,,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,217126.000,,-150628.000,,,,-185842.000,,,,126674.000,,,,109325.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,74713.000,,193192.000,,,,205083.000,,,,23171.000,,,,-46975.000,,
IncreaseDecreaseInAccruedTaxesPayable,,,-75516.000,,-77430.000,,,,-229753.000,,,,22405.000,,,,22298.000,,
IncreaseDecreaseInCustomerAdvances,,,-115183.000,,-171551.000,,,,-215719.000,,,,175364.000,,,,22559.000,,
IncreaseDecreaseInOtherAccountsPayable,,,,,,,,,,,,,,,,,-1665.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,1013.000,,,,652.000,,,,203.000,,
IncreaseDecreaseInPrepaidExpense,,,-8502.000,,2411.000,,,,,,,,48321.000,,,,0.000,,
InterestAndDebtExpense,659322.000,507427.000,542648.000,410103.000,524331.000,529974.000,531336.000,-103817.000,532462.000,519532.000,523930.000,553766.000,487519.000,187641.000,105795.000,93372.000,65454.000,39753.000,536.000
InterestPaid,,,-542531.000,,-524350.000,,,,-534849.000,,,,-493112.000,,,,-65636.000,,
ManagementFeesRevenue,504637.000,502300.000,514324.000,549375.000,524966.000,540860.000,512052.000,537384.000,543387.000,521128.000,520128.000,579129.000,534690.000,548790.000,490802.000,521773.000,488392.000,508584.000,485574.000
NetCashProvidedByUsedInFinancingActivities,,,309169.000,,281236.000,,,,,,,,-4283567.000,,,,-910303.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,309169.000,,281236.000,,,,,,,,-4283567.000,,,,-910303.000,,
NetCashProvidedByUsedInInvestingActivities,,,718.000,,,,,,-638.000,,,,-1315.000,,,,-5230.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,718.000,,,,,,-638.000,,,,-1315.000,,,,-5230.000,,
NetCashProvidedByUsedInOperatingActivities,,,-68082.000,,-244670.000,,,,39903.000,,,,396621.000,,,,486533.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-68082.000,,-244670.000,,,,39903.000,,,,396621.000,,,,486533.000,,
NetIncomeLoss,-575120.000,-92662.000,-626287.000,-423263.000,-948011.000,42694.000,-639487.000,-269594.000,-350416.000,-404052.000,-514370.000,-3044582.000,-463812.000,2031392.000,-13741.000,870555.000,437516.000,222513.000,1186681.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,10775.000,-18470.000,,-41001.000,-50225.000,-46748.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,2042167.000,,,,,
NonoperatingIncomeExpense,-498458.000,-11198.000,-508915.000,-329344.000,-432820.000,-481871.000,-431053.000,187833.000,-497806.000,-295614.000,-483213.000,-261906.000,-438625.000,-45003.000,-55887.000,96069.000,-3897.000,-28368.000,69380.000
OperatingExpenses,380717.000,404815.000,507503.000,498499.000,580619.000,455674.000,476356.000,387136.000,469639.000,386289.000,417254.000,3198585.000,385385.000,-1245955.000,408852.000,-279006.000,-170219.000,468006.000,-888784.000
OperatingIncomeLoss,-76662.000,-81463.000,-117373.000,-93919.000,-515191.000,524566.000,-208434.000,-457428.000,147390.000,-108437.000,-31157.000,-2782677.000,-25187.000,2076396.000,42145.000,1005477.000,650817.000,353751.000,1630802.000
OperatingLeasesIncomeStatementLeaseRevenue,1350866.000,1291349.000,1458515.000,1460072.000,1216261.000,1757046.000,1268336.000,1338008.000,1711812.000,1357765.000,1318008.000,1434835.000,1367187.000,1525007.000,1274821.000,1437704.000,1349974.000,1399051.000,1448335.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,346356.000,,-16639.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,305441.000,75611.000,244380.000,124904.000,261886.000,-628743.000,46907.000,241565.000,-221848.000,-17350.000,91817.000,-509434.000,-506448.000,116331.000,-654811.000,-84080.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,366036.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,,,,,,,,,-504705.000,,586694.000,-389706.000,1148844.000
OtherNonoperatingIncome,53076.000,57048.000,33734.000,80759.000,33656.000,47782.000,41704.000,64128.000,34656.000,217431.000,40717.000,117051.000,48895.000,142638.000,49908.000,189440.000,34796.000,24455.000,69916.000
ParkingRevenue,107787.000,439181.000,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromCollectionOfLoansReceivable,,,309169.000,,281236.000,,,,,,,,4009760.000,,,,611678.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,2934000.000,,,,0.000,,
ProceedsFromPaymentsForOtherFinancingActivities,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,718.000,,,,,,-638.000,,,,-1315.000,,,,-5230.000,,
ProfitLoss,,,,,,,,,,,,,,,,,,,1233429.000
ProvisionForDoubtfulAccounts,,,0.000,,99648.000,,,,,,,,0.000,,0.000,,-611678.000,0.000,-1392936.000
RepaymentsOfBankDebt,,,,,,,,,,,,,11227327.000,,,,1521981.000,,
RevenueOtherManufacturedProducts,,,,,,,,,,,,,,,923.000,,4286.000,7789.000,13180.000
Revenues,1855503.000,1793649.000,1972839.000,2009447.000,1741227.000,2297906.000,1780388.000,1875392.000,2255199.000,1878893.000,1838136.000,2013964.000,1901878.000,2073797.000,1766546.000,2247852.000,1842652.000,1915424.000,1947089.000
SalesOfRealEstate,0.000,0.000,,,,,,,,,,,,,,,,,
SalesRevenueNet,1855503.000,1793649.000,1972839.000,2009447.000,1741227.000,2297906.000,1780388.000,1875392.000,2255199.000,1878893.000,1838136.000,2013964.000,1901878.000,2073797.000,1766546.000,2247852.000,1842652.000,1915424.000,1947089.000
SellingExpense,16744.000,24280.000,17041.000,20736.000,17445.000,6167.000,22599.000,6115.000,12975.000,4272.000,3606.000,21785.000,7218.000,6454.000,17228.000,-56.000,4191.000,6078.000,1405.000
ServiceManagementCosts,258565.000,362346.000,582908.000,334584.000,534129.000,249916.000,306120.000,314926.000,496543.000,219782.000,286651.000,230599.000,434969.000,202531.000,359006.000,277586.000,454498.000,177619.000,242843.000
WeightedAverageNumberOfDilutedSharesOutstanding,11759966.000,11759966.000,11759966.000,11759966.000,11759966.000,11759966.000,11759966.000,-23519932.000,11759966.000,11759966.000,11759966.000,-23519932.000,11785522.000,14059966.000,14059966.000,-26387406.000,14059966.000,14059966.000,14059966.000
WeightedAverageNumberOfSharesOutstandingBasic,11759966.000,11759966.000,11759966.000,11759966.000,11759966.000,11759966.000,11759966.000,-23519932.000,11759966.000,11759966.000,11759966.000,-23519932.000,11785522.000,14059966.000,14059966.000,-26387406.000,14059966.000,14059966.000,14059966.000
