,2011-08-31,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,373000.000,339000.000,428000.000,407000.000,207000.000,-642000.000,250000.000,304000.000,304000.000
CapitalExpendituresIncurredButNotYetPaid,,,314000.000,,,,711000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-39000.000,,,,-2378000.000,,
ComprehensiveIncomeNetOfTax,,,1372000.000,3294000.000,2609000.000,1365000.000,1380000.000,1056000.000,1273000.000
ConcentrationRiskPercentage1,,,,,,,1.000,1.000,1.000
CostOfGoodsAndServicesSold,26766000.000,24702000.000,26279000.000,23374000.000,23149000.000,19691000.000,22632000.000,21553000.000,24432000.000
DeferredIncomeTaxExpenseBenefit,,,239000.000,,,,216000.000,,
DepreciationAmortizationAndAccretionNet,,,1299000.000,,,,1033000.000,,
EarningsPerShareBasic,0.260,0.350,0.210,0.310,0.210,0.140,0.130,0.100,0.100
EarningsPerShareDiluted,0.260,0.340,0.210,0.310,0.210,0.130,0.130,0.100,0.100
EffectOfExchangeRateOnCashAndCashEquivalents,,,-60000.000,,,,-25000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.371,0.094,,0.053,0.362,0.367
EntityWideRevenueMajorCustomerPercentage,,,,1.000,1.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,3216000.000,,,,,
GrossProfit,7651000.000,9307000.000,8555000.000,6553000.000,7238000.000,6168000.000,6088000.000,6000000.000,6077000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,5171000.000,2396000.000,,1300000.000,1590000.000,1688000.000
IncomeLossFromEquityMethodInvestments,121000.000,198000.000,48000.000,67000.000,89000.000,66000.000,38000.000,78000.000,-2000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,48000.000,,,,38000.000,,
IncomeTaxExpenseBenefit,-5000.000,428000.000,1208000.000,1918000.000,225000.000,264000.000,-69000.000,576000.000,619000.000
IncomeTaxesPaidNet,,,312000.000,,,,-11000.000,,
IncreaseDecreaseInAccountsPayable,,,1048000.000,,,,1081000.000,,
IncreaseDecreaseInAccruedLiabilities,,,-195000.000,,,,-1492000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,-676000.000,,,,264000.000,,
IncreaseDecreaseInInventories,,,1365000.000,,,,-898000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,840000.000,,,,1241000.000,,
IncreaseDecreaseInPrepaidExpense,,,877000.000,,,,615000.000,,
IncreaseDecreaseInReceivables,,,815000.000,,,,418000.000,,
IncreaseDecreaseInRestrictedCashAndInvestments,,,,,,,1123000.000,,
InterestIncomeExpenseNet,14000.000,3000.000,-6000.000,12000.000,4000.000,4000.000,9000.000,14000.000,12000.000
InterestPaid,,,7000.000,,,,5000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-433000.000,,,,451000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-433000.000,,,,451000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1024000.000,,,,-3524000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1024000.000,,,,-3524000.000,,
NetCashProvidedByUsedInOperatingActivities,,,1478000.000,,,,720000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1478000.000,,,,720000.000,,
NetIncomeLoss,3021000.000,3726000.000,2218000.000,3253000.000,2171000.000,1352000.000,1369000.000,1014000.000,1069000.000
NonoperatingIncomeExpense,436000.000,461000.000,329000.000,387000.000,107000.000,80000.000,112000.000,167000.000,71000.000
OperatingIncomeLoss,2580000.000,3693000.000,3097000.000,4784000.000,2289000.000,1536000.000,1188000.000,1423000.000,1617000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,99000.000,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,61000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-945000.000,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-92000.000,322000.000,,-77000.000,-110000.000,123000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,11000.000,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-846000.000,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-133000.000,-116000.000,,-88000.000,-152000.000,-81000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,82000.000,72000.000,,55000.000,55000.000,50000.000
OtherNonoperatingIncomeExpense,20000.000,-23000.000,6000.000,-40000.000,8000.000,-3000.000,36000.000,11000.000,-3000.000
PaymentsForRepurchaseOfCommonStock,,,433000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1024000.000,,,,2401000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,451000.000,,
RentalIncomeNonoperating,281000.000,283000.000,281000.000,348000.000,6000.000,13000.000,29000.000,64000.000,64000.000
RestructuringCharges,345000.000,,,,,,,,
Revenues,34417000.000,34009000.000,34834000.000,29927000.000,30387000.000,25859000.000,28720000.000,27553000.000,30509000.000
SalesRevenueNet,34417000.000,34009000.000,34834000.000,29927000.000,30387000.000,25859000.000,28720000.000,27553000.000,30509000.000
SellingGeneralAndAdministrativeExpense,4726000.000,5614000.000,5458000.000,4985000.000,4949000.000,4632000.000,4900000.000,4577000.000,4460000.000
SeveranceCosts1,,,,,,,0.000,,
ShareBasedCompensation,,,138000.000,,,,191000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,95000.000,87000.000,115000.000,119000.000,134000.000,-241000.000,166000.000,162000.000,159000.000
WeightedAverageNumberOfDilutedSharesOutstanding,11652000.000,10873000.000,10570000.000,10451000.000,10347000.000,-20943000.000,10383000.000,10433000.000,10430000.000
WeightedAverageNumberOfSharesOutstandingBasic,11557000.000,10786000.000,10455000.000,10332000.000,10213000.000,-20702000.000,10217000.000,10271000.000,10271000.000
