,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,391000.000,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,31200000.000,,,,2090000000.000,3564000.000,6452000.000,12068984000.000,-1811000.000,1302000.000,1547000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,6405000.000,,,,6926000.000,,,,7489000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,24600000.000,23500000.000,23100000.000,-48400000.000,24000000.000,,,,22000000.000,19100000.000,17800000.000
AssetRetirementObligationAccretionExpense,,,,,107000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,54000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,1000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,422302000.000,,,,-89439000.000,,,,-57831000.000,,,,-2433000.000,,
ComprehensiveIncomeNetOfTax,,-114474000.000,-147333000.000,,-103718000.000,-96209000.000,-154745000.000,-38756000.000,-72061000.000,-68948000.000,-67125000.000,-88738000.000,-36410000.000,-15283000.000,-22090000.000
CostOfRevenue,18338000.000,28754000.000,54978000.000,57020000.000,60041000.000,61731000.000,51749000.000,54371000.000,43375000.000,43798000.000,46933000.000,32222000.000,36629000.000,37871000.000,35599000.000
Depreciation,,8700000.000,9900000.000,,10900000.000,10800000.000,9500000.000,8500000.000,7800000.000,7900000.000,8100000.000,7000000.000,6600000.000,6000000.000,5900000.000
DepreciationDepletionAndAmortization,7409000.000,,,,10864000.000,,,,7762000.000,,,,6558000.000,,
GrossProfit,9723000.000,20801000.000,9309000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-147111000.000,,,,,,,,,,,,
