,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,43.000,6000.000,6000.000,464.000,,24200.000,26700.000,31400.000,3766.000
AccountsPayableRelatedPartiesCurrent,,,,9000.000,20000.000,,,,31400.000
AdditionalPaidInCapital,-125800.000,-125800.000,-125800.000,-125800.000,31700.000,31700.000,31700.000,46700.000,60200.000
Assets,40490.000,17749.000,16845.000,14776.000,80061.000,73431.000,66687.000,6528.000,10857.000
AssetsCurrent,39036.000,16295.000,15391.000,13322.000,17607.000,10977.000,4233.000,5074.000,9403.000
AssetsNoncurrent,,,1454.000,1454.000,62454.000,62454.000,62454.000,1454.000,1454.000
Cash,31536.000,8795.000,5892.000,3848.000,8133.000,1503.000,4233.000,5074.000,1070.000
CashAndCashEquivalentsAtCarryingValue,31536.000,8795.000,5892.000,3848.000,8133.000,1503.000,4233.000,5074.000,1070.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,169400000.000,169400000.000,169400000.000,169400000.000,72400000.000,72400000.000,72400000.000,72400000.000,72400000.000
CommonStockSharesOutstanding,169400000.000,169400000.000,169400000.000,169400000.000,72400000.000,72400000.000,72400000.000,72400000.000,72400000.000
CommonStockValue,169400.000,169400.000,169400.000,169400.000,72400.000,72400.000,72400.000,72400.000,72400.000
CustomerAdvancesCurrent,,,,11000.000,34800.000,34800.000,46800.000,62100.000,62100.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,28000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,,53000.000,,,
DeferredTaxAssetsValuationAllowance,,,-28000.000,,,53000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,44553.000,73251.000,98655.000,115188.000,145329.000,156069.000,,,
DueToRelatedPartiesCurrent,41400.000,41400.000,65900.000,65900.000,65900.000,65900.000,65900.000,65900.000,63526.000
Liabilities,41443.000,47400.000,71900.000,86364.000,120700.000,124900.000,139400.000,159400.000,180792.000
LiabilitiesAndStockholdersEquity,40490.000,17749.000,16845.000,14776.000,80061.000,73431.000,66687.000,6528.000,10857.000
LiabilitiesCurrent,41443.000,47400.000,71900.000,86364.000,120700.000,124900.000,139400.000,159400.000,180792.000
NotesPayable,,,,,,,,,20000.000
OperatingLossCarryforwards,,,33000.000,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,-33000.000,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PrepaidExpenseCurrent,7500.000,7500.000,9499.000,9474.000,9474.000,9474.000,,,8333.000
PropertyPlantAndEquipmentNet,1454.000,1454.000,1454.000,1454.000,1454.000,1454.000,1454.000,1454.000,1454.000
RetainedEarningsAccumulatedDeficit,,,,,,156069.000,-177313.000,-272472.000,-303035.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-953.000,-29651.000,-55055.000,-71588.000,-40639.000,-51469.000,-72713.000,-152872.000,-169935.000
