,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AmortizationOfRegulatoryAsset,132000000.000,90000000.000,122000000.000,-15000000.000,75000000.000,62000000.000,61000000.000,109000000.000
AssetImpairmentCharges,31000000.000,,,,4000000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,100000000.000,22000000.000,98000000.000,9000000.000,19000000.000,17000000.000,81000000.000,62000000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,969000000.000,734000000.000,1974000000.000,530000000.000,251000000.000,131000000.000,1751000000.000,847000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,-29000000.000,-16000000.000,-38000000.000,173000000.000,17000000.000,18000000.000,32000000.000,32000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,0.330,0.440,1.220,0.350,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.330,0.440,1.220,0.340,,,,
BusinessAcquisitionProFormaNetIncomeLoss,137000000.000,,,,,,,
BusinessAcquisitionProFormaRevenue,4786000000.000,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,186000000.000,512000000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,4062000000.000,4708000000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,83000000.000,,,,,,,
CashAcquiredFromAcquisition,590000000.000,,,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,82000000.000,,,,-128000000.000,,,
CommonStockDividendsPerShareDeclared,0.550,0.000,1.100,0.550,0.550,0.000,1.100,0.550
ComprehensiveIncomeNetOfTax,71000000.000,266000000.000,508000000.000,41000000.000,285000000.000,171000000.000,403000000.000,-130000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,1000000.000,0.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,66000000.000,256000000.000,506000000.000,42000000.000,285000000.000,172000000.000,403000000.000,-130000000.000
CostOfPurchasedPower,1186000000.000,1220000000.000,1349000000.000,1231000000.000,1347000000.000,1156000000.000,1312000000.000,422000000.000
CostsAndExpenses,3261000000.000,3574000000.000,3697000000.000,4028000000.000,3332000000.000,3312000000.000,3404000000.000,3079000000.000
DeferredIncomeTaxesAndTaxCredits,171000000.000,,,,265000000.000,,,
DeferredPurchasedPowerCosts,-58000000.000,,,,-107000000.000,,,
Depreciation,,,,,,292000000.000,282000000.000,
DepreciationAndAmortization,352000000.000,372000000.000,414000000.000,312000000.000,360000000.000,354000000.000,343000000.000,-1000000.000
DepreciationNonproduction,220000000.000,282000000.000,292000000.000,327000000.000,285000000.000,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-9000000.000,14000000.000,0.000,7000000.000,-5000000.000,,,
EarningsPerShareBasic,0.150,0.430,1.220,0.420,0.730,0.450,1.020,-0.350
EarningsPerShareDiluted,0.150,0.430,1.220,0.410,0.730,0.450,1.010,-0.350
ElectricDomesticRegulatedRevenue,2332000000.000,2590000000.000,3041000000.000,2433000000.000,2554000000.000,,,
ElectricUtilityRevenue,3576000000.000,4060000000.000,4719000000.000,3903000000.000,4078000000.000,2279000000.000,2624000000.000,656000000.000
ElectricWorldwideUnregulatedRevenue,1244000000.000,1470000000.000,1678000000.000,1470000000.000,1524000000.000,1590000000.000,1687000000.000,865000000.000
ExciseAndSalesTaxes,119000000.000,116000000.000,,,,,,
ExciseTaxesCollected,,,137000000.000,,121000000.000,107000000.000,123000000.000,104000000.000
FuelCosts,453000000.000,635000000.000,632000000.000,597000000.000,541000000.000,656000000.000,636000000.000,638000000.000
GoodwillAcquiredDuringPeriod,952000000.000,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,-20000000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,315000000.000,734000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,123000000.000,272000000.000,820000000.000,228000000.000,528000000.000,,,
IncomeTaxExpenseBenefit,78000000.000,101000000.000,311000000.000,84000000.000,222000000.000,127000000.000,309000000.000,-105000000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-164000000.000,,,,-59000000.000,,,
IncreaseDecreaseInAccountsPayableTrade,-90000000.000,,,,-256000000.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-182000000.000,,,,-116000000.000,,,
IncreaseDecreaseInDepositsOutstanding,,,,,28000000.000,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-13000000.000,,,,-162000000.000,,,
IncreaseDecreaseInInterestPayableNet,76000000.000,,,,70000000.000,,,
IncreaseDecreaseInInventories,-40000000.000,,,,118000000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-15000000.000,,,,13000000.000,,,
IncreaseDecreaseInPrepaidExpense,-118000000.000,,,,19000000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1000000.000,2000000.000,2000000.000,,2000000.000,2000000.000,2000000.000,-5000000.000
InterestAndDebtExpense,231000000.000,265000000.000,267000000.000,245000000.000,246000000.000,274000000.000,230000000.000,251000000.000
InterestCostsIncurredCapitalized,,,,,,19000000.000,-18000000.000,
InterestRevenueExpenseNet,,245000000.000,250000000.000,,229000000.000,255000000.000,212000000.000,-1697000000.000
InvestmentIncomeInterestAndDividend,21000000.000,31000000.000,48000000.000,14000000.000,11000000.000,13000000.000,39000000.000,14000000.000
NetCashProvidedByUsedInFinancingActivities,-550000000.000,,,,819000000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-550000000.000,,,,819000000.000,,,
NetCashProvidedByUsedInInvestingActivities,141000000.000,,,,-534000000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,141000000.000,,,,-534000000.000,,,
NetCashProvidedByUsedInOperatingActivities,491000000.000,,,,-413000000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,491000000.000,,,,-413000000.000,,,
NetIncomeLoss,50000000.000,181000000.000,511000000.000,143000000.000,306000000.000,187000000.000,425000000.000,-148000000.000
NetIncomeLossAttributableToNoncontrollingInterest,-5000000.000,-10000000.000,-2000000.000,1000000.000,0.000,1000000.000,0.000,0.000
NonoperatingIncomeExpense,-192000000.000,-214000000.000,-202000000.000,353000000.000,-218000000.000,-242000000.000,-173000000.000,-219000000.000
OperatingIncomeLoss,315000000.000,486000000.000,1022000000.000,-125000000.000,746000000.000,557000000.000,907000000.000,-34000000.000
OtherAmortizationOfDeferredCharges,47000000.000,,,,58000000.000,,,
OtherAssetImpairmentCharges,,,6000000.000,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,9000000.000,10000000.000,-26000000.000,26000000.000,10000000.000,2000000.000,1000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease,19000000.000,111000000.000,15000000.000,-235000000.000,-53000000.000,-48000000.000,-47000000.000,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,-6000000.000,17000000.000,2000000.000,10000000.000,-2000000.000,3000000.000,0.000,
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,22000000.000,138000000.000,-9000000.000,-199000000.000,-45000000.000,-43000000.000,-46000000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,21000000.000,85000000.000,-3000000.000,-102000000.000,-21000000.000,-16000000.000,-22000000.000,
OtherComprehensiveIncomeLossTax,-1000000.000,-53000000.000,-6000000.000,11000000.000,-24000000.000,-27000000.000,-24000000.000,-4000000.000
OtherCostAndExpenseOperating,1033000000.000,1105000000.000,1024000000.000,747000000.000,812000000.000,914000000.000,856000000.000,1187000000.000
PaymentsForProceedsFromInvestments,-47000000.000,,,,-78000000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,22000000.000,,,,8000000.000,,,
PaymentsOfDividendsCommonStock,190000000.000,,,,230000000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,993000000.000,,,,266000000.000,,,
PaymentsToAcquireIntangibleAssets,1000000.000,,,,,,,
