,2011-05-28,2011-08-27,2011-11-26,2012-02-25,2012-05-26,2012-08-25,2012-11-24,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30,2015-08-29,2015-11-28,2016-02-27,2016-05-28,2016-08-27,2016-11-26,2017-02-25,2017-05-27
AccountsPayableCurrent,71740000.000,79076000.000,68437000.000,63827000.000,80223000.000,91430000.000,73923000.000,58701000.000,108977000.000,103067000.000,105143000.000,84238000.000,133476000.000,115820000.000,119336000.000,102762000.000,130219000.000,89707000.000,100814000.000,72570000.000,117067000.000,82198000.000,96511000.000,68981000.000,98517000.000
AccountsReceivableNetCurrent,15883000.000,14093000.000,26561000.000,16282000.000,21554000.000,21736000.000,34979000.000,22309000.000,20418000.000,22205000.000,36557000.000,24614000.000,21824000.000,24526000.000,45002000.000,29405000.000,25938000.000,25583000.000,40812000.000,22639000.000,25631000.000,20760000.000,39089000.000,22945000.000,24723000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,19965000.000,,,,22608000.000,,,,27200000.000,,,,23160000.000,,,,23718000.000,,,,27818000.000,
AccruedIncomeTaxesCurrent,5283000.000,6920000.000,11731000.000,16759000.000,9260000.000,10859000.000,16689000.000,25249000.000,17963000.000,6984000.000,18020000.000,14025000.000,7013000.000,1642000.000,6242000.000,13505000.000,5704000.000,995000.000,4016000.000,6324000.000,,54000.000,3964000.000,26058000.000,25635000.000
AccruedRentCurrent,,,,10064000.000,,,,9973000.000,,,,6946000.000,,,,7854000.000,,,,7966000.000,,,,8655000.000,
AccruedRentNoncurrent,,,,19090000.000,,,,18057000.000,,,,23444000.000,,,,26263000.000,,,,29467000.000,,,,32420000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,455758000.000,458957000.000,458375000.000,461390000.000,465412000.000,473431000.000,476403000.000,483067000.000,486839000.000,415913000.000,418167000.000,424246000.000,426459000.000,437883000.000,448357000.000,446237000.000,454345000.000,463835000.000,472099000.000,481758000.000,497064000.000,506160000.000,498174000.000,505555000.000,519016000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-386000.000,,,,-1304000.000,,,,-3696000.000,,,,-7425000.000,,,,-9724000.000,,,,-8450000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-567000.000,-431000.000,-2174000.000,-4473000.000,-5066000.000,-3687000.000,-3214000.000,-4828000.000,-4813000.000,-4986000.000,-4883000.000,-6114000.000,-4833000.000,-4604000.000,-6107000.000,-9985000.000,-9406000.000,-11367000.000,-11221000.000,-10637000.000,-8789000.000,-8304000.000,-8871000.000,-7414000.000,-8306000.000
AdditionalPaidInCapital,228889000.000,229683000.000,230524000.000,231919000.000,225911000.000,229002000.000,231234000.000,233518000.000,223666000.000,228521000.000,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,231316000.000,235637000.000,223704000.000,220132000.000,219828000.000,222438000.000,207120000.000,206823000.000,208447000.000,211019000.000,186757000.000,187779000.000,192917000.000,191501000.000,157760000.000
AllowanceForDoubtfulAccountsReceivableCurrent,497000.000,,,502000.000,,,,497000.000,,,,398000.000,,,,396000.000,,,,428000.000,,,,338000.000,
Assets,759839000.000,700192000.000,712826000.000,823363000.000,784012000.000,779847000.000,807430000.000,857215000.000,895946000.000,866263000.000,872315000.000,803623000.000,945673000.000,885309000.000,921383000.000,910204000.000,924412000.000,890226000.000,880217000.000,819191000.000,845824000.000,815396000.000,867406000.000,843082000.000,860093000.000
AssetsCurrent,662594000.000,596073000.000,595392000.000,650314000.000,604813000.000,582474000.000,598731000.000,658934000.000,696090000.000,648083000.000,645456000.000,576506000.000,711593000.000,635419000.000,666761000.000,654163000.000,672576000.000,636247000.000,627047000.000,574894000.000,609755000.000,583951000.000,641506000.000,609988000.000,636236000.000
BuildingsAndImprovementsGross,,,,12396000.000,,,,12394000.000,,,,8087000.000,,,,8087000.000,,,,8087000.000,,,,8077000.000,
