,2011-09-30
AccruedLiabilitiesCurrent,401062.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,648768.000
AdditionalPaidInCapitalCommonStock,629321.000
Assets,15659066.000
AssetsCurrent,14173579.000
CashAndCashEquivalentsAtCarryingValue,13039742.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,400000000.000
CommonStockSharesIssued,20777200.000
CommonStockSharesOutstanding,20777200.000
CommonStockValue,20777.000
ConvertibleNotesPayableCurrent,606566.000
DeferredTaxAssetsNetCurrent,153023.000
DueToRelatedPartiesCurrent,74195.000
InventoryNet,577152.000
LiabilitiesAndStockholdersEquity,15659066.000
LiabilitiesCurrent,2112044.000
PrepaidExpenseCurrent,216222.000
PrepaidRent,421740.000
PropertyPlantAndEquipmentNet,1063747.000
RetainedEarningsAccumulatedDeficit,12248156.000
StockholdersEquity,13547022.000
TaxesPayableCurrent,1030221.000
