,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,14000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,357000000.000,341000000.000,339000000.000,339000000.000,341000000.000,345000000.000,340000000.000,374000000.000,369000000.000,371000000.000,371000000.000,389000000.000,373000000.000,371000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,39000000.000,31000000.000,33000000.000,-70000000.000,11000000.000,10000000.000,1000000.000,-16000000.000,0.000,0.000,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,17000000.000,,0.000,0.000,-31000000.000,-80000000.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,89000000.000,48000000.000,32000000.000,22000000.000,67000000.000,49000000.000,31000000.000,39000000.000,85000000.000,33000000.000,24000000.000,16000000.000,28000000.000,57000000.000,17000000.000,47000000.000,36000000.000,18000000.000,19000000.000,59000000.000,37000000.000,31000000.000,215000000.000,23000000.000,35000000.000,40000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,8000000.000,5000000.000,12000000.000,12000000.000,19000000.000,11000000.000,11000000.000,13000000.000,18000000.000,26000000.000,26000000.000,13000000.000,26000000.000,17000000.000,28000000.000,79000000.000,71000000.000,27000000.000,58000000.000,52000000.000,67000000.000,54000000.000,192000000.000,54000000.000,84000000.000,87000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,175000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,54000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2021000000.000,,,,-2739000000.000,,,,-727000000.000,,,,-118000000.000,,,,-867000000.000,,,,-1248000000.000,,,,117000000.000,
CashFlowHedgeGainLossReclassifiedToEarningsNet,-8000000.000,,,,,,96000000.000,,-144000000.000,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,,,0.280,,0.360,0.360,0.360,,0.470,0.470,0.470,,0.610,0.610,0.610,,0.790,0.790,0.790,,1.000,1.000,1.000,,1.150,1.150
