,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,35395000.000,37266000.000,42248000.000,43972000.000,33589000.000,40386000.000,48208000.000,46326000.000,44054000.000,45523000.000,47523000.000,43808000.000,42693000.000,56210000.000,66164000.000,49665000.000,53879000.000,48698000.000,53042000.000,48102000.000,59664000.000,55050000.000,44923000.000,43838000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,115589000.000,,,,123711000.000,,,,129695000.000,,,,141862000.000,,,,152191000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,19723000.000,20248000.000,17537000.000,14065000.000,-7535000.000,-6464000.000,-14578000.000,-5917000.000,-4219000.000,-6229000.000,-2121000.000,4583000.000,-749000.000,6264000.000,684000.000,6232000.000,12544000.000,10618000.000,-10143000.000,-4190000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,-436000.000,100000.000,-1262000.000,-1761000.000,-1444000.000,-23000.000,1590000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,22397000.000,24082000.000,19034000.000,19494000.000,18265000.000,18811000.000,15991000.000,12540000.000,-9039000.000,-7948000.000,-16041000.000,-7359000.000,-5640000.000,-7630000.000,-2534000.000,4179000.000,-1145000.000,5441000.000,406000.000,4601000.000,10422000.000,8822000.000,-8128000.000,-2593000.000
Assets,7202791000.000,7307154000.000,7325527000.000,7394306000.000,7305176000.000,7461152000.000,7721761000.000,7439317000.000,7291508000.000,7500100000.000,7564651000.000,7617825000.000,7651379000.000,8481352000.000,8609936000.000,8528542000.000,8386218000.000,8604530000.000,8728196000.000,8690680000.000,8605376000.000,8973847000.000,9063895000.000,9061234000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,14519000.000,12350000.000,12426000.000,17721000.000,11559000.000,17541000.000,10169000.000,16321000.000,25220000.000,21980000.000,6782000.000,8728000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,8559000.000,10450000.000,8996000.000,3683000.000,6769000.000,1636000.000,3725000.000,1188000.000,140000.000,542000.000,20060000.000,12649000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,1881809000.000,1945977000.000,1966417000.000,1987964000.000,1935647000.000,1950473000.000,1971757000.000,1903413000.000,1501036000.000,1584603000.000,1708494000.000,1763019000.000,1587953000.000,1529188000.000,1450396000.000,1548217000.000,1480501000.000,1511783000.000,1624976000.000,1661512000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,-8228000.000,-9813000.000,-7407000.000,-3442000.000,-4829000.000,1445000.000,1058000.000,376000.000,99000.000,320000.000,500000.000,596000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,-8559000.000,-10450000.000,-8996000.000,-3683000.000,-6769000.000,1636000.000,3725000.000,1188000.000,140000.000,542000.000,20060000.000,12649000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,108270000.000,156145000.000,344317000.000,548263000.000,1185049000.000,1184464000.000,1318980000.000,1166599000.000,666398000.000,717520000.000,815855000.000,519755000.000,734046000.000,343732000.000,639513000.000,326658000.000,40237000.000,204295000.000,1079223000.000,1010689000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,-331000.000,-637000.000,-1589000.000,-241000.000,-1940000.000,191000.000,2667000.000,812000.000,41000.000,222000.000,19560000.000,12053000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,108110000.000,155991000.000,344180000.000,548138000.000,1184937000.000,1184354000.000,1092584000.000,717567000.000,109149000.000,131789000.000,355102000.000,100138000.000,360915000.000,132180000.000,556823000.000,265538000.000,11097000.000,83050000.000,1063374000.000,977380000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,160000.000,154000.000,137000.000,125000.000,112000.000,110000.000,226396000.000,449032000.000,557249000.000,585731000.000,460753000.000,419617000.000,373131000.000,211552000.000,82690000.000,61120000.000,29140000.000,121245000.000,15849000.000,33309000.000
