,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,68802000.000,82086000.000,79480000.000,65964000.000,76821000.000,73604000.000,83725000.000,70206000.000,95277000.000,108948000.000,94530000.000
AccountsReceivableNetCurrent,165244000.000,165758000.000,159219000.000,136331000.000,178844000.000,175186000.000,148897000.000,127260000.000,186955000.000,185784000.000,175826000.000
AccruedIncomeTaxesCurrent,48741000.000,26767000.000,49481000.000,22614000.000,65515000.000,36139000.000,36878000.000,29284000.000,49727000.000,51007000.000,61294000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,213831000.000,,,,243348000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-132900000.000,-99500000.000,,138400000.000,184600000.000,184100000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,44200000.000,,,,72600000.000,106300000.000,129200000.000,141600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,60274000.000,58078000.000,-74671000.000,-21253000.000,70948000.000,-81481000.000,-27104000.000,-52591000.000,-110439000.000,-158448000.000,-117452000.000
AdditionalPaidInCapital,1763214000.000,1781789000.000,1810929000.000,1829181000.000,1854240000.000,1871136000.000,1887354000.000,1903312000.000,1922364000.000,1945281000.000,1960130000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1722000.000,2239000.000,2304000.000,2557000.000,1902000.000,1499000.000,1170000.000,1104000.000,936000.000,766000.000,801000.000
Assets,28622491000.000,31040873000.000,38666730000.000,36147864000.000,36124101000.000,39504768000.000,37540084000.000,37214842000.000,38858537000.000,40613727000.000,48884910000.000
AssetsCurrent,25506922000.000,27931554000.000,35222949000.000,32605391000.000,32506784000.000,36058454000.000,34034495000.000,33750087000.000,35375181000.000,37185206000.000,45389607000.000
AssetsFairValueDisclosure,,,,,,,,,,429505000.000,429916000.000
AssetsNet,,,,3162341000.000,,,,3676558000.000,,,
AvailableForSaleSecurities,,,,,,,,,,99958000.000,99954000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,381200000.000,414500000.000,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,9800000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,38000000.000,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,3400000.000,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,1.000,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,250560000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,596648000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,29521000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,21059000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,,,-62866000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,420241000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,5600000.000,,,,16200000.000,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,3416000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,23165000.000,,,,,,,
BusinessCombinationConsiderationTransferred,11300000000.000,,,,,,,,,,
CapitalLeaseObligations,,,,0.000,,,,,,,
CapitalizedComputerSoftwareNet,,,,58200000.000,,,,64500000.000,,,
CashAndCashEquivalentsAtCarryingValue,694257000.000,756674000.000,497303000.000,822949000.000,968385000.000,1082018000.000,1241176000.000,1612195000.000,1390836000.000,1457048000.000,1537266000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000,194275000.000
CommonStockSharesIssued,78736000.000,78863000.000,79099000.000,79247000.000,79683000.000,79731000.000,79803000.000,79867000.000,80300000.000,80389000.000,80446000.000
CommonStockSharesOutstanding,73515000.000,73422000.000,72710000.000,72425000.000,72747000.000,72757000.000,72818000.000,72474000.000,72761000.000,72842000.000,72885000.000
CommonStockValue,787000.000,789000.000,791000.000,792000.000,797000.000,797000.000,798000.000,799000.000,803000.000,804000.000,804000.000
DebtInstrumentInterestRateStatedPercentage,,,,0.005,,,,,,,
DeferredTaxAssetsGross,,,,86784000.000,,,,83684000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,-230731000.000,,,,-209222000.000,,,
DeferredTaxAssetsNet,,,,70956000.000,,,,72742000.000,,,
DeferredTaxAssetsNetCurrent,,,,3500000.000,,,,6919000.000,,,
DeferredTaxAssetsNetNoncurrent,,,,1658000.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,26055000.000,,,,23540000.000,,,
DeferredTaxAssetsOther,,,,13354000.000,,,,21759000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,30291000.000,,,,31196000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,2447000.000,,,,1163000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,4797000.000,,,,4628000.000,,,
DeferredTaxAssetsValuationAllowance,,,,15828000.000,,,,10942000.000,,,
DeferredTaxLiabilities,,,,301687000.000,,,,281964000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,241507000.000,,,,221786000.000,,,
DeferredTaxLiabilitiesNoncurrent,271537000.000,265217000.000,240669000.000,235889000.000,232434000.000,220451000.000,216028000.000,216141000.000,214438000.000,205406000.000,192398000.000
DeferredTaxLiabilitiesOther,,,,38384000.000,,,,37720000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,21796000.000,,,,22458000.000,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,1000000000.000,1100000000.000,1200000000.000,1400000000.000,1500000000.000,,,,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,1237000.000,624000.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,23948000.000,38436000.000,44946000.000,58248000.000,24656000.000,37982000.000,47020000.000,55008000.000,20137000.000,36266000.000,42638000.000
EquityMethodInvestmentOwnershipPercentage,,,,0.501,,,,0.501,,,
EquityMethodInvestmentsFairValueDisclosure,,,,,,,,,375700000.000,329500000.000,330000000.000
EscrowDeposit,,,,4200000.000,,,,2000000.000,,,
FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,1829000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,257650000.000,,,,328238000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,210110000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,65910000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,44488000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,56639000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,59267000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,61672000.000,,,
FiniteLivedIntangibleAssetsGross,,,,811797000.000,,,,826324000.000,,,
FiniteLivedIntangibleAssetsNet,,,,554147000.000,,,,498086000.000,,,
Goodwill,1929218000.000,1938854000.000,1901880000.000,1902984000.000,1916483000.000,1907338000.000,1936796000.000,1937977000.000,1933760000.000,1932929000.000,1961606000.000
GuaranteeObligationsMaximumExposure,30000000000.000,33000000000.000,43000000000.000,38000000000.000,37100000000.000,40700000000.000,40600000000.000,38900000000.000,44700000000.000,44900000000.000,58100000000.000
IndefiniteLivedIntangibleAssets,,,,300227000.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,918681000.000,899717000.000,872398000.000,854374000.000,844648000.000,822447000.000,816626000.000,798960000.000,820683000.000,804188000.000,803915000.000
InterestRateDerivativesAtFairValueNet,1800000.000,1200000.000,624000.000,2900000.000,,,,,,,
InvestmentsFairValueDisclosure,,,400200000.000,451100000.000,,,,391300000.000,,,
Liabilities,25650790000.000,27954343000.000,35655598000.000,32985523000.000,32716204000.000,36097441000.000,33934125000.000,33538284000.000,35095854000.000,36719683000.000,44798852000.000
LiabilitiesAndStockholdersEquity,28622491000.000,31040873000.000,38666730000.000,36147864000.000,36124101000.000,39504768000.000,37540084000.000,37214842000.000,38858537000.000,40613727000.000,48884910000.000
LiabilitiesCurrent,24985661000.000,27373035000.000,34928700000.000,31800314000.000,31550501000.000,34955549000.000,32810342000.000,32245697000.000,33909630000.000,35644798000.000,44145809000.000
LiabilitiesNoncurrent,665129000.000,581308000.000,726898000.000,1185209000.000,1165703000.000,1141892000.000,1123783000.000,1292587000.000,1186224000.000,1074885000.000,653043000.000
LineOfCreditFacilityAmountOutstanding,,147300000.000,111500000.000,804500000.000,,,,,,,390600000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,210000000.000,,,,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,111500000.000,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,2100000000.000,,,,,,
LongTermDebtCurrent,263000000.000,267250000.000,231500000.000,50000000.000,50000000.000,50000000.000,50000000.000,163000000.000,48824000.000,48824000.000,448824000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,50000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,256300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,75000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,56300000.000,,,
LongTermDebtNoncurrent,260000000.000,190000000.000,370000000.000,837500000.000,825000000.000,812500000.000,800000000.000,969500000.000,861676000.000,753971000.000,341765000.000
LongTermInvestments,,,400217000.000,451136000.000,523262000.000,381170000.000,414529000.000,391345000.000,375678000.000,329547000.000,329962000.000
MinorityInterest,34320000.000,37327000.000,37322000.000,40816000.000,35261000.000,31579000.000,30100000.000,33181000.000,27109000.000,31647000.000,28801000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,93397000.000,,,,241535000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,21730000.000,,,,21620000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4199000.000,,,,16985000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,7595000.000,,,,17077000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,13012000.000,,,,19287000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,19273000.000,,,,23382000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,27588000.000,,,,143184000.000,,,
OperatingLossCarryforwards,,,,128900000.000,,,,,,,
OtherAccruedLiabilitiesCurrent,21947000.000,22668000.000,20972000.000,19249000.000,19248000.000,19249000.000,19249000.000,19249000.000,19249000.000,19248000.000,19249000.000
OtherAccruedLiabilitiesNoncurrent,88026000.000,84622000.000,83595000.000,80084000.000,74769000.000,71149000.000,67473000.000,63739000.000,59948000.000,56098000.000,52189000.000
OtherAssetsMiscellaneousNoncurrent,,,,,,33182000.000,31762000.000,30214000.000,37543000.000,36205000.000,37396000.000
OtherAssetsNoncurrent,25101000.000,24795000.000,24492000.000,38521000.000,35179000.000,3308636000.000,3364663000.000,3321363000.000,3328532000.000,3263620000.000,3293630000.000
