,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,959965.000
AmortizationOfDebtDiscountPremium,,,,49373.000,233720.000
AmortizationOfFinancingCosts,,,,41216.000,81971.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,-844521.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5776102.000,528839.000,-6481786.000,998202.000,-317769.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,136811.000,-248204.000
ComprehensiveIncomeNetOfTax,-5236140.000,-4303733.000,-5130205.000,-1872716.000,-10911130.000
CostsAndExpenses,4425324.000,4324826.000,5156265.000,1598034.000,10259928.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
DebtInstrumentConvertibleBeneficialConversionFeature,0.000,0.000,0.000,,
DebtInstrumentIncreaseAccruedInterest,,,,36874.000,11007.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,668946.000,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,133314.000,100443.000,,20001.000,
DeferredIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
DepreciationAndAmortization,-23423.000,14970.000,125106.000,68284.000,64268.000
DepreciationDepletionAndAmortization,23423.000,14970.000,125106.000,68284.000,64268.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,0.000,-0.320
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
EmbeddedDerivativeLossOnEmbeddedDerivative,,,,392220.000,394661.000
ExplorationAbandonmentAndImpairmentExpense,0.000,0.000,0.000,,
ExplorationExpense,,,1222399.000,964393.000,10510061.000
GainLossOnSaleOfOilAndGasProperty,0.000,0.000,0.000,2724793.000,2727805.000
GainLossRelatedToLitigationSettlement,12868.000,0.000,0.000,,0.000
GainsLossesOnExtinguishmentOfDebt,-12868.000,0.000,0.000,,
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,0.000,0.000,,,
GeneralAndAdministrativeExpense,-4401901.000,4309856.000,3808760.000,3290150.000,2413404.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4410487.000,-4320299.000,-5152817.000,-1980593.000,-12046858.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,,0.000,0.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1595827.000,-4077367.000,-637154.000,-1687922.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1468902.000,1751958.000,673402.000,4095932.000
IncomeTaxReconciliationNondeductibleExpenseOther,,8733839.000,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,42274.000,-17005.000,-9166.000,0.000
IncomeTaxReconciliationOtherAdjustments,,82673.000,409717.000,66939.000,-7268.000
IncomeTaxReconciliationTaxContingencies,,2939781.000,1932697.000,-94021.000,-2400742.000
IncomeTaxesPaidNet,,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-95523.000,74423.000,428347.000,-2229309.000,7900775.000
IncreaseDecreaseInAccountsPayableRelatedParties,58995.000,-3148.000,-55844.000,0.000,54188.000
IncreaseDecreaseInAccruedTaxesPayable,0.000,,,,
IncreaseDecreaseInDerivativeAssets,,,,,756717.000
IncreaseDecreaseInDerivativeLiabilities,,,,-136811.000,
IncreaseDecreaseInPensionPlanObligations,0.000,0.000,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-82332.000,38584.000,-40600.000,139366.000,-207569.000
InterestExpense,13651.000,1094.000,36.000,131979.000,
InterestIncomeExpenseNonoperatingNet,,,,,-356247.000
InterestPaid,,,,,0.000
InvestmentIncomeInterest,15620.000,5621.000,3484.000,4829.000,683.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,0.000,0.000,20001.000,0.000
LeaseAndRentalExpense,,117895.000,,,
NetCashProvidedByUsedInFinancingActivities,1787987.000,0.000,1540178.000,1079932.000,435111.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1787987.000,0.000,1540178.000,1079932.000,435111.000
NetCashProvidedByUsedInInvestingActivities,-3178607.000,4677142.000,-3457369.000,6551091.000,3991906.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3178607.000,4677142.000,-3457369.000,6551091.000,3991906.000
NetCashProvidedByUsedInOperatingActivities,-4385478.000,-4148303.000,-4564595.000,-6632821.000,-4744786.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4385478.000,-4148303.000,-4564595.000,-6632821.000,-4744786.000
NetIncomeLoss,-4410487.000,-4320299.000,-5152817.000,-1980593.000,-12046858.000
NonoperatingIncomeExpense,14837.000,4527.000,3448.000,-382559.000,-1786930.000
OperatingLeasesRentExpenseMinimumRentals,,9825.000,9825.000,,
OtherAmortizationOfDeferredCharges,0.000,0.000,0.000,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-825653.000,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,16566.000,22612.000,107877.000,0.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,1135728.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,-1135728.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-825653.000,16566.000,22612.000,107877.000,
OtherNonoperatingIncome,0.000,0.000,0.000,,
PaymentsOfDebtIssuanceCosts,,,,232050.000,0.000
PaymentsToAcquireBusinessesGross,1676031.000,425772.000,991500.000,294506.000,
PaymentsToAcquireLongtermInvestments,0.000,0.000,0.000,,
PaymentsToAcquireMarketableSecurities,1350000.000,0.000,0.000,,
PaymentsToAcquireOilAndGasProperty,,,,,510000.000
PaymentsToAcquirePropertyPlantAndEquipment,15088.000,35532.000,279687.000,72193.000,1000.000
PaymentsToAcquireRestrictedCertificatesOfDeposit,131000.000,0.000,2186182.000,0.000,
ProceedsFromBankDebt,0.000,0.000,0.000,,
ProceedsFromConvertibleDebt,0.000,0.000,0.000,1311982.000,472611.000
ProceedsFromDivestitureOfBusinesses,0.000,0.000,0.000,,
ProceedsFromIssuanceOfCommonStock,1821500.000,0.000,1540178.000,0.000,
ProceedsFromLongTermLinesOfCredit,0.000,0.000,0.000,,
ProceedsFromOtherDebt,0.000,0.000,0.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,502906.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,4000000.000
ProceedsFromWarrantExercises,0.000,0.000,0.000,,
ProvisionForOtherLosses,0.000,0.000,0.000,,
RepaymentsOfConvertibleDebt,,,,,37500.000
RepaymentsOfLongTermDebt,33513.000,0.000,0.000,,
RepaymentsOfOtherDebt,0.000,0.000,0.000,,
ShareBasedCompensation,,23892.000,24814.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,1.060,1.060,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.003,0.003,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,4750000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,0.013,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,63711.000,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,18220277.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,431063.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,,431063.000
StockIssuedDuringPeriodValueNewIssues,1821500.000,,,,
StockOptionPlanExpense,0.000,23892.000,24813.000,6957.000,
UnrealizedGainLossOnSecurities,,16566.000,22612.000,107877.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,738284321.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,738933854.000,751978263.000,764953181.000,37530452.000
