,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,3742543.000,1084095.000,1044095.000,1761105.000,1132604.000
AccountsReceivableNetCurrent,4801316.000,3325305.000,2617699.000,4086913.000,2329872.000
AccruedSalariesCurrent,552689.000,587552.000,605334.000,467227.000,517353.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,756128.000,864312.000,914371.000,888314.000,1017906.000
AdditionalPaidInCapital,4211459.000,4237246.000,4241779.000,4246312.000,4250845.000
AllowanceForDoubtfulAccountsReceivableCurrent,1699.000,1619.000,0.000,,0.000
Assets,9637689.000,6794221.000,6040760.000,6662562.000,5331759.000
AssetsCurrent,8126771.000,6022769.000,5250477.000,6601352.000,5274581.000
AssetsNoncurrent,1510918.000,771452.000,790283.000,61210.000,57178.000
CashAndCashEquivalentsAtCarryingValue,974733.000,1320726.000,1331230.000,1066719.000,1184348.000
CommitmentsAndContingencies,,0.000,0.000,0.000,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,18435773.000,18435773.000,18435773.000,18460096.000,18554112.000
CommonStockValue,2900434.000,2900434.000,2900434.000,2900434.000,2900434.000
DeferredIncomeTaxesAndOtherAssetsNoncurrent,1000855.000,275288.000,309255.000,0.000,
DeferredRevenueAndCreditsCurrent,888450.000,,,,
DeferredRevenueCurrent,-2111316.000,,,,
Goodwill,398897.000,398897.000,398897.000,0.000,
IncomeTaxesReceivable,13132.000,12145.000,12542.000,40252.000,41590.000
InventoryNet,106359.000,134240.000,133176.000,128211.000,143781.000
LiabilitiesAndStockholdersEquity,9637689.000,6794221.000,6040760.000,6662562.000,5331759.000
LiabilitiesCurrent,5529595.000,4003524.000,3522173.000,4713165.000,3364702.000
OtherAccruedLiabilitiesCurrent,287180.000,257467.000,365628.000,337891.000,497912.000
OtherAssetsCurrent,55356.000,33844.000,4800.000,22136.000,12620.000
OtherAssetsNoncurrent,13663.000,13752.000,13811.000,10947.000,10949.000
OtherReceivables,64559.000,850720.000,941379.000,437097.000,139139.000
PreferredStockNoParValue,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1500.000,1500.000,1500.000,1500.000,1500.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000
ProductWarrantyAccrual,58733.000,57445.000,57992.000,63017.000,62593.000
PropertyPlantAndEquipmentNet,97503.000,83515.000,68320.000,50263.000,46229.000
RestrictedCashAndCashEquivalents,,,,,154351.000
RetainedEarningsAccumulatedDeficit,-3759927.000,-5211295.000,-5537997.000,-6085663.000,-6202128.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,7111893.000,7137680.000,7142213.000,7146746.000,7151279.000
StockholdersEquity,4108094.000,2790697.000,2518587.000,1949397.000,1967057.000
