,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1406260.000,902885.000,,1066042.000,978710.000,1200791.000,922091.000,964903.000,1195632.000,1012837.000,1517625.000,1405931.000,1400962.000,1441040.000,1152506.000,1239243.000,1833230.000,2811671.000,1743945.000,1869794.000,2497565.000,2010714.000,2139760.000,1738082.000
AccountsReceivableNetCurrent,6059630.000,7355477.000,,5760416.000,6420544.000,7171442.000,4752729.000,5867777.000,7308078.000,7374890.000,7296792.000,6303768.000,6548374.000,4846427.000,4092924.000,4629396.000,6394261.000,10258618.000,6795215.000,7288517.000,7977742.000,9978089.000,7187630.000,5793791.000
AccruedIncomeTaxesCurrent,,,,,,106845.000,,16447.000,,183332.000,302263.000,0.000,0.000,0.000,0.000,,,,,,,,,60619.000
AccruedLiabilitiesCurrent,798115.000,817904.000,,831667.000,752596.000,1088533.000,1140234.000,903633.000,1153429.000,1109006.000,1331675.000,1113829.000,1277024.000,1278295.000,539549.000,666954.000,732854.000,1158949.000,974785.000,1358380.000,1010211.000,1412440.000,1018083.000,974606.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,9716429.000,,,,10187045.000,,,,8727406.000,,,,9233033.000,,,,9927666.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-6378.000,-59005.000,-38046.000,-41014.000,-24132.000,-12501.000,-7232.000,-6629.000,-9303.000,-26139.000,-20771.000,-9357.000,-6025.000,9450.000,-2567.000,-24913.000,-23766.000
AdditionalPaidInCapital,4995278.000,4995278.000,,4995278.000,4995278.000,4995278.000,4995278.000,4995278.000,5003612.000,5011812.000,5041438.000,5041438.000,5041438.000,5041438.000,5041438.000,5062418.000,5062418.000,5062418.000,5110398.000,5110398.000,5110398.000,5158398.000,5192339.000,5405005.000
AllowanceForDoubtfulAccountsReceivable,256274.000,217235.000,233851.000,299085.000,249161.000,262184.000,230749.000,267238.000,241275.000,240835.000,285305.000,271737.000,292541.000,356253.000,285305.000,347175.000,295246.000,296276.000,375919.000,296276.000,296276.000,312101.000,347087.000,193872.000
Assets,18002833.000,17489184.000,,16688822.000,16938793.000,18162693.000,16817804.000,16954762.000,17512394.000,17792919.000,18656808.000,17835695.000,17530660.000,17477109.000,16297916.000,16123218.000,17414182.000,20202816.000,18850110.000,19758378.000,20812082.000,23870091.000,24052225.000,24528425.000
AssetsCurrent,13256915.000,12904452.000,,12037639.000,12385681.000,13723742.000,12478991.000,12647548.000,13256330.000,13366738.000,14035898.000,13247999.000,13037428.000,12962085.000,11935920.000,11684990.000,12869862.000,15468849.000,13507522.000,13696521.000,14665616.000,15893483.000,15871621.000,15904838.000
