,2016-12-31
AdjustmentOfWarrantsGrantedForServices,0.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,70949.000
AmortizationOfDebtDiscountPremium,431681.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5765596.000
CashAndCashEquivalentsPeriodIncreaseDecrease,48670.000
CommonStockDividendsShares,58377.000
CostOfGoodsAndServicesSold,75702.000
DebtConversionConvertedInstrumentAmount1,270076.000
DebtConversionOriginalDebtAmount1,535149.000
DepreciationAndAmortization,60129.000
EarningsPerShareBasicAndDiluted,-0.300
EffectiveIncomeTaxRateContinuingOperations,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.410
EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.060
FairValueAdjustmentOfWarrants,575673.000
GainLossOnRepurchaseOfDebtInstrument,-698147.000
GainsLossesOnExtinguishmentOfDebt,-249739.000
GeneralAndAdministrativeExpense,3308144.000
GrossProfit,65327.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,84605.000
IncreaseDecreaseInAccountsReceivable,537.000
IncreaseDecreaseInDeferredLiabilities,-54787.000
IncreaseDecreaseInInventories,13436.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-14587.000
InducedConversionOfConvertibleDebtExpense,0.000
InterestAndDebtExpense,1802704.000
InterestExpense,1104557.000
InterestExpenseDebt,86711.000
InterestPaid,0.000
LeaseAndRentalExpense,106217.000
ManagementFeeExpense,191781.000
NetCashProvidedByUsedInFinancingActivities,1705598.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1705598.000
NetCashProvidedByUsedInInvestingActivities,-3354.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3354.000
NetCashProvidedByUsedInOperatingActivities,-1653574.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1653574.000
NetIncomeLoss,-5748397.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6543426.000
OperatingExpenses,4011020.000
OperatingIncomeLoss,-3945693.000
PaymentsToAcquirePropertyPlantAndEquipment,3354.000
PreferredStockDividendsIncomeStatementImpact,35018.000
ProceedsFromConvertibleDebt,136000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,1145000.000
ProceedsFromNotesPayable,220000.000
ProceedsFromRelatedPartyDebt,140000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,215598.000
ProceedsFromWarrantExercises,0.000
RepaymentsOfDebt,151000.000
ResearchAndDevelopmentExpense,64026.000
Revenues,141029.000
SalesRevenueNet,141029.000
SellingAndMarketingExpense,389111.000
ShareBasedCompensation,787684.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.160
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.025
StockIssued1,410960.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,21800719.000
