,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,620000000.000,609000000.000,703000000.000,801000000.000,627000000.000,645000000.000,626000000.000,725000000.000,611000000.000,573000000.000,618000000.000
AccountsPayableTradeCurrent,,,,313000000.000,,,,273000000.000,,,
AccountsReceivableNetCurrent,602000000.000,532000000.000,489000000.000,462000000.000,528000000.000,495000000.000,477000000.000,405000000.000,447000000.000,442000000.000,399000000.000
AccruedIncomeTaxesCurrent,,,,143000000.000,,,,72000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1710000000.000,,,,1851000000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-872000000.000,-792000000.000,-1154000000.000,-1406000000.000,-1181000000.000,-1429000000.000,-1260000000.000,-1198000000.000,-1583000000.000,-1546000000.000,-1187000000.000
AdditionalPaidInCapitalCommonStock,8203000000.000,7999000000.000,8007000000.000,7982000000.000,7979000000.000,7979000000.000,8003000000.000,7939000000.000,7862000000.000,7908000000.000,7934000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,26000000.000,,,,27000000.000,,,
Assets,13793000000.000,13816000000.000,13226000000.000,13072000000.000,13295000000.000,12977000000.000,12959000000.000,12556000000.000,12278000000.000,12046000000.000,12398000000.000
AssetsCurrent,1233000000.000,1203000000.000,1123000000.000,1154000000.000,1149000000.000,1151000000.000,1049000000.000,1008000000.000,1173000000.000,948000000.000,1012000000.000
AssetsHeldForSaleOtherNoncurrent,,,,0.000,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,35000000.000,,,,40000000.000,,,
CapitalLeasedAssetsGross,,,,9000000.000,,,,9000000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,9000000.000,,,,9000000.000,,,
CapitalizedComputerSoftwareNet,,,,143000000.000,,,,133000000.000,,,
CashAndCashEquivalentsAtCarryingValue,309000000.000,344000000.000,340000000.000,396000000.000,369000000.000,380000000.000,310000000.000,337000000.000,494000000.000,295000000.000,404000000.000
CommercialPaper,,,,0.000,,,,0.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000
CommonStockSharesIssued,277000000.000,277000000.000,277000000.000,277000000.000,278000000.000,278000000.000,278000000.000,278000000.000,279000000.000,279000000.000,279000000.000
CommonStockSharesOutstanding,262000000.000,262000000.000,262000000.000,258000000.000,255000000.000,248000000.000,244000000.000,242000000.000,243000000.000,243000000.000,243000000.000
CommonStockValue,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
DebtInstrumentFairValue,2400000000.000,2300000000.000,2200000000.000,2200000000.000,2200000000.000,,,,,,
DeferredRevenueCurrent,428000000.000,346000000.000,244000000.000,130000000.000,393000000.000,313000000.000,225000000.000,138000000.000,396000000.000,314000000.000,225000000.000
DeferredRevenueNoncurrent,371000000.000,387000000.000,376000000.000,371000000.000,377000000.000,369000000.000,373000000.000,378000000.000,365000000.000,375000000.000,384000000.000
DeferredTaxAssetsGrossCurrent,,,,,,,,69000000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,538000000.000,,,
DeferredTaxAssetsNetCurrent,77000000.000,74000000.000,70000000.000,108000000.000,67000000.000,68000000.000,71000000.000,67000000.000,66000000.000,65000000.000,65000000.000
DeferredTaxAssetsNetNoncurrent,611000000.000,582000000.000,564000000.000,594000000.000,544000000.000,548000000.000,535000000.000,74000000.000,73000000.000,70000000.000,67000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,191000000.000,,,,145000000.000,,,
DeferredTaxLiabilities,,,,,,,,1294000000.000,,,
DeferredTaxLiabilitiesCurrent,3000000.000,24000000.000,24000000.000,23000000.000,21000000.000,21000000.000,3000000.000,0.000,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,2000000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,1899000000.000,,,
DeferredTaxLiabilitiesNoncurrent,2049000000.000,2033000000.000,1941000000.000,1900000000.000,1930000000.000,1885000000.000,1898000000.000,1435000000.000,1403000000.000,1401000000.000,1362000000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,-486000000.000,,,,-543000000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,513000000.000,,,,559000000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,27000000.000,,,,16000000.000,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,4000000.000,3000000.000,1000000.000,39000000.000,24000000.000,2000000.000,1000000.000,,23000000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,,280000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter,,,,272000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive,,,,53000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour,,,,53000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne,,,,54000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree,,,,53000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo,,,,54000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,,56000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,,54000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,,54000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,,54000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,,54000000.000,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,742000000.000,,,,834000000.000,,,
DerivativeAssetNotDesignatedAsHedgingInstrumentFairValue,,0.000,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,2000000.000,2000000.000,0.000,2000000.000,2000000.000,6000000.000,,2000000.000,3000000.000,0.000,4000000.000
DerivativeFairValueOfDerivativeLiability,0.000,0.000,3000000.000,3000000.000,3000000.000,2000000.000,2000000.000,3000000.000,3000000.000,3000000.000,4000000.000
DerivativeLiabilityDesignatedAsHedgingInstrumentFairValue,0.000,0.000,,,,,,,,,
DueToOtherRelatedPartiesNoncurrent,,,,77000000.000,,,,,,,
DueToRelatedPartiesCurrent,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,79000000.000,,0.000,,,
DueToRelatedPartiesCurrentAndNoncurrent,115000000.000,76000000.000,76000000.000,,78000000.000,,,,,,
DueToRelatedPartiesNoncurrent,75000000.000,36000000.000,36000000.000,37000000.000,38000000.000,,,0.000,,,
EmployeeRelatedLiabilitiesCurrent,,,,216000000.000,,,,191000000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,36000000.000,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,,628000000.000,,,,611000000.000,,,
EquityMethodInvestments,,,,197000000.000,,,,15000000.000,,,
FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,0.000,0.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,228000000.000,246000000.000,250000000.000,260000000.000,282000000.000,286000000.000,307000000.000,326000000.000,329000000.000,345000000.000,375000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,502000000.000,451000000.000,422000000.000,427000000.000,456000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,12000000.000,58000000.000,43000000.000,28000000.000,13000000.000
