,2017-03-31
AmortizationOfIntangibleAssets,166600.000
BusinessAcquisitionsProFormaNetIncomeLoss,-46961.000
BusinessAcquisitionsProFormaRevenue,320499.000
CashAcquiredFromAcquisition,10586.000
CashAndCashEquivalentsPeriodIncreaseDecrease,68450.000
ContractsRevenue,42046.000
CostOfRevenue,26728.000
Depreciation,176.000
EarningsPerShareBasicAndDiluted,-0.030
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-245117.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,17377.000
IncreaseDecreaseInAccountsReceivable,-123117.000
IncreaseDecreaseInDeferredRevenue,-7487.000
IncreaseDecreaseInOtherOperatingAssets,1450.000
InterestIncomeExpenseNet,21644.000
InterestPaid,38494.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000
NetCashProvidedByUsedInFinancingActivities,1050000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1050000.000
NetCashProvidedByUsedInInvestingActivities,-1034766.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1034766.000
NetCashProvidedByUsedInOperatingActivities,53216.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,53216.000
NetIncomeLoss,-245117.000
NotesIssued1,400000.000
OperatingCostsAndExpenses,340174.000
OperatingIncomeLoss,-223473.000
OperatingLeasesRentExpenseNet,2585.000
OtherNonoperatingIncomeExpense,21644.000
PaymentsToAcquireBusinessesNetOfCashAcquired,1045352.000
ProceedsFromIssuanceOfCommonStock,1050000.000
Revenues,116701.000
SalesRevenueNet,116701.000
SalesRevenueServicesNet,74655.000
SellingGeneralAndAdministrativeExpense,146846.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8614393.000
