,2011-09-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1204000.000,-2902000.000,-2421000.000,-2242000.000,-2522000.000
AdditionalPaidInCapital,8829000.000,8887000.000,9974000.000,10003000.000,10003000.000
Assets,1714958000.000,1897383000.000,1914445000.000,1903078000.000,1953505000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,110362000.000,,,,
AvailableForSaleSecurities,112634000.000,101241000.000,110899000.000,102631000.000,110188000.000
AvailableForSaleSecuritiesAmortizedCost,,99647000.000,109679000.000,103957000.000,112008000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,7158000.000,21247000.000,46826000.000,70769000.000,77450000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,6288000.000,17811000.000,43314000.000,63556000.000,75647000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,870000.000,3436000.000,3512000.000,7213000.000,1803000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,43883000.000,48470000.000,62118000.000,63768000.000,73244000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,44095000.000,48492000.000,62009000.000,61675000.000,70713000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,42277000.000,30120000.000,26368000.000,23065000.000,23187000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,44134000.000,31362000.000,27385000.000,23724000.000,23781000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,3103000.000,2867000.000,3779000.000,3768000.000,3761000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,2950000.000,2773000.000,3772000.000,3631000.000,3644000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,19803000.000,15897000.000,15121000.000,11063000.000,9523000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,20041000.000,16085000.000,15233000.000,11174000.000,9633000.000
AvailableForSaleSecuritiesDebtSecurities,111220000.000,98712000.000,108399000.000,100204000.000,107771000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,348000.000,310000.000,-306000.000,-2430000.000,-2840000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,291000.000,250000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,170000.000,226000.000,151000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,348000.000,310000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,306000.000,2430000.000,2840000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,57000.000,60000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,136000.000,2204000.000,2689000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,2620000.000,1904000.000,1526000.000,1104000.000,1020000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,5000000.000,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,7700000.000,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,3000000.000,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,1369000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,525000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,338000.000,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,6331000.000,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,6836000.000,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,1560000.000,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,5617000.000,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,61000.000,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,-2700000.000,,,
CashAndCashEquivalentsAtCarryingValue,172380000.000,121137000.000,115889000.000,100093000.000,100840000.000
CashAndDueFromBanks,35400000.000,40011000.000,29486000.000,36925000.000,53483000.000
CommonStockParOrStatedValuePerShare,20.000,20.000,20.000,20.000,20.000
CommonStockSharesAuthorized,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
CommonStockSharesIssued,1946496.000,1946496.000,1946496.000,1946496.000,1946496.000
CommonStockValue,9732000.000,9732000.000,9732000.000,9732000.000,9732000.000
DebtInstrumentBasisSpreadOnVariableRate,0.014,0.014,,,
DebtInstrumentCarryingAmount,30900000.000,,,,
DeferredFinanceCostsNet,5608000.000,9523000.000,9572000.000,10143000.000,10553000.000
Deposits,1515834000.000,1675679000.000,1690441000.000,1675827000.000,1720649000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,124000.000,134000.000,126000.000,141000.000
FederalFundsSold,130063000.000,71898000.000,79507000.000,59834000.000,43863000.000
FederalHomeLoanBankStockAndFederalReserveBankStock,,,2767000.000,2917000.000,2917000.000
FinancingReceivableAllowanceForCreditLosses,16687000.000,18140000.000,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,998000.000,,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,4316000.000,5637000.000,5248000.000,7354000.000,14464000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,2216000.000,2317000.000,2843000.000,1587000.000,2731000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,1368000.000,417000.000,470000.000,202000.000,947000.000
FinancingReceivableRecordedInvestmentCurrent,1188771000.000,1401276000.000,1418704000.000,1441191000.000,1464221000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,22436000.000,19234000.000,16326000.000,15121000.000,15473000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,21068000.000,18817000.000,15856000.000,14919000.000,14526000.000
FinancingReceivableRecordedInvestmentPastDue,28968000.000,27188000.000,24417000.000,24062000.000,32668000.000
Goodwill,8818000.000,15150000.000,15570000.000,15570000.000,15570000.000
HeldToMaturitySecurities,157670000.000,177836000.000,176539000.000,171322000.000,182038000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,26000.000,42000.000,45000.000,127000.000,93000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,175000.000,66000.000,94000.000,789000.000,716000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,16847000.000,9105000.000,11777000.000,56613000.000,54727000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,149000.000,24000.000,49000.000,662000.000,623000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,14093000.000,3441000.000,6778000.000,39947000.000,48634000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,2754000.000,5664000.000,4999000.000,16666000.000,6093000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,17835000.000,12577000.000,10972000.000,6036000.000,11196000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,17504000.000,12278000.000,10902000.000,6158000.000,11289000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,115276000.000,135324000.000,135804000.000,135069000.000,139921000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,110886000.000,131445000.000,132540000.000,133852000.000,138747000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,1205000.000,1210000.000,1100000.000,935000.000,896000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,896000.000,808000.000,760000.000,740000.000,719000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,28805000.000,33820000.000,32617000.000,30986000.000,31708000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,28384000.000,33305000.000,32337000.000,30572000.000,31283000.000
HeldToMaturitySecuritiesFairValue,163121000.000,163121000.000,163121000.000,163121000.000,163121000.000
HeldToMaturitySecuritiesUnrecognizedHoldingLoss,175000.000,66000.000,94000.000,789000.000,716000.000
HeldtomaturitySecuritiesUnrecognizedHoldingGain,5626000.000,5161000.000,4048000.000,2493000.000,2399000.000
ImpairedFinancingReceivableRecordedInvestment,21068000.000,18817000.000,15856000.000,14919000.000,14526000.000
ImpairedFinancingReceivableRelatedAllowance,2904000.000,2418000.000,609000.000,714000.000,529000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,4938000.000,5398000.000,1671000.000,2237000.000,1388000.000
InterestBearingDepositsInBanks,6917000.000,9228000.000,6896000.000,3334000.000,3494000.000
InterestBearingDomesticDepositDemand,175372000.000,194472000.000,203787000.000,198414000.000,193951000.000
InterestReceivable,6964000.000,7301000.000,7204000.000,6445000.000,7181000.000
JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrust,51547000.000,51547000.000,51547000.000,51547000.000,51547000.000
Liabilities,1583640000.000,1756597000.000,1764836000.000,1751297000.000,1800422000.000
LiabilitiesAndStockholdersEquity,1714958000.000,1897383000.000,1914445000.000,1903078000.000,1953505000.000
LoansAndLeasesReceivableAllowance,16687000.000,18140000.000,17423000.000,17786000.000,17676000.000
LoansAndLeasesReceivableGrossCarryingAmount,1217739000.000,1428464000.000,1443121000.000,1465253000.000,1496889000.000
LoansAndLeasesReceivableImpairedNonperformingAccrualOfInterest,22436000.000,19234000.000,16326000.000,15121000.000,15473000.000
LoansAndLeasesReceivableNetReportedAmount,1206660000.000,1419847000.000,1435270000.000,1457610000.000,1489766000.000
MinorityInterest,,2247000.000,1922000.000,1782000.000,1777000.000
NoninterestBearingDomesticDepositDemand,219949000.000,293037000.000,283718000.000,296055000.000,318204000.000
OtherAssets,22419000.000,26143000.000,26889000.000,26151000.000,24733000.000
OtherBorrowings,0.000,4309000.000,4150000.000,4167000.000,4165000.000
OtherIntangibleAssetsNet,5058000.000,7243000.000,5923000.000,5607000.000,5294000.000
OtherLiabilities,16259000.000,25062000.000,18698000.000,19756000.000,24061000.000
OtherRealEstate,4005000.000,3679000.000,3344000.000,3271000.000,3147000.000
