,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,478000.000,617000.000,90455000.000,1739000.000,919000.000,2462000.000,873000.000,1006000.000,1466000.000,878000.000,1155000.000
AccountsPayableAndAccruedLiabilitiesCurrent,12848000.000,15953000.000,36931000.000,9696000.000,10912000.000,10493000.000,7189000.000,7671000.000,6635000.000,7931000.000,7218000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,36324000.000,,,,24803000.000,,,,8320000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7674000.000,7918000.000,7993000.000,8201000.000,8414000.000,8905000.000,9035000.000,7409000.000,7656000.000,7656000.000,7780000.000
AdditionalPaidInCapital,,2835373000.000,3535899000.000,3537193000.000,3536532000.000,3537848000.000,3540602000.000,7941278000.000,7942970000.000,7945883000.000,7948970000.000
AllowanceForDoubtfulAccountsReceivable,,45000.000,,,,138000.000,,,,136000.000,
Assets,3008304000.000,3003932000.000,3770211000.000,3730367000.000,3611517000.000,3565741000.000,3740888000.000,9509936000.000,9515400000.000,9590960000.000,9598114000.000
AssetsCurrent,190688000.000,80430000.000,885055000.000,814243000.000,665466000.000,678247000.000,867180000.000,260466000.000,263825000.000,258419000.000,251572000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,1200000.000,982000.000,415000.000,223000.000,41000.000,357000.000,54000.000,0.000,0.000,0.000,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
AvailableForSaleSecuritiesNoncurrent,340826000.000,360762000.000,355202000.000,421914000.000,424570000.000,439560000.000,484084000.000,,,,
CashAndCashEquivalentsAtCarryingValue,47411000.000,44809000.000,763127000.000,766259000.000,643384000.000,655079000.000,785140000.000,256310000.000,259041000.000,205728000.000,247872000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,3900000.000,3700000.000,3700000.000,,3200000.000,3100000.000,3000000.000,,2800000.000
DebtInstrumentCarryingAmount,,,,,,,,,,600000000.000,600000000.000
DeferredIncomeTaxLiabilities,,5331000.000,,,,1814000.000,,,,529322000.000,
DeferredRevenueCurrent,21329000.000,5947000.000,34575000.000,27555000.000,13431000.000,2629000.000,2090000.000,4906000.000,3902000.000,2171000.000,1422000.000
DeferredRevenueNoncurrent,37617000.000,37567000.000,37659000.000,37749000.000,38381000.000,2443000.000,2611000.000,2635000.000,2326000.000,2596000.000,2556000.000
DeferredTaxAssetsDeferredIncome,,16490000.000,,,,1880000.000,,,,1721000.000,
DeferredTaxAssetsGross,,44393000.000,,,,64810000.000,,,,31623000.000,
DeferredTaxAssetsInvestments,,,,,,45195000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,55368000.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,23922000.000,11282000.000,20592000.000,35848000.000,9868000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,22188000.000,19540000.000,32918000.000,16993000.000,47093000.000,55368000.000,68021000.000,,,,
DeferredTaxAssetsNet,,36153000.000,,,,57182000.000,,,,24678000.000,
DeferredTaxAssetsNetCurrent,,11282000.000,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,19540000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,20201000.000,,,,12585000.000,,,,,
DeferredTaxAssetsOther,,6759000.000,,,,2254000.000,,,,2073000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,943000.000,,,,2896000.000,,,,4812000.000,
DeferredTaxAssetsValuationAllowance,,8240000.000,,,,7628000.000,,,,6945000.000,
DeferredTaxLiabilities,,-30822000.000,,,,,,,,504644000.000,
DeferredTaxLiabilitiesInvestments,,1252000.000,,,,,,,,527151000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,475955000.000,477492000.000,504644000.000,506981000.000
DeferredTaxLiabilitiesOther,,40000.000,,,,19000.000,,,,1000.000,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,4039000.000,,,,1795000.000,,,,2170000.000,
DerivativeAssetsCurrent,113080000.000,,,,,,,,,,
DerivativeInstrumentsAndHedges,,,,,,,,,,49019000.000,
DerivativeLiabilitiesCurrent,64984000.000,75356000.000,67773000.000,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,24000000.000,22000000.000,21000000.000,,20000000.000,19000000.000,16000000.000,,14000000.000
EquityMethodInvestments,2373627000.000,2498804000.000,2455859000.000,2436823000.000,2432487000.000,2372699000.000,2301210000.000,9230084000.000,9233197000.000,9315253000.000,9330239000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,18044000.000,19898000.000,20732000.000,21417000.000,22112000.000,22959000.000,23817000.000,24670000.000,25521000.000,,16972000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,3265000.000,,,,3412000.000,,,,3368000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,1842000.000,,2044000.000,1363000.000,870000.000,,2547000.000,1689000.000,862000.000,,2525000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,7104000.000,382000.000,1731000.000,1731000.000,1742000.000,869000.000,869000.000,869000.000,869000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,7122000.000,3035000.000,2160000.000,2160000.000,2529000.000,1742000.000,1742000.000,1742000.000,1768000.000,869000.000,869000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,7230000.000,3063000.000,2608000.000,2610000.000,3335000.000,2529000.000,2529000.000,2529000.000,2566000.000,1786000.000,1785000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,7324000.000,3170000.000,2674000.000,2673000.000,3400000.000,3335000.000,3342000.000,3347000.000,3372000.000,2573000.000,2573000.000
FiniteLivedIntangibleAssetsGross,49571000.000,32813000.000,32813000.000,32818000.000,34856000.000,34846000.000,34846000.000,34846000.000,34957000.000,,24724000.000
FiniteLivedIntangibleAssetsNet,31527000.000,12915000.000,12081000.000,11401000.000,12744000.000,11887000.000,11029000.000,10176000.000,9436000.000,8596000.000,7752000.000
Goodwill,45600000.000,27166000.000,27166000.000,27166000.000,27166000.000,6497000.000,6497000.000,6497000.000,6497000.000,6497000.000,6497000.000
GoodwillImpairedAccumulatedImpairmentLoss,,18400000.000,,,,39100000.000,,,,39100000.000,
Liabilities,146812000.000,509163000.000,569349000.000,535812000.000,436705000.000,417522000.000,612025000.000,1091086000.000,1090822000.000,1117868000.000,1118895000.000
LiabilitiesAndStockholdersEquity,3008304000.000,3003932000.000,3770211000.000,3730367000.000,3611517000.000,3565741000.000,3740888000.000,9509936000.000,9515400000.000,9590960000.000,9598114000.000
LiabilitiesCurrent,109195000.000,99596000.000,155933000.000,44931000.000,26324000.000,15376000.000,11685000.000,14464000.000,12826000.000,412116000.000,609358000.000
LongTermDebt,,372000000.000,372000000.000,412000000.000,372000000.000,399703000.000,597729000.000,598032000.000,598178000.000,198512000.000,
LongTermDebtCurrent,,,,,,,,,,400000000.000,598842000.000
MarketableSecuritiesCurrent,,9001000.000,9004000.000,9008000.000,9011000.000,9014000.000,77685000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,5445000.000,,,,2324000.000,,,,619000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,1763000.000,,,,1161000.000,,,,592000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,27000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,1849000.000,,,,27000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1806000.000,,,,1136000.000,,,,27000.000,
OperatingLossCarryforwardsValuationAllowance,,8200000.000,,,,7600000.000,,,,6900000.000,
OtherAssetsCurrent,5797000.000,10639000.000,1877000.000,1389000.000,2284000.000,11660000.000,3482000.000,3150000.000,3318000.000,2794000.000,2545000.000
