,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,36000.000,72000.000,,,,,,,,,,
AccountsPayableCurrent,1250.000,1330.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,108000.000,144000.000,180000.000,216000.000,252000.000,288000.000,324000.000,360000.000,396000.000,432000.000
AdditionalPaidInCapitalCommonStock,3240.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000,22950.000
Assets,5887.000,20092.000,5882.000,,,,,,,,,,,,,300.000
AssetsCurrent,5887.000,20092.000,5882.000,,,,,,,,,,,,,300.000
Cash,,,,,,,,,,,,,,,,300.000
CashAndCashEquivalentsAtCarryingValue,5887.000,20092.000,5882.000,,,,,,,,,,,,,300.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,,75000000.000
CommonStockSharesIssued,8360000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,,10550000.000
CommonStockSharesOutstanding,,,,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,10550000.000,,10550000.000
CommonStockValue,8360.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000,10550.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,48110.000,,,,97070.000,,,,146030.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,48110.000,,,,97070.000,,,,146030.000,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,,,,,51030.000
DueToRelatedPartiesCurrent,,,,,,,108000.000,,,,252000.000,,,,396000.000,
DueToRelatedPartiesNoncurrent,317.000,317.000,317.000,,,,,,,,,,,,,
Liabilities,1567.000,1647.000,317.000,,36000.000,72000.000,108000.000,144000.000,180000.000,216000.000,252000.000,288000.000,324000.000,360000.000,396000.000,483030.000
LiabilitiesAndStockholdersEquity,5887.000,20092.000,5882.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000
OperatingLossCarryforwards,,,,,,,141500.000,,,,285500.000,,,,429500.000,
RetainedEarningsAccumulatedDeficit,-7280.000,-15055.000,-27935.000,-33500.000,-69500.000,-105500.000,-141500.000,-177500.000,-213500.000,-249500.000,-285500.000,-321500.000,-357500.000,-393500.000,-429500.000,-516230.000
SharesIssued,,,10550000.000,,,,,,,,,,,,,
StockholdersEquity,,,5565.000,,,,-108000.000,,,,-252000.000,,,,-396000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4320.000,18445.000,5565.000,,-36000.000,-72000.000,-108000.000,-144000.000,-180000.000,-216000.000,-252000.000,-288000.000,-324000.000,-360000.000,-396000.000,-482730.000
