,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1670000.000,2162000.000,1331000.000,714000.000,582000.000,661000.000,525000.000,794000.000,656000.000,422000.000,541000.000,620000.000,1264000.000,1144000.000,1123000.000,1295000.000,533000.000,803000.000,988000.000,672000.000,503000.000,501000.000,881000.000,568000.000
AccountsReceivableNetCurrent,115000.000,114000.000,99000.000,114000.000,107000.000,128000.000,137000.000,184000.000,156000.000,166000.000,373000.000,169000.000,190000.000,179000.000,167000.000,160000.000,165000.000,68000.000,87000.000,117000.000,243000.000,131000.000,275000.000,326000.000
AccruedEmployeeBenefitsCurrent,,,,,,,464000.000,,,,548000.000,,,,905000.000,,,,798000.000,,,,541000.000,
AccruedIncomeTaxesCurrent,,,,,,,17000.000,,,,42000.000,,,,23000.000,,,,40000.000,,,,4000.000,
AccruedLiabilitiesCurrent,3380000.000,3223000.000,2592000.000,2255000.000,2321000.000,1870000.000,1074000.000,964000.000,1129000.000,1485000.000,1283000.000,1523000.000,2096000.000,2078000.000,2201000.000,2190000.000,2581000.000,2245000.000,2208000.000,2112000.000,1858000.000,1926000.000,1464000.000,1477000.000
AccruedProfessionalFeesCurrent,,,,,,,236000.000,,,,262000.000,,,,598000.000,,,,717000.000,,,,217000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,263000.000,,,,334000.000,,,,452000.000,,,,654000.000,,,,1369000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-155000.000,-152000.000,-153000.000,-156000.000,-154000.000,-154000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,326044000.000,326476000.000,326796000.000,326942000.000,327353000.000,327601000.000,328097000.000,328278000.000,340609000.000,340669000.000,358994000.000,359139000.000,359512000.000,359936000.000,370685000.000,370757000.000,369638000.000,387669000.000,388082000.000,388310000.000,388687000.000,388948000.000,389266000.000,394712000.000
Assets,37085000.000,28046000.000,23111000.000,20541000.000,18918000.000,16882000.000,8634000.000,6506000.000,16891000.000,15084000.000,30640000.000,27272000.000,23511000.000,18407000.000,24174000.000,18675000.000,12335000.000,25389000.000,20960000.000,15872000.000,13899000.000,10682000.000,8019000.000,10442000.000
AssetsCurrent,36820000.000,27797000.000,22893000.000,20331000.000,18732000.000,16719000.000,8492000.000,6377000.000,16788000.000,14997000.000,30249000.000,26888000.000,23095000.000,17877000.000,23666000.000,18085000.000,11710000.000,24534000.000,19366000.000,13931000.000,11792000.000,8589000.000,6108000.000,8711000.000
BankruptcyClaimsAmountPaidToSettleClaims,,,,,700000.000,700000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,71000.000,63000.000,55000.000,,,,
CashAndCashEquivalentsAtCarryingValue,36285000.000,27228000.000,22477000.000,19850000.000,18290000.000,16328000.000,8007000.000,5834000.000,16392000.000,14604000.000,29504000.000,25991000.000,22186000.000,16762000.000,22965000.000,17241000.000,10878000.000,23974000.000,18642000.000,13067000.000,11062000.000,8080000.000,5242000.000,7897000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,,,,2.000,
ClassOfWarrantOrRightOutstanding,,,,,195012.000,,,,,,497359000.000,,,,4629018000.000,,,,4587018.000,,,,4166659.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,14811601.000,14848301.000,14900831.000,14921913.000,15040913.000,15095288.000,15200079.000,15213246.000,23486261.000,23487927.000,35825673.000,35831776.000,35897776.000,35962514.000,43115790.000,43115790.000,42271192.000,52009716.000,52113059.000,52116600.000,52222280.000,52268302.000,52328492.000,56089245.000
CommonStockSharesOutstanding,14811601.000,14848301.000,14900831.000,14921913.000,14900831.000,14900831.000,15200079.000,15213246.000,23486261.000,23487927.000,35825673.000,35831776.000,35897776.000,35962514.000,43115790.000,43115790.000,42271192.000,52009716.000,52113059.000,52116600.000,52222280.000,52268302.000,52328492.000,56089245.000
CommonStockValue,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,23000.000,23000.000,36000.000,36000.000,36000.000,36000.000,43000.000,43000.000,42000.000,52000.000,52000.000,52000.000,52000.000,52000.000,52000.000,56000.000
ConvertibleNotesPayableCurrent,5000000.000,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,0.045,,,,,,0.070,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,1001000.000,1001000.000,553000.000,735000.000,853000.000,1076000.000,492000.000,709000.000,958000.000,1397000.000,628000.000,897000.000,1215000.000,1504000.000,489000.000,,,,,,16000.000,,,
