,2012-05-31,2013-05-30,2014-05-29,2015-05-28,2016-12-29
AdjustmentForAmortization,113000.000,99000.000,0.000,0.000,
AdjustmentsToAdditionalPaidInCapitalOther,13000.000,222000.000,158000.000,140000.000,39000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2010000.000,1772000.000,1781000.000,1499000.000,1899000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,46294000.000,39871000.000,45541000.000,56810000.000,45116000.000
AdmissionsRevenue,142103000.000,134523000.000,146039000.000,157254000.000,186768000.000
AllocatedShareBasedCompensationExpense,,1772000.000,1781000.000,1499000.000,1899000.000
AmortizationOfFinancingCosts,,,,419000.000,303000.000
AmortizationOfIntangibleAssets,334000.000,334000.000,334000.000,334000.000,334000.000
AmortizationOfLeaseIncentives,,334000.000,334000.000,334000.000,334000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,434000.000,14000.000
AssetImpairmentCharges,,1512000.000,0.000,2919000.000,0.000
CapitalLeaseObligationsIncurred,,,,,17511000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2440000.000,4138000.000,-3378000.000,-57000.000,-3433000.000
ComprehensiveIncomeNetOfTax,21160000.000,17817000.000,24271000.000,23241000.000,38057000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,5825000.000,-4102000.000,-353000.000,-363000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,23642000.000,20169000.000,22888000.000,37694000.000
ConcessionsCosts,18447000.000,19816000.000,23335000.000,27032000.000,32407000.000
ConcessionsRevenue,74478000.000,73189000.000,84062000.000,98746000.000,120975000.000
CostsAndExpenses,367383000.000,374632000.000,399557000.000,437873000.000,473910000.000
CurrentFederalTaxExpenseBenefit,,10048000.000,14788000.000,8065000.000,15434000.000
CurrentForeignTaxExpenseBenefit,,2448000.000,2654000.000,,
CurrentStateAndLocalTaxExpenseBenefit,,,,2120000.000,4667000.000
DebtConversionConvertedInstrumentAmount1,,,4876000.000,-3467000.000,3417000.000
DebtInstrumentPeriodicPayment,,,,39110.000,39110.000
DeferredFederalIncomeTaxExpenseBenefit,,-964000.000,-861000.000,4328000.000,3402000.000
DeferredIncomeTaxExpenseBenefit,1150000.000,-1146000.000,-451000.000,5614000.000,3022000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-182000.000,229000.000,1165000.000,-509000.000
DefinedBenefitPlanActuarialGainLoss,,-119000.000,1567000.000,-1472000.000,82000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,712000.000,702000.000,697000.000,865000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.043,0.044,0.043,0.044
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.040,0.040,0.040,0.040
DefinedBenefitPlanBenefitsPaid,,848000.000,1105000.000,1151000.000,1240000.000
DefinedBenefitPlanCurtailments,,,,,-261000.000
DefinedBenefitPlanInterestCost,,1099000.000,1173000.000,1243000.000,1406000.000
DefinedBenefitPlanPlanAmendments,,,,,261000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,251000.000
DefinedBenefitPlanServiceCost,,712000.000,702000.000,697000.000,865000.000
DefinedContributionPlanCostRecognized,,3369000.000,3360000.000,3581000.000,3960000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.010,0.010,0.010,0.010
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,0.250,0.250,0.250,0.250
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.060,0.060,0.060,0.060
Depreciation,,33469000.000,33329000.000,38368000.000,42085000.000
DepreciationAndAmortization,34525000.000,33827000.000,33845000.000,38810000.000,41832000.000
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,99000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,0.393,0.402,0.395,0.378
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,0.007,0.003,-0.011
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.053,0.045,0.053,0.048
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,,,-0.011,0.009
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.500,0.500,0.500,
EmployeeBenefitsAndShareBasedCompensation,738000.000,834000.000,782000.000,888000.000,905000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,491000.000,752000.000,689000.000,840000.000
EquityMethodInvestmentDividendsOrDistributions,254000.000,120000.000,120000.000,166000.000,560000.000
ExtinguishmentOfDebtAmount,,-6008000.000,0.000,0.000,
FoodAndBeverageCostOfSales,41022000.000,43062000.000,46250000.000,55215000.000,55526000.000
FoodAndBeverageRevenue,54465000.000,55458000.000,58826000.000,67174000.000,67551000.000
GainLossOnDispositionOfAssets,,-266000.000,,,
GainLossOnDispositionOfAssets1,,,-993000.000,-1463000.000,-844000.000
GainLossOnDispositionOfProperty,-759000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,-759000.000,-266000.000,-993000.000,-1463000.000,-844000.000
GainsLossesOnExtinguishmentOfDebt,,6008000.000,0.000,0.000,
