,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AmortizationOfDebtDiscountPremium,4829000.000,,,,5179000.000,
AmortizationOfFinancingCosts,442000.000,,,,477000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,3808102.000,,2479630.000,3772103.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-30596000.000,,,,14131000.000,
CommonStockDividendsPerShareDeclared,0.200,0.200,0.200,0.200,0.200,0.200
ComprehensiveIncomeNetOfTax,,,,,46352000.000,47920000.000
CostOfGoodsAndServicesSold,124209000.000,142300000.000,151336000.000,161664000.000,163529000.000,160247000.000
CostsAndExpenses,346943000.000,368952000.000,394378000.000,409136000.000,414477000.000,407691000.000
DebtInstrumentConvertibleConversionRatio,,,,,30.598,
DepreciationAndAmortization,29317000.000,29987000.000,32672000.000,33528000.000,32552000.000,33040000.000
EarningsPerShareBasic,0.500,0.460,0.490,0.530,0.550,0.580
EarningsPerShareDiluted,0.490,0.450,0.480,0.510,0.540,0.560
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-57000.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,1300000.000,1100000.000,,1000000.000,1300000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,0.000,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,9000.000,
GainLossOnSaleOfPropertyPlantEquipment,3000.000,,,,50000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,75569000.000,70933000.000,70814000.000,73077000.000,76191000.000,78110000.000
IncomeTaxExpenseBenefit,29192000.000,28168000.000,27200000.000,28522000.000,29791000.000,30206000.000
IncomeTaxReconciliationTaxSettlements,,,,,2800000.000,
IncomeTaxesPaidNet,613000.000,,,,301000.000,
IncreaseDecreaseInAccountsPayable,910000.000,,,,-3601000.000,
IncreaseDecreaseInAccountsReceivable,34533000.000,,,,66154000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,15145000.000,,,,23702000.000,
IncreaseDecreaseInAccruedLiabilities,-5489000.000,,,,-6062000.000,
IncreaseDecreaseInDeferredIncomeTaxes,-13722000.000,,,,-5703000.000,
IncreaseDecreaseInInventories,-207000.000,,,,-1434000.000,
IncreaseDecreaseInOtherOperatingLiabilities,-2565000.000,,,,26000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1181000.000,,,,-620000.000,
IncreaseDecreaseInRestrictedCash,-345000.000,,,,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,2893000.000,1980000.000,,2409000.000,2352000.000
InterestExpense,9258000.000,9348000.000,9655000.000,10044000.000,10324000.000,10457000.000
InterestPaid,0.000,,,,575000.000,
InvestmentIncomeInterest,203000.000,200000.000,89000.000,95000.000,114000.000,95000.000
NetCashProvidedByUsedInFinancingActivities,-67668000.000,,,,1838000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-67668000.000,,,,1838000.000,
NetCashProvidedByUsedInInvestingActivities,-44258000.000,,,,-43419000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-44258000.000,,,,-43419000.000,
NetCashProvidedByUsedInOperatingActivities,81330000.000,,,,55769000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,81330000.000,,,,55769000.000,
NetIncomeLoss,46377000.000,42765000.000,43614000.000,44555000.000,46400000.000,47904000.000
NonoperatingIncomeExpense,-9055000.000,-9148000.000,-9566000.000,-9949000.000,-10210000.000,-10362000.000
NumberOfBusinessesAcquired,,,,,6.000,
OperatingIncomeLoss,84624000.000,80081000.000,80380000.000,83026000.000,86401000.000,88472000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,-48000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,16000.000
OtherCostAndExpenseOperating,101907000.000,102189000.000,112092000.000,111770000.000,114982000.000,111877000.000
OtherSalesRevenueNet,,46011000.000,50872000.000,,51334000.000,51109000.000
PaymentsForRepurchaseOfCommonStock,49998000.000,,,,49999000.000,
PaymentsOfDividends,19253000.000,,,,17403000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,20597000.000,,,,12441000.000,
PaymentsToAcquireInvestments,20000000.000,,,,1040000.000,
PaymentsToAcquirePropertyPlantAndEquipment,24012000.000,,,,31075000.000,
ProceedsFromIssuanceOfCommonStock,2098000.000,,,,2392000.000,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,70000000.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,20000000.000,,,,1031000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,6000.000,,,,106000.000,
ProvisionForDoubtfulAccounts,8631000.000,8981000.000,9495000.000,9843000.000,10018000.000,12923000.000
RepaymentsOfOtherDebt,515000.000,,,,3152000.000,
Revenues,431567000.000,449033000.000,474758000.000,492162000.000,500878000.000,496163000.000
SalariesAndWages,,66965000.000,71479000.000,,74717000.000,72640000.000
SalesRevenueNet,431567000.000,449033000.000,474758000.000,492162000.000,500878000.000,496163000.000
