,2011-04-10,2011-07-03,2012-04-08,2012-07-01,2013-04-14,2013-07-07,2014-04-13,2014-07-06,2015-04-12,2015-07-05,2016-04-10,2016-07-03,2017-04-09
AllocatedShareBasedCompensationExpense,,,,9380000.000,13000000.000,13000000.000,18000000.000,15000000.000,18000000.000,14000000.000,12000000.000,,9000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,5865000.000,8000000.000,8000000.000,11000000.000,9000000.000,11000000.000,9000000.000,,,
AmortizationOfIntangibleAssets,2000000.000,1600000.000,1300000.000,1300000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,13800000.000,4900000.000,13800000.000,20900000.000,23600000.000,24000000.000
CommonStockDividendsPerShareDeclared,0.100,0.100,0.140,0.140,0.200,0.100,0.120,0.120,0.130,0.130,0.135,0.135,0.140
ComprehensiveIncomeNetOfTax,,,120426000.000,114139000.000,139000000.000,136000000.000,144000000.000,155000000.000,151000000.000,157000000.000,152000000.000,119000000.000,97000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,93313000.000,87315000.000,,,,,,,,,,,
DividendsCommonStockCash,,,,,,,,,47000000.000,47000000.000,44000000.000,43000000.000,45000000.000
EarningsPerShareBasic,0.510,0.500,0.650,0.640,0.770,0.380,0.380,0.410,0.440,0.430,0.440,0.370,0.310
EarningsPerShareDiluted,0.510,0.500,0.640,0.630,0.760,0.380,0.380,0.410,0.440,0.430,0.440,0.370,0.310
EffectiveIncomeTaxRateContinuingOperations,,,0.386,0.386,,,,,,,0.395,0.390,0.390
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,1999000.000,2322000.000,3236000.000,3515000.000,5000000.000,5000000.000,7000000.000,6000000.000,7000000.000,5000000.000,,,
GeneralAndAdministrativeExpense,75661000.000,73073000.000,86760000.000,87439000.000,91000000.000,95000000.000,107000000.000,102000000.000,,,,,
GrossProfit,836819000.000,848441000.000,969708000.000,981369000.000,1101000000.000,1119000000.000,1191000000.000,1214000000.000,1310000000.000,1293000000.000,1290000000.000,1286000000.000,1274000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,247000000.000,259000000.000,252000000.000,235000000.000,196000000.000,162000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,142786000.000,142297000.000,191637000.000,190307000.000,231000000.000,230000000.000,233000000.000,,,,,,
IncomeTaxExpenseBenefit,52851000.000,53825000.000,73972000.000,73458000.000,89000000.000,88000000.000,91000000.000,96000000.000,101000000.000,98000000.000,93000000.000,76000000.000,63000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2438000.000,2166000.000,2442000.000,,,,3000000.000,2200000.000,3500000.000,2000000.000,700000.000,600000.000,400000.000
InterestExpense,1283000.000,266000.000,,,,,,,,,11000000.000,12000000.000,11000000.000
NetIncomeLoss,,,117665000.000,116849000.000,142000000.000,142000000.000,142000000.000,151000000.000,158000000.000,154000000.000,142000000.000,120000000.000,99000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,89935000.000,88472000.000,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,89935000.000,88472000.000,,,,,,,,,,,
NonoperatingIncomeExpense,1941000.000,1938000.000,,,,,,,,,,,
OperatingIncomeLoss,142128000.000,140625000.000,189383000.000,188188000.000,228000000.000,228000000.000,231000000.000,243000000.000,255000000.000,247000000.000,241000000.000,209000000.000,171000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3139000.000,-1188000.000,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,2753000.000,-2587000.000,-3000000.000,-6000000.000,2000000.000,4000000.000,-7000000.000,3000000.000,10000000.000,-1000000.000,-2000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-3000000.000,-6000000.000,2000000.000,4000000.000,-7000000.000,3000000.000,10000000.000,-1000000.000,-2000000.000
OtherNonoperatingIncomeExpense,,,2254000.000,2119000.000,3000000.000,2000000.000,2000000.000,4000000.000,4000000.000,5000000.000,5000000.000,-1000000.000,2000000.000
PreOpeningCosts,9543000.000,11784000.000,10496000.000,11997000.000,10000000.000,13000000.000,11000000.000,18000000.000,20000000.000,12000000.000,18000000.000,18000000.000,12000000.000
ProceedsFromLinesOfCredit,,,,,,,,,,,,,0.000
ProfitLoss,89935000.000,88472000.000,,,,,,,,,,,
RestructuringCharges,,,,,,,,,,,,,30000000.000
