,2011-10-31,2012-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,1588.000,
CostsAndExpenses,15421.000,8833.000
GeneralAndAdministrativeExpense,221.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000
IncreaseDecreaseInAccountsPayable,2449.000,
NetCashProvidedByUsedInFinancingActivities,14560.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,14560.000,
NetCashProvidedByUsedInOperatingActivities,-12972.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12972.000,
NetIncomeLoss,-15421.000,-8833.000
ProceedsFromRepaymentsOfRelatedPartyDebt,14560.000,
ProfessionalFees,10200.000,5490.000
ProfitLoss,-15421.000,
WeightedAverageNumberOfSharesOutstandingBasic,,62054600.000
