,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccruedInvestmentIncomeReceivable,6828000.000,6668000.000,6598000.000,6392000.000,6430000.000,6239000.000,6387000.000,6179000.000,1693000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,32004000.000,41829000.000,44416000.000,47651000.000,52921000.000,58541000.000,53628000.000,48415000.000,3729000.000
AdditionalPaidInCapitalCommonStock,102090000.000,102153000.000,98394000.000,98656000.000,99310000.000,92992000.000,86568000.000,84221000.000,85385000.000
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,,182600000.000,,
Assets,1265324000.000,1277399000.000,1286532000.000,1298973000.000,1328057000.000,1368588000.000,1373131000.000,1370875000.000,1351162000.000
AssetsHeldByInsuranceRegulators,,,,,,,29500000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,732031000.000,721467000.000,765359000.000,760161000.000,307770000.000
AvailableForSaleSecurities,863081000.000,881088000.000,883099000.000,897204000.000,908626000.000,948314000.000,930648000.000,926817000.000,928688000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,19034000.000,24117000.000,77165000.000,113516000.000,195254000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,14932000.000,24061000.000,73355000.000,113208000.000,195206000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,4102000.000,56000.000,3810000.000,308000.000,48000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,160483000.000,178448000.000,189141000.000,196764000.000,19259000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,178648000.000,198782000.000,207642000.000,213185000.000,19533000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,107180000.000,80828000.000,97214000.000,104517000.000,19261000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,114638000.000,87916000.000,104414000.000,112750000.000,20340000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,73340000.000,77441000.000,71161000.000,68823000.000,251258000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,91985000.000,97428000.000,89834000.000,85303000.000,252717000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,732031000.000,721467000.000,765359000.000,760161000.000,307770000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,31105000.000,42252000.000,40900000.000,30684000.000,4026000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,31429000.000,43073000.000,41544000.000,31163000.000,4056000.000
AvailableForSaleSecuritiesDebtSecurities,818284000.000,832643000.000,815999000.000,787768000.000,796348000.000,791761000.000,829577000.000,817957000.000,311309000.000
AvailableForSaleSecuritiesEquitySecurities,,,,,9812000.000,9771000.000,11857000.000,14632000.000,6112000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,908626000.000,948314000.000,930648000.000,926817000.000,928688000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,421000.000,338000.000,816000.000,1335000.000,4561000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-28000.000,-11000.000,174000.000,17000.000,18000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-421000.000,-338000.000,816000.000,1335000.000,4561000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-393000.000,-327000.000,642000.000,1318000.000,4543000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,64738000.000,70632000.000,65034000.000,59131000.000,8100000.000
CashAndCashEquivalentsAtCarryingValue,28579000.000,38199000.000,43481000.000,45518000.000,35195000.000,31889000.000,20224000.000,32800000.000,18567000.000
CededPremiumsPayable,15059000.000,12689000.000,11425000.000,8966000.000,14116000.000,16808000.000,13386000.000,17694000.000,22291000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,10385419.000,10375259.000,10209419.000,10255649.000,10252617.000,9878589.000,9505906.000,9486086.000,9623413.000
CommonStockSharesOutstanding,10385419.000,10375259.000,10209419.000,10255649.000,10252617.000,9878589.000,9505906.000,9486086.000,9623413.000
