,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,609000.000,1840000.000,2726000.000,673000.000,96000.000,182000.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,-2506000.000,2506000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1907000.000,4829000.000,6590000.000,6306000.000,1272000.000,2657000.000,7922000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,150000.000,1880000.000,4628000.000,39000.000,1001000.000,,2007000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-53076000.000,23571000.000,-71119000.000,228635000.000,1131823000.000,324474000.000
AmortizationOfDebtDiscountPremium,7609000.000,4529000.000,548000.000,1946000.000,1577000.000,0.000,0.000
AmortizationOfFinancingCosts,4205000.000,9601000.000,3638000.000,6702000.000,8135000.000,3904000.000,5553000.000
AmortizationOfIntangibleAssets,,33913000.000,35658000.000,46724000.000,49976000.000,54620000.000,53746000.000
AssetImpairmentCharges,,,,,,874361000.000,266298000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,6.210,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,5.890,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,308650000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,3906527000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,20902000.000,,,,,,
BusinessCombinationIntegrationRelatedCosts,,6342000.000,2665000.000,0.000,0.000,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,-1620000.000,41679000.000,1792000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,89200000.000,307558000.000,17698000.000,
CapitalLeaseObligationsIncurred,,84000.000,66000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-117890000.000,-9666000.000,2375000.000,-3039000.000,3619000.000,-11633000.000,48649000.000
CommonStockDividendsPerShareCashPaid,0.160,0.140,0.160,0.160,0.160,0.160,0.160
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,269665000.000,151080000.000,245681000.000,248320000.000,58695000.000,-1196212000.000,-91968000.000
CostOfGoodsAndServicesSold,2231864000.000,2564995000.000,2763488000.000,2911802000.000,3141453000.000,3597299000.000,2689818000.000
CostsAndExpenses,2591312000.000,2893214000.000,3171489000.000,3363250000.000,3454049000.000,4977178000.000,3475910000.000
CurrentFederalTaxExpenseBenefit,,2012000.000,-24403000.000,672000.000,391000.000,2074000.000,5074000.000
CurrentForeignTaxExpenseBenefit,,138000.000,1516000.000,1090000.000,4751000.000,4426000.000,4341000.000
CurrentIncomeTaxExpenseBenefit,,2502000.000,-21057000.000,3108000.000,5320000.000,7115000.000,9860000.000
CurrentStateAndLocalTaxExpenseBenefit,,352000.000,1830000.000,1346000.000,178000.000,615000.000,445000.000
DeferredFederalIncomeTaxExpenseBenefit,,137642000.000,176187000.000,100191000.000,114260000.000,-148069000.000,9782000.000
DeferredForeignIncomeTaxExpenseBenefit,,-548000.000,-209000.000,-424000.000,-7126000.000,747000.000,2864000.000
DeferredIncomeTaxExpenseBenefit,80732000.000,153453000.000,186767000.000,102869000.000,105277000.000,-118302000.000,9480000.000
