,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdvertisingExpense,,53589.000,208830.000,157962.000,297392.000,188287.000,369132.000,121642.000,306281.000
AdvertisingRevenue,5719.000,941.000,2126.000,60916.000,149980.000,93385.000,492233.000,209003.000,-93040.000
AmortizationOfDebtDiscountPremium,16958.000,26146.000,,,,119549.000,873050.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-87037.000,,,,27294.000,,,
ConversionOfStockAmountConverted1,,40000.000,20000.000,,,,,,
ConversionOfStockSharesConverted1,,400000.000,654050.000,,,,,,
CostOfGoodsAndServicesSold,0.000,700.000,0.000,8408.000,48503.000,8552.000,285228.000,8807.000,-122160.000
CurrentIncomeTaxExpenseBenefit,,,0.000,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,400000.000,200000.000,,,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,400000.000,,,,,,,
Depreciation,486.000,1097.000,2997.000,2564.000,3516.000,3542.000,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.010,-0.030,-0.050,-0.100,-0.060,-0.050,-0.070,-0.160
FairValueAdjustmentOfWarrants,42650.000,125708.000,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,
FairValueAssumptionsExpectedVolatilityRate,1.500,1.500,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,-42737.000,0.000,-658929.000,-1534735.000,-222857.000,537153.000,1006358.000,-1902566.000
GeneralAndAdministrativeExpense,283214.000,565051.000,1493131.000,1433746.000,2847135.000,2378567.000,2322953.000,2067411.000,7535029.000
GrossProfit,5719.000,241.000,2126.000,52508.000,,,,,
GuarantyFeeIncome,,2290.000,,,,,,,
IncomeLossFromContinuingOperations,-277495.000,-564810.000,-1491005.000,-1381238.000,-2688047.000,-2285182.000,-1830360.000,-1885208.000,-7601629.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-277495.000,-550509.000,-1517297.000,-2097247.000,-4307845.000,-2636223.000,-2166257.000,-3452664.000,-9774980.000
IncreaseDecreaseInAccountsAndOtherReceivables,,-12712.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,51944.000,,,,11818.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,,16426.000,,,
IncreaseDecreaseInCustomerDeposits,,-33152.000,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,-1778.000,,,,,,,
IncreaseDecreaseInNotesReceivableCurrent,,,,,,-130000.000,,,
IncreaseDecreaseInPrepaidExpense,,-14283.000,,,,4310.000,,,
InterestExpense,,-2290.000,-2091.000,410.000,8352.000,8635.000,,2573814.000,
InvestmentIncomeAmortizationOfDiscount,,-26146.000,-24201.000,-56670.000,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,,,,68369.000,,,
LegalFees,15000.000,15925.000,70080.000,33583.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,332000.000,,,,1428000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,332000.000,,,,1428000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-9896.000,,,,-15704.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-9896.000,,,,-15704.000,,,
NetCashProvidedByUsedInOperatingActivities,,-409141.000,,,,-1385002.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-409141.000,,,,-1385002.000,,,
NetIncomeLoss,-277495.000,-550509.000,-1517297.000,-2097247.000,-4307845.000,-2636223.000,-2166257.000,-3452664.000,-9774980.000
OptionIndexedToIssuersEquityShares,,1065000.000,2050000.000,,,,,,
OtherExpenses,,14301.000,,,,351041.000,335897.000,1567456.000,2173351.000
OtherGeneralAndAdministrativeExpense,98595.000,100968.000,72128.000,123544.000,1163306.000,583511.000,337097.000,871634.000,1852639.000
OtherLaborRelatedExpenses,61967.000,162930.000,359440.000,394176.000,464525.000,595498.000,640546.000,478775.000,398060.000
PaymentsToAcquireMachineryAndEquipment,,-9896.000,,,,15704.000,,,
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,26055.000,,,,,670767.000,660217.000,,
ProceedsFromConvertibleDebt,,,,,,1420000.000,,,
ProceedsFromIssuanceOfCommonStock,13023.000,,,,,,,,
ProceedsFromIssuanceOfFinancialServicesObligations,,603858.000,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,0.000,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,5000.000,,,
ProceedsFromWarrantExercises,,,,,,3000.000,,,
ProfessionalAndContractServicesExpense,,,121723.000,118590.000,,,,,
ProfessionalFees,51130.000,65989.000,67961.000,8049.000,,,,,
RepaymentsOfShortTermDebt,,0.000,,,,,,,
SaleOfStockConsiderationReceivedPerTransaction,,342000.000,,,,,,,
SaleOfStockNumberOfSharesIssuedInTransaction,,648000.000,,,,,,,
ShareBasedCompensation,,,,,,,,613353.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,350000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.010,0.010,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,691250.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,0.500,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,0.970,,,
StockIssued1,,332000.000,,,,,,,
StockIssuedDuringPeriodSharesIssuedForCash,232000.000,,,,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,430000.000,850000.000,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,-105789.000,,,
StockIssuedDuringPeriodValueIssuedForCash,116000.000,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,263583.000,,,
StockIssuedDuringPeriodValueTreasuryStockReissued,,782695.000,286818.000,,,,,,
TravelAndEntertainmentExpense,,,46443.000,37824.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,18132370.000,40391311.000,43535697.000,44975905.000,-85068756.000,47135702.000,48509071.000,51083084.000,-93576428.000
