,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,199396.000,89888.000,57726.000,72574.000,58198.000
AdvertisingExpense,,82289.000,45155.000,33451.000,27762.000
AllocatedShareBasedCompensationExpense,,89888.000,57726.000,72574.000,58198.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,0.000,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,13002.000,7636.000,3375.000,118.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16311.000,-867746.000,-398506.000,285089.000,-806968.000
ComprehensiveIncomeNetOfTax,,-558511.000,-471037.000,-197277.000,-1542762.000
CostOfRevenue,8094386.000,6357452.000,6508360.000,6928394.000,6818058.000
CurrentIncomeTaxExpenseBenefit,,-8284.000,9332.000,10087.000,20002.000
DeferredIncomeTaxExpenseBenefit,,-283447.000,-155252.000,3558.000,-533357.000
DeferredTaxExpenseFromStockOptionsExercised,,,0.000,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,51999.000,57178.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.150,0.150,0.150,0.150
DepreciationDepletionAndAmortization,344553.000,347715.000,328293.000,266572.000,245824.000
EarningsPerShareBasic,0.030,-0.180,-0.180,-0.030,-0.510
EarningsPerShareDiluted,0.030,-0.180,-0.180,-0.030,-0.510
EffectOfExchangeRateOnCashAndCashEquivalents,-56431.000,-13090.000,19062.000,-55930.000,1410.000
EffectiveIncomeTaxRateContinuingOperations,,-0.015,0.018,0.121,0.013
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.517,0.293,0.038,0.357
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.063,0.042,0.281,-0.012
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.044,-0.044,-0.044,-0.044
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,0.019,0.018,0.111,-0.011
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-0.177,0.015,-0.216,0.007
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1134.000,0.000,0.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1134.000,0.000,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,18014.000,0.000,13667.000,17500.000,299.000
GrossProfit,6342636.000,6094800.000,5626146.000,6140697.000,4867295.000
ImpairmentOfIntangibleAssetsFinitelived,,,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-83582.000,-1495187.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,94544.000,-548166.000,-530292.000,,
IncomeTaxExpenseBenefit,17123.000,-8284.000,9332.000,10087.000,20002.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,283447.000,155252.000,-3558.000,533357.000
IncomeTaxesPaidNet,19476.000,39635.000,8989.000,9978.000,27496.000
IncreaseDecreaseInAccountsPayable,-66729.000,149574.000,-411954.000,326899.000,46787.000
IncreaseDecreaseInAccountsReceivable,686578.000,-510531.000,224309.000,455905.000,-548650.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-2073.000,0.000,210.000,-210.000,0.000
IncreaseDecreaseInAccruedLiabilities,,,,,-24604.000
IncreaseDecreaseInDeferredLiabilities,185863.000,-80183.000,2398.000,89377.000,
IncreaseDecreaseInIncomeTaxesReceivable,7780.000,40315.000,-46756.000,-310.000,7403.000
IncreaseDecreaseInInventories,-159002.000,1082931.000,-292594.000,-205399.000,192509.000
IncreaseDecreaseInPrepaidExpense,20529.000,33509.000,-69201.000,3701.000,-20737.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,0.000,0.000,0.000
InterestPaidNet,,,9159.000,3452.000,2988.000
LineOfCreditFacilityInterestRateDuringPeriod,,0.033,0.033,,
NetCashProvidedByUsedInFinancingActivities,137464.000,0.000,11500.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,137464.000,0.000,11500.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivities,-228120.000,-175544.000,-36692.000,-49127.000,11430.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-228120.000,-175544.000,-36692.000,-49127.000,11430.000
