,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxesCurrent,0.000,0.000,0.000,,,352000.000,296000.000,328000.000,416000.000,654000.000,0.000,32000.000,52000.000,566000.000,487000.000,492000.000,153000.000,53000.000,101000.000,172000.000,71000.000,58000.000,0.000,
AccruedInvestmentIncomeReceivable,714000.000,753000.000,706000.000,835000.000,776000.000,818000.000,788000.000,868000.000,812000.000,830000.000,817000.000,836000.000,802000.000,836000.000,797000.000,842000.000,801000.000,774000.000,797000.000,848000.000,803000.000,870000.000,776000.000,802000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,3519000.000,3581000.000,3663000.000,3747000.000,3804000.000,3866000.000,3916000.000,3979000.000,3530000.000,3577000.000,3612000.000,3652000.000,3564000.000,3603000.000,3491000.000,3531000.000,3531000.000,3570000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3252000.000,3021000.000,3640000.000,4002000.000,3557000.000,3330000.000,3325000.000,3903000.000,1723000.000,1464000.000,936000.000,1933000.000,2915000.000,2590000.000,2772000.000,3020000.000,1836000.000,1601000.000,525000.000,1581000.000,2732000.000,2935000.000,1007000.000,1421000.000
AdditionalPaidInCapitalCommonStock,4951000.000,4951000.000,4951000.000,4951000.000,4951000.000,4951000.000,4951000.000,4951000.000,5147000.000,5147000.000,5147000.000,5147000.000,5267000.000,5267000.000,5267000.000,5267000.000,5341000.000,5341000.000,5341000.000,5341000.000,5412000.000,5412000.000,5412000.000,5412000.000
Assets,135546000.000,133570000.000,132454000.000,132106000.000,138130000.000,137642000.000,135716000.000,136772000.000,134916000.000,134929000.000,133980000.000,137478000.000,143267000.000,145706000.000,144865000.000,147016000.000,146493000.000,149499000.000,148099000.000,148612000.000,152021000.000,154165000.000,148579000.000,148942000.000
AssetsFairValueDisclosureNonrecurring,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsHeldByInsuranceRegulators,,,,,,,3785000.000,3785000.000,3583000.000,3548000.000,3503000.000,,,,3676000.000,,,,3642000.000,,,,3026000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,69254.000,69980000.000,70905000.000,68936000.000,72259000.000,71678000.000,75043000.000,74575000.000,76265000.000,79074000.000,79452000.000,81984000.000,84541000.000,84024000.000,86454000.000,84956000.000,86770000.000,92077000.000,93990000.000,96219000.000,97454000.000,92837000.000,92272000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,4930000.000,4931000.000,4931000.000,4559000.000,3191000.000,3191000.000,3190000.000,2466000.000,2465000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2420000.000,2343000.000,2343000.000
AvailableForSaleSecurities,,,,,,,,,,81977000.000,83808000.000,85812000.000,89980000.000,91969000.000,91881000.000,94865000.000,91487000.000,93183000.000,96709000.000,100376000.000,104317000.000,105658000.000,97735000.000,97692000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,6703000.000,5193000.000,5193000.000,4800000.000,5996000.000,6806000.000,6549000.000,4254000.000,4479000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,712000.000,1082000.000,1200000.000,2588000.000,2030000.000,1128000.000,765000.000,1699000.000,1402000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,73495000.000,75450000.000,74869000.000,78233000.000,77041000.000,78730000.000,81494000.000,81872000.000,84404000.000,86961000.000,86444000.000,88874000.000,87376000.000,89190000.000,94497000.000,96410000.000,98639000.000,99874000.000,95180000.000,94615000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,14918000.000,9700000.000,8209000.000,10958000.000,25579000.000,26599000.000,34289000.000,26805000.000,20082000.000,26100000.000,18228000.000,14840000.000,32072000.000,28037000.000,47785000.000,25858000.000,19657000.000,20941000.000,43871000.000,37242000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,10315000.000,7014000.000,6187000.000,9000000.000,22101000.000,21566000.000,29355000.000,18602000.000,5844000.000,13022000.000,9167000.000,8689000.000,24362000.000,20910000.000,40287000.000,17142000.000,10356000.000,11993000.000,35620000.000,32772000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,4603000.000,2686000.000,2022000.000,1958000.000,3478000.000,5033000.000,4934000.000,8203000.000,14238000.000,13078000.000,9061000.000,6151000.000,7710000.000,7127000.000,7498000.000,8716000.000,9301000.000,8948000.000,8251000.000,4470000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,21148000.000,22414000.000,23364000.000,24896000.000,24381000.000,26309000.000,27526000.000,27505000.000,29227000.000,29716000.000,29965000.000,29435000.000,28913000.000,30542000.000,34082000.000,34131000.000,35639000.000,34761000.000,34497000.000,33246000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,22329000.000,23943000.000,24813000.000,26427000.000,24823000.000,26726000.000,27671000.000,28023000.000,30207000.000,30374000.000,30489000.000,30121000.000,29116000.000,30572000.000,33294000.000,33956000.000,36295000.000,35867000.000,34444000.000,33644000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,14420000.000,13388000.000,15410000.000,16278000.000,14867000.000,15140000.000,14704000.000,15258000.000,16015000.000,15706000.000,15403000.000,17042000.000,13319000.000,12634000.000,13251000.000,15799000.000,14967000.000,15624000.000,15047000.000,14979000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,15489000.000,14612000.000,16825000.000,17785000.000,15990000.000,16257000.000,15821000.000,16462000.000,17320000.000,16864000.000,16409000.000,18112000.000,14014000.000,13087000.000,13217000.000,16127000.000,15451000.000,15986000.000,15006000.000,14933000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,32253000.000,34837000.000,31859000.000,33288000.000,33632000.000,33661000.000,35605000.000,34907000.000,35363000.000,37339000.000,36547000.000,38768000.000,41916000.000,43357000.000,44018000.000,42022000.000,42080000.000,43837000.000,41711000.000,41217000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,33494000.000,36553000.000,33594000.000,34951000.000,33810000.000,33434000.000,34684000.000,35016000.000,36144000.000,38155000.000,37869000.000,40448000.000,42705000.000,44608000.000,44558000.000,43167000.000,43676000.000,45310000.000,41727000.000,41247000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,1115000.000,1620000.000,1045000.000,581000.000,1695000.000,1155000.000,1239000.000,1782000.000,1379000.000,1780000.000,2109000.000,1209000.000,808000.000,237000.000,726000.000,2038000.000,3533000.000,3232000.000,1582000.000,2830000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,1134000.000,1685000.000,1062000.000,596000.000,1737000.000,1185000.000,1258000.000,1821000.000,1421000.000,1814000.000,2119000.000,1220000.000,813000.000,262000.000,743000.000,2069000.000,3622000.000,3291000.000,1615000.000,2873000.000
AvailableForSaleSecuritiesDebtSecurities,73221000.000,72121000.000,73074000.000,73994000.000,72446000.000,76793000.000,76294000.000,79759000.000,76360000.000,77602000.000,79434000.000,81322000.000,85092000.000,87207000.000,86886000.000,89901000.000,86648000.000,88529000.000,91812000.000,95319000.000,99044000.000,100454000.000,92792000.000,92697000.000
AvailableForSaleSecuritiesEquitySecurities,8767000.000,7791000.000,8547000.000,8971000.000,7875000.000,5260000.000,5132000.000,5829000.000,4275000.000,4375000.000,4374000.000,4490000.000,4888000.000,4762000.000,4995000.000,4964000.000,4839000.000,4654000.000,4897000.000,5057000.000,5273000.000,5204000.000,4943000.000,4995000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,80321000.000,82053000.000,81426000.000,85588000.000,80635000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,815000.000,673000.000,636000.000,673000.000,1529000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions,,,,,41.000,23.000,20.000,25.000,62.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,1335000.000,1566000.000,1557000.000,1569000.000,1474000.000,1474000.000,1422000.000,1450000.000,1469000.000,1476000.000,1494000.000,1518000.000,1486000.000,1500000.000,1482000.000,1515000.000,1536000.000,1526000.000,1466000.000,1461000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,702000.000,560000.000,515000.000,499000.000,561000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,113000.000,113000.000,121000.000,174000.000,968000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,7641000.000,7276000.000,7193000.000,8028000.000,5123000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,63.000,80.000,62.000,45.000,60.000,44.000,30.000,65.000,52.000,92.000,51.000,35.000,39.000,86.000,74.000
CashAndCashEquivalentsAtCarryingValue,965000.000,3602000.000,3393000.000,2243000.000,6345000.000,4899000.000,6779000.000,2725000.000,3841000.000,5596000.000,4987000.000,6739000.000,6179000.000,8575000.000,6426000.000,7108000.000,8378000.000,10644000.000,6763000.000,4163000.000,4063000.000,5525000.000,7368000.000,8123000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,,1437000.000,1558000.000,1521000.000,1443000.000,984000.000,1031000.000,897000.000,1012000.000,1161000.000,1085000.000,1238000.000,1415000.000,1330000.000,1569000.000,1419000.000,1574000.000,1541000.000,1338000.000,1030000.000,925000.000
