,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,9210.000,,,,
AmortizationOfDebtDiscountPremium,,1784.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,51691.000,,,,-138754.000
CostOfGoodsSold,249.000,56.000,49.000,,,
Depreciation,,342.000,,,,342.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.020,-0.010
GeneralAndAdministrativeExpense,167551.000,195815.000,124887.000,170864.000,323001.000,199287.000
GrossProfit,327.000,4.000,14.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-255016.000,-231815.000,-255591.000,-263430.000,-438818.000,-254796.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,49102.000,,,,38615.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,-10507.000
IncreaseDecreaseInInventories,,-55.000,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,3907.000
InterestExpense,67015.000,14759.000,15829.000,20464.000,14744.000,14681.000
MarketingAndAdvertisingExpense,,5094.000,,,,7645.000
NetCashProvidedByUsedInFinancingActivities,,148000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,148000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-1047.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-1047.000
NetCashProvidedByUsedInOperatingActivities,,-96309.000,,,,-137707.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-96309.000,,,,-137707.000
NetIncomeLoss,-255016.000,-231815.000,-255591.000,-263430.000,-438818.000,-254796.000
NonoperatingIncomeExpense,-67015.000,-14759.000,-15829.000,-20464.000,-14744.000,-14681.000
OperatingExpenses,188328.000,217060.000,239776.000,242966.000,351874.000,240115.000
OperatingIncomeLoss,-188001.000,-217056.000,-239762.000,-242966.000,-424074.000,-240115.000
OperatingLeasesRentExpenseNet,,7500.000,,0.000,,0.000
PaymentsToAcquireProductiveAssets,,,,,,1047.000
ProceedsFromConvertibleDebt,,30000.000,,,,
ProceedsFromLoans,,8000.000,,,,
ProceedsFromRelatedPartyDebt,,7500.000,,,,
ProceedsFromWarrantExercises,,100000.000,,,,
ProfessionalFees,14363.000,10416.000,91559.000,50024.000,2944.000,20936.000
RepaymentsOfRelatedPartyDebt,,7500.000,,,,
Revenues,576.000,60.000,63.000,,,
SalesRevenueNet,576.000,60.000,63.000,,,
SellingAndMarketingExpense,6414.000,10829.000,23330.000,22078.000,25929.000,19892.000
ShareBasedCompensation,,84223.000,,,,92546.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,,,,,,1129840.000
StockIssuedDuringPeriodSharesNewIssues,,132650.000,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,47000.000
StockIssuedDuringPeriodValueNewIssues,,66362.000,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,56334.000
StockOptionPlanExpense,,9210.000,,,,36212.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,21447532.000,22586691.000,22968873.000,23234020.000,-45764524.000,23357625.000
