,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,2791000.000,-4499000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,-2000.000,380000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2000.000,
AllowanceForDoubtfulAccountsReceivableRecoveries,,2159000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,8520000.000
AmortizationOfDeferredLoanOriginationFeesNet,-109000.000,1593000.000
AmortizationOfIntangibleAssets,427000.000,427000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,557000.000
AvailableForSaleSecuritiesGrossRealizedGains,,694000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,54988000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,137000.000
BankOwnedLifeInsuranceIncome,638000.000,696000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5123000.000,14835000.000
CommonStockDividendsPerShareDeclared,0.040,
Communication,,913000.000
ComprehensiveIncomeNetOfTax,3356000.000,9284000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3356000.000,9284000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentIncomeTaxExpenseBenefit,,2000.000
CurrentStateAndLocalTaxExpenseBenefit,,2000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,2000.000
DeferredFederalIncomeTaxExpenseBenefit,,2071000.000
DeferredIncomeTaxExpenseBenefit,1007000.000,2406000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,335000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,1011000.000
DefinedBenefitPlanActuarialGainLoss,,677000.000
DefinedBenefitPlanAdministrationExpenses,,34000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,0.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,-2364000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.040
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.068
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.000
DefinedBenefitPlanBenefitsPaid,,575000.000
DefinedBenefitPlanContributionsByEmployer,,344000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,527000.000
DefinedBenefitPlanInterestCost,,410000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,2019000.000
DefinedBenefitPlanOtherCosts,,2136000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,75000.000
DepreciationAndAmortization,2517000.000,2340000.000
DepreciationDepletionAndAmortization,,1913000.000
DistributedEarnings,,-367000.000
DividendsCommonStockCash,-368000.000,380000.000
EarningsPerShareBasic,0.280,0.540
EarningsPerShareDiluted,0.280,0.540
EquipmentExpense,1871000.000,1726000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2000.000,0.000
FederalDepositInsuranceCorporationPremiumExpense,2426000.000,1911000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,2071000.000
FeesAndCommissionsDepositorAccounts,10293000.000,10180000.000
FeesAndCommissionsFiduciaryAndTrustActivities,584000.000,587000.000
FeesAndCommissionsMortgageBanking,1821000.000,5304000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,8140000.000
ForeclosedRealEstateExpense,7351000.000,5186000.000
GainLossOnSaleOfInvestments,2769000.000,557000.000
