,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,41809000.000,,,,46602000.000,,,50308000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6452000.000,3814000.000,7053000.000,6031000.000,7436000.000,7240000.000,4594000.000,-7953000.000,-10645000.000,-16515000.000,-11020000.000,-10083000.000,-3875000.000,-1166000.000,-5616000.000,-1571000.000
AdditionalPaidInCapital,155325000.000,156184000.000,156294000.000,156639000.000,156983000.000,157305000.000,157459000.000,157918000.000,158415000.000,158650000.000,158825000.000,159882000.000,160588000.000,161331000.000,163248000.000,165886000.000
Assets,2435058000.000,2421219000.000,2470559000.000,2449801000.000,2538361000.000,2634875000.000,2614559000.000,2658405000.000,2755982000.000,2781118000.000,2850039000.000,2959847000.000,2997572000.000,2974615000.000,3001357000.000,2966160000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,8878000.000,6162000.000,10196000.000,5399000.000
AvailableForSaleSecurities,,,,604940000.000,619410000.000,675109000.000,672844000.000,644668000.000,612151000.000,585923000.000,579791000.000,557098000.000,528038000.000,486025000.000,414746000.000,401610000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,2917000.000,4369000.000,1556000.000,2983000.000
AvailableForSaleSecuritiesAmortizedCost,,,,595803000.000,608145000.000,664139000.000,665777000.000,656902000.000,628527000.000,611331000.000,596744000.000,572611000.000,533999000.000,487818000.000,423386000.000,404026000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,8801000.000,4701000.000,6927000.000,4283000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,8878000.000,6162000.000,10196000.000,5399000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,69287000.000,62291000.000,78022000.000,196476000.000,422293000.000,394645000.000,498426000.000,408446000.000,413935000.000,297040000.000,239015000.000,262335000.000,224233000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,77000.000,1461000.000,3269000.000,1116000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,63283000.000,57370000.000,78022000.000,196476000.000,422293000.000,394645000.000,461003000.000,300598000.000,137735000.000,21687000.000,87323000.000,117315000.000,81245000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,6004000.000,4921000.000,0.000,0.000,0.000,0.000,37423000.000,107848000.000,276200000.000,275353000.000,151692000.000,145020000.000,142988000.000
AvailableForSaleSecuritiesDebtSecurities,580742000.000,613459000.000,621931000.000,604940000.000,619410000.000,675109000.000,672844000.000,644668000.000,612151000.000,585923000.000,579791000.000,557098000.000,528038000.000,486025000.000,414746000.000,401610000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,604940000.000,619410000.000,675109000.000,672844000.000,644668000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,1287000.000,1094000.000,997000.000,2287000.000,15348000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,254000.000,79000.000,0.000,0.000,0.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,1287000.000,1094000.000,997000.000,2287000.000,15348000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,1033000.000,1015000.000,997000.000,2287000.000,15348000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,10424000.000,12359000.000,11967000.000,9354000.000,3114000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,50401000.000,,,,,,43246000.000,48011000.000,59382000.000,,77728000.000,45621000.000,42832000.000,58398000.000,57678000.000,47995000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,45621000.000,42832000.000,58398000.000,57678000.000,47995000.000
CashAndDueFromBanks,,46998000.000,47402000.000,48246000.000,138468000.000,56582000.000,,,,,,,,,,
CashCashEquivalentsAndFederalFundsSold,50401000.000,55073000.000,47402000.000,48246000.000,138468000.000,56582000.000,,,,44996000.000,,,42832000.000,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,14049293.000,14125346.000,14126783.000,14128466.000,14128809.000,14131263.000,14134069.000,14138800.000,14150737.000,14157219.000,14166960.000,14205904.000,14232844.000,14292761.000,14310602.000,14434329.000
CommonStockSharesOutstanding,14049293.000,14125346.000,14126783.000,14128466.000,14128809.000,14131263.000,14134069.000,14138800.000,14150737.000,14157219.000,14166960.000,14205904.000,14220544.000,14163461.000,14009402.000,14133129.000
CommonStockValue,14049000.000,14125000.000,14126000.000,14128000.000,14128000.000,14131000.000,14134000.000,14139000.000,14151000.000,14157000.000,14167000.000,14206000.000,14233000.000,14293000.000,14311000.000,14434000.000
DeferredIncomeTaxLiabilities,,,,,,8717000.000,,,,4998000.000,,,4753000.000,,,
DeferredTaxAssetsGross,,,,,,11742000.000,,,,20509000.000,,,13706000.000,,,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,0.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,3025000.000,,,,15511000.000,,,8953000.000,,,
DeferredTaxAssetsNet,,,,3900000.000,3000000.000,,4500000.000,11600000.000,13300000.000,,12500000.000,,,,,
DeferredTaxAssetsOther,,,,,,447000.000,,,,902000.000,,,795000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,1094000.000,,,,1295000.000,,,1437000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,0.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,8596000.000,,,,8089000.000,,,8749000.000,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,8893000.000,,,2086000.000,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,254000.000,,,,353000.000,,,344000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,3762000.000,,,,3599000.000,,,3220000.000,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,971000.000,,,,1046000.000,,,1189000.000,,,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,3730000.000,,,,,,,,,,
Deposits,2059387000.000,2071574000.000,2086791000.000,2085915000.000,2243932000.000,2231291000.000,2196831000.000,2168759000.000,2177071000.000,2239621000.000,2195272000.000,2331849000.000,2380672000.000,2411519000.000,2368688000.000,2445487000.000
DepositsFairValueDisclosure,,,,,,2231291000.000,,,,,,2334469000.000,2383085000.000,2413948000.000,2371438000.000,2448381000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,799000.000,775000.000
FederalFundsSold,,8075000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,259700000.000,98600000.000,319000000.000,298600000.000,512800000.000,599200000.000,510900000.000,622400000.000,591900000.000,554300000.000,465300000.000,574900000.000,398000000.000
FinancingReceivableAllowanceForCreditLosses,,,,26158000.000,25596000.000,25282000.000,27472000.000,28038000.000,27425000.000,23110000.000,23934000.000,24540000.000,24998000.000,25755000.000,25871000.000,26742000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,17838000.000,17238000.000,18162000.000,18133000.000,17703000.000,16557000.000,17525000.000,17822000.000,18576000.000,19355000.000,20035000.000,21035000.000,21465000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,8320000.000,8358000.000,7120000.000,9339000.000,10335000.000,10868000.000,5585000.000,6112000.000,5964000.000,5643000.000,5720000.000,4836000.000,5277000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,1428313000.000,1440818000.000,1472156000.000,1515815000.000,1570198000.000,1642950000.000,1698273000.000,1750861000.000,1869078000.000,1952212000.000,1957697000.000,2023246000.000,2050216000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,64442000.000,64172000.000,56641000.000,58523000.000,63668000.000,59726000.000,52599000.000,51384000.000,44542000.000,46322000.000,46013000.000,47195000.000,47488000.000
FinancingReceivableModificationsRecordedInvestment,,,,,,,1401000.000,,,16378000.000,2881000.000,,17852000.000,3307000.000,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment,,,,6200000.000,3000000.000,,4200000.000,,,,,,,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,4285000.000,10080000.000,16383000.000,15771000.000,8922000.000,11526000.000,16234000.000,22000000.000,12117000.000,11612000.000,19607000.000,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,13423000.000,8649000.000,9667000.000,15891000.000,12631000.000,9831000.000,11140000.000,11523000.000,3572000.000,6144000.000,8076000.000,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,154000.000,704000.000,220000.000,1726000.000,0.000,119000.000,369000.000,0.000,8000.000,445000.000,0.000,0.000,0.000
FinancingReceivableRecordedInvestmentCurrent,,,,1454330000.000,1467242000.000,1487781000.000,1525731000.000,1587929000.000,1661929000.000,1701797000.000,1746871000.000,1877943000.000,1963906000.000,1960032000.000,2034958000.000,2052489000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,20717000.000,19019000.000,14966000.000,16945000.000,24384000.000,19390000.000,21701000.000,21851000.000,19988000.000,16872000.000,15995000.000,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,35438000.000,37213000.000,32416000.000,39290000.000,43527000.000,43375000.000,39963000.000,40871000.000,33167000.000,34966000.000,34732000.000,35828000.000,36212000.000
FinancingReceivableRecordedInvestmentPastDue,,,,38425000.000,37748000.000,41016000.000,48607000.000,45937000.000,40747000.000,49075000.000,55374000.000,35677000.000,34628000.000,43678000.000,35483000.000,45215000.000
GuaranteeObligationsMaximumExposure,,,,,,446538000.000,,,,560992000.000,553000000.000,628400000.000,637140000.000,629400000.000,720100000.000,705900000.000
HeldToMaturitySecurities,239332000.000,196635000.000,210808000.000,191328000.000,173499000.000,269783000.000,222489000.000,218794000.000,277224000.000,283814000.000,280096000.000,330417000.000,324994000.000,323082000.000,350486000.000,325378000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,,,,,,,,,,,,1299000.000,3134000.000,1740000.000,3586000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,,,,,,,,,,,6370000.000,3160000.000,6451000.000,2554000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,6114000.000,3131000.000,4980000.000,2151000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,0.000,-60000.000,0.000,0.000,0.000,,,,,,,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,6370000.000,3160000.000,6451000.000,2554000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,-179000.000,-60000.000,363000.000,-764000.000,-9662000.000,,,,,,,,
