,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,5000000.000,3000000.000
AllocatedShareBasedCompensationExpense,,7000000.000,3000000.000
AmortizationOfFinancingCosts,,19000000.000,13000000.000
AssetImpairmentCharges,1746000000.000,,464000000.000
AssetRetirementObligationAccretionExpense,,5000000.000,6000000.000
AssetRetirementObligationLiabilitiesIncurred,,5000000.000,8000000.000
AssetRetirementObligationLiabilitiesSettled,,0.000,
AssetRetirementObligationRevisionOfEstimate,,0.000,0.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,12671977.000
CapitalExpendituresIncurredButNotYetPaid,,31000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,225000000.000,-333000000.000,288000000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,-31000000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-3000000.000,-46000000.000,-2000000.000
ComprehensiveIncomeNetOfTax,-1141000000.000,-969000000.000,-593000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1000000.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1142000000.000,-953000000.000,-564000000.000
ContractualInterestExpenseOnPrepetitionLiabilitiesNotRecognizedInStatementOfOperations,,11000000.000,281000000.000
CostsAndExpenses,3921000000.000,1615000000.000,1910000000.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000
CurrentIncomeTaxExpenseBenefit,,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,101000000.000
DebtorReorganizationItemsProvisionForExpectedAllowedClaims,,,19000000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,0.000
DeferredFederalIncomeTaxExpenseBenefit,,26000000.000,-33000000.000
DeferredIncomeTaxExpenseBenefit,,160000000.000,-93000000.000
DeferredIncomeTaxesAndTaxCredits,-903000000.000,162000000.000,-72000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,134000000.000,-60000000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.045,0.045
DefinedContributionPlanCostRecognized,,17000000.000,8000000.000
DepreciationDepletionAndAmortization,310000000.000,268000000.000,271000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-185000000.000,29000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-73000000.000,6000000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,496000000.000,-29000000.000
